strategy,regime,sector,verdict,gates_passed,n_trades,gate_1_sample_size_value,gate_1_sample_size_passed,gate_2_bonferroni_value,gate_2_bonferroni_passed,gate_3_dsr_value,gate_3_dsr_passed
prev_day_high_break,bear,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
prev_day_high_break,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,bull,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
prev_day_high_break,bull,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_high_break,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
prev_day_low_bounce,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,bull,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
r1_break_retest,bull,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
r1_break_retest,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
r1_break_retest,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
r1_break_retest,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
risk_off_bond_equity_short,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,bear,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
risk_off_bond_equity_short,bear,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
risk_off_bond_equity_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
risk_off_bond_equity_short,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,bear,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
risk_off_bond_equity_short,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,bear,Volatility,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
risk_off_bond_equity_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
risk_off_bond_equity_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
risk_off_bond_equity_short,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
risk_off_bond_equity_short,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
roc_burst,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
roc_burst,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
roc_burst,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
roc_burst,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
roc_burst,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
roc_burst,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
roc_burst,bull,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
roc_burst,bull,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
rsi21_slow,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
rsi_oversold,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
rsi_oversold,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
rsi_oversold,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
rsi_oversold,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
rsi_volume_200ema,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
squeeze_breakout,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
squeeze_breakout,bear,Emerging Markets,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
squeeze_breakout,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
squeeze_breakout,bear,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
squeeze_breakout,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
squeeze_breakout,bear,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
squeeze_breakout,bear,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
squeeze_breakout,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
squeeze_breakout,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
squeeze_breakout,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
squeeze_breakout,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
squeeze_breakout,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
squeeze_breakout,bull,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
squeeze_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
squeeze_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
squeeze_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
squeeze_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
squeeze_breakout,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
squeeze_breakout,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
squeeze_breakout,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
squeeze_breakout,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stoch_oversold,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stoch_oversold,bull,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stoch_oversold,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_overbought_short,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
stochrsi_overbought_short,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_overbought_short,bear,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
stochrsi_overbought_short,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_overbought_short,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,bear,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
stochrsi_overbought_short,bear,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_overbought_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
stochrsi_overbought_short,bull,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
stochrsi_overbought_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
stochrsi_overbought_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
stochrsi_overbought_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
stochrsi_overbought_short,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,bull,Small Cap,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,bull,Unknown,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
stochrsi_overbought_short,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
stochrsi_overbought_short,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_overbought_short,neutral,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_overbought_short,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,bear,Commodities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,bear,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_oversold,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
stochrsi_oversold,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
stochrsi_oversold,bear,Financials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
stochrsi_oversold,bear,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
stochrsi_oversold,bear,Industrials,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
stochrsi_oversold,bear,Information Technology,INSUFFICIENT_SAMPLE,0,12,12,False,,,,
stochrsi_oversold,bear,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
stochrsi_oversold,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,bear,Unknown,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
stochrsi_oversold,bear,Utilities,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
stochrsi_oversold,bear,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,bull,Commodities,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_oversold,bull,Communication Services,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
stochrsi_oversold,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,23,23,False,,,,
stochrsi_oversold,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_oversold,bull,Energy,INSUFFICIENT_SAMPLE,0,11,11,False,,,,
stochrsi_oversold,bull,Financials,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
stochrsi_oversold,bull,Health Care,INSUFFICIENT_SAMPLE,0,21,21,False,,,,
stochrsi_oversold,bull,Industrials,INSUFFICIENT_SAMPLE,0,20,20,False,,,,
stochrsi_oversold,bull,Information Technology,INSUFFICIENT_SAMPLE,0,27,27,False,,,,
stochrsi_oversold,bull,Materials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
stochrsi_oversold,bull,Real Estate,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
stochrsi_oversold,bull,Unknown,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
stochrsi_oversold,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
stochrsi_oversold,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,neutral,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
stochrsi_oversold,neutral,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
stochrsi_oversold,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
stochrsi_oversold,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
supertrend_macd,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
supertrend_macd,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,bear,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
supertrend_macd,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
supertrend_macd,bear,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
supertrend_macd,bear,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
supertrend_macd,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,bear,Unknown,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
supertrend_macd,bear,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
supertrend_macd,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
supertrend_macd,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
supertrend_macd,bull,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
supertrend_macd,bull,Financials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
supertrend_macd,bull,Health Care,INSUFFICIENT_SAMPLE,0,25,25,False,,,,
supertrend_macd,bull,Industrials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
supertrend_macd,bull,Information Technology,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
supertrend_macd,bull,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
supertrend_macd,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,bull,Small Cap,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,bull,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
supertrend_macd,neutral,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
supertrend_macd,neutral,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
supertrend_macd,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
supertrend_macd,neutral,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
supertrend_macd,neutral,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
supertrend_macd,neutral,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,bear,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,bear,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
tema_dema,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,bear,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
tema_dema,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,bear,Unknown,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
tema_dema,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,bull,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,bull,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
tema_dema,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,bull,Information Technology,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
tema_dema,bull,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
tema_dema,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,neutral,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
tema_dema,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
tema_dema,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
tema_dema,neutral,Unknown,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
tema_dema,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
three_white_soldiers,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,bear,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
three_white_soldiers,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
three_white_soldiers,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
three_white_soldiers,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
three_white_soldiers,bull,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
three_white_soldiers,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,bull,Health Care,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
three_white_soldiers,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,bull,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
three_white_soldiers,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,bull,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
three_white_soldiers,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
three_white_soldiers,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,neutral,Emerging Markets,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
three_white_soldiers,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
totm_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
totm_long,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
totm_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
totm_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
totm_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
totm_long,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ultimate_oscillator,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ultimate_oscillator,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ultimate_oscillator,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ultimate_oscillator,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ultimate_oscillator,bear,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
ultimate_oscillator,bear,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ultimate_oscillator,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ultimate_oscillator,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
ultimate_oscillator,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ultimate_oscillator,bull,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
ultimate_oscillator,bull,Financials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
ultimate_oscillator,bull,Health Care,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
ultimate_oscillator,bull,Industrials,INSUFFICIENT_SAMPLE,0,11,11,False,,,,
ultimate_oscillator,bull,Information Technology,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
ultimate_oscillator,bull,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
ultimate_oscillator,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ultimate_oscillator,bull,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ultimate_oscillator,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ultimate_oscillator,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ultimate_oscillator,neutral,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
ultimate_oscillator,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ultimate_oscillator,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
vix_backwardation_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
vix_backwardation_long,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
vix_backwardation_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_r_oversold,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
williams_r_oversold,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
williams_r_oversold,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_r_oversold,bear,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
williams_r_oversold,bear,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
williams_r_oversold,bear,Information Technology,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
williams_r_oversold,bear,Materials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
williams_r_oversold,bear,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
williams_r_oversold,bear,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_r_oversold,bull,Commodities,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
williams_r_oversold,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_r_oversold,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
williams_r_oversold,bull,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
williams_r_oversold,bull,Financials,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
williams_r_oversold,bull,Health Care,INSUFFICIENT_SAMPLE,0,23,23,False,,,,
williams_r_oversold,bull,Industrials,INSUFFICIENT_SAMPLE,0,17,17,False,,,,
williams_r_oversold,bull,Information Technology,FAIL_GATE_2_BONFERRONI,1,31,31,True,1.0,False,,
williams_r_oversold,bull,Materials,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
williams_r_oversold,bull,Unknown,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
williams_r_oversold,neutral,Commodities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_r_oversold,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_r_oversold,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_r_oversold,neutral,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_r_oversold,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_r_oversold,neutral,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
williams_r_oversold,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_r_oversold,neutral,Materials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
williams_stoch_dual,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_stoch_dual,bear,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
williams_stoch_dual,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_stoch_dual,bear,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
williams_stoch_dual,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_stoch_dual,bull,Broad Market,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_stoch_dual,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_stoch_dual,bull,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_stoch_dual,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_stoch_dual,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_stoch_dual,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
williams_stoch_dual,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
williams_stoch_dual,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
xs_low_beta_long,bear,Commodities,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
xs_low_beta_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
