date,ticker,level,reason,action,new_stop,exit_price,note
2022-05-19,XLK,5,vix_crisis_405.7,tighten_stop,65.816,,
2022-05-19,BAC,5,vix_crisis_405.7,tighten_stop,34.1905,,
2022-05-19,UUP,5,vix_crisis_405.7,tighten_stop,23.009285000000002,,
2022-05-19,GLD,5,vix_crisis_405.7,tighten_stop,161.88,,
2022-05-19,XLE,5,vix_crisis_405.7,tighten_stop,39.83825,,
2022-05-19,UUP,5,vix_crisis_405.7,tighten_stop,22.89614,,
2022-05-19,BAC,5,vix_crisis_405.7,tighten_stop,34.1905,,
2022-05-19,VXX,5,vix_crisis_405.7,tighten_stop,424.03809,,
2022-05-19,JPM,5,vix_crisis_405.7,tighten_stop,115.49083499999999,,
2022-05-19,XLE,5,vix_crisis_405.7,tighten_stop,40.164005,,
2022-05-19,UUP,5,vix_crisis_405.7,tighten_stop,25.039665000000003,,
2022-05-19,WMT,5,vix_crisis_405.7,tighten_stop,38.38171,,
2022-05-19,XLK,5,vix_crisis_405.7,tighten_stop,62.39961,,
2022-05-19,QQQ,5,vix_crisis_405.7,tighten_stop,275.08257000000003,,
2022-05-19,NVDA,5,vix_crisis_405.7,tighten_stop,16.114375,,
2022-05-19,GLD,5,vix_crisis_405.7,tighten_stop,179.84599500000002,,
2022-05-20,TLT,5,vix_crisis_400.8,tighten_stop,119.35350000000001,,
2022-05-20,UUP,5,vix_crisis_400.8,tighten_stop,22.972830390930174,,
2022-05-20,UUP,5,vix_crisis_400.8,tighten_stop,22.972830390930174,,
2022-05-20,UUP,5,vix_crisis_400.8,tighten_stop,22.972830390930174,,
2022-05-20,JPM,5,vix_crisis_400.8,tighten_stop,116.071,,
2022-05-20,XLF,5,vix_crisis_400.8,tighten_stop,32.433,,
2022-05-20,GLD,5,vix_crisis_400.8,tighten_stop,164.17899999999997,,
2022-05-20,JPM,5,vix_crisis_400.8,tighten_stop,116.071,,
2022-05-20,DIA,5,vix_crisis_400.8,tighten_stop,310.745,,
2022-05-20,BAC,5,vix_crisis_400.8,tighten_stop,34.1905,,
2022-05-20,UUP,5,vix_crisis_400.8,tighten_stop,23.009285000000002,,
2022-05-20,GLD,5,vix_crisis_400.8,tighten_stop,163.31449999999998,,
2022-05-20,XLE,5,vix_crisis_400.8,tighten_stop,39.83825,,
2022-05-20,UUP,5,vix_crisis_400.8,tighten_stop,22.89614,,
2022-05-20,BAC,5,vix_crisis_400.8,tighten_stop,34.1905,,
2022-05-20,JPM,5,vix_crisis_400.8,tighten_stop,115.49083499999999,,
2022-05-20,UUP,5,vix_crisis_400.8,tighten_stop,24.875057315826417,,
2022-05-20,WMT,5,vix_crisis_400.8,tighten_stop,38.38171,,
2022-05-20,XLK,5,vix_crisis_400.8,tighten_stop,62.39961,,
2022-05-20,QQQ,5,vix_crisis_400.8,tighten_stop,275.101,,
2022-05-20,NVDA,5,vix_crisis_400.8,tighten_stop,16.267799999999998,,
2022-05-20,GLD,5,vix_crisis_400.8,tighten_stop,179.84599500000002,,
2022-05-20,UUP,5,vix_crisis_400.8,tighten_stop,24.895815000000002,,
2022-05-20,WMT,5,vix_crisis_400.8,tighten_stop,41.791154999999996,,
2022-05-20,BAC,5,vix_crisis_400.8,tighten_stop,36.44802000000001,,
2022-05-20,SPY,5,vix_crisis_400.8,tighten_stop,374.06316499999997,,
2022-05-20,XLK,5,vix_crisis_400.8,tighten_stop,69.49194,,
2022-05-23,TLT,5,vix_crisis_385.0,tighten_stop,119.35350000000001,,
2022-05-23,UUP,5,vix_crisis_385.0,tighten_stop,22.972830390930174,,
2022-05-23,UUP,5,vix_crisis_385.0,tighten_stop,22.972830390930174,,
2022-05-23,UUP,5,vix_crisis_385.0,tighten_stop,22.972830390930174,,
2022-05-23,GLD,5,vix_crisis_385.0,tighten_stop,164.17899999999997,,
2022-05-23,UUP,5,vix_crisis_385.0,tighten_stop,23.009285000000002,,
2022-05-23,GLD,5,vix_crisis_385.0,tighten_stop,163.42849999999999,,
2022-05-23,XLE,5,vix_crisis_385.0,tighten_stop,39.83825,,
2022-05-23,UUP,5,vix_crisis_385.0,tighten_stop,22.89614,,
2022-05-23,UUP,5,vix_crisis_385.0,tighten_stop,24.875057315826417,,
2022-05-23,WMT,5,vix_crisis_385.0,tighten_stop,38.38171,,
2022-05-23,XLK,5,vix_crisis_385.0,tighten_stop,62.39961,,
2022-05-23,QQQ,5,vix_crisis_385.0,tighten_stop,275.101,,
2022-05-23,GLD,5,vix_crisis_385.0,tighten_stop,179.84599500000002,,
2022-05-23,UUP,5,vix_crisis_385.0,tighten_stop,24.895815000000002,,
2022-05-23,WMT,5,vix_crisis_385.0,tighten_stop,41.719965,,
2022-05-23,BAC,5,vix_crisis_385.0,tighten_stop,35.553000000000004,,
2022-05-23,SPY,5,vix_crisis_385.0,tighten_stop,374.06316499999997,,
2022-05-23,XLK,5,vix_crisis_385.0,tighten_stop,68.8065,,
2022-05-23,TSLA,5,vix_crisis_385.0,tighten_stop,208.01162,,
2022-05-23,WMT,5,vix_crisis_385.0,tighten_stop,38.05453,,
2022-05-23,GOOGL,5,vix_crisis_385.0,tighten_stop,104.329285,,
2022-05-23,BAC,5,vix_crisis_385.0,tighten_stop,33.159274999999994,,
2022-05-23,DIA,5,vix_crisis_385.0,tighten_stop,299.92193499999996,,
2022-05-24,TLT,5,vix_crisis_384.5,tighten_stop,119.35350000000001,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,22.972830390930174,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,22.972830390930174,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,22.972830390930174,,
2022-05-24,GLD,5,vix_crisis_384.5,tighten_stop,164.1885,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,23.009285000000002,,
2022-05-24,GLD,5,vix_crisis_384.5,tighten_stop,164.1885,,
2022-05-24,XLE,5,vix_crisis_384.5,tighten_stop,39.86675,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,22.89614,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,24.70306806564331,,
2022-05-24,WMT,5,vix_crisis_384.5,tighten_stop,38.823365,,
2022-05-24,XLK,5,vix_crisis_384.5,tighten_stop,63.683249999999994,,
2022-05-24,QQQ,5,vix_crisis_384.5,tighten_stop,278.806,,
2022-05-24,GLD,5,vix_crisis_384.5,tighten_stop,179.84599500000002,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,24.70306806564331,,
2022-05-24,WMT,5,vix_crisis_384.5,tighten_stop,41.719965,,
2022-05-24,SPY,5,vix_crisis_384.5,tighten_stop,377.074,,
2022-05-24,XLK,5,vix_crisis_384.5,tighten_stop,68.8065,,
2022-05-24,WMT,5,vix_crisis_384.5,tighten_stop,38.823365,,
2022-05-24,GOOGL,5,vix_crisis_384.5,tighten_stop,105.91359999999999,,
2022-05-24,BAC,5,vix_crisis_384.5,tighten_stop,34.076499999999996,,
2022-05-24,DIA,5,vix_crisis_384.5,tighten_stop,302.89799999999997,,
2022-05-24,UUP,5,vix_crisis_384.5,tighten_stop,22.34609,,
2022-05-24,WMT,5,vix_crisis_384.5,tighten_stop,38.484215,,
2022-05-24,JPM,5,vix_crisis_384.5,tighten_stop,118.34197499999999,,
2022-05-24,VXX,5,vix_crisis_384.5,tighten_stop,409.21776,,
2022-05-24,BAC,5,vix_crisis_384.5,tighten_stop,33.78466,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,22.972830390930174,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,22.972830390930174,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,22.972830390930174,,
2022-05-25,GLD,5,vix_crisis_378.4,tighten_stop,165.4235,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,23.009285000000002,,
2022-05-25,GLD,5,vix_crisis_378.4,tighten_stop,165.4235,,
2022-05-25,XLE,5,vix_crisis_378.4,tighten_stop,40.01875,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,22.89614,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,24.630649852752686,,
2022-05-25,WMT,5,vix_crisis_378.4,tighten_stop,39.307865,,
2022-05-25,XLK,5,vix_crisis_378.4,tighten_stop,63.683249999999994,,
2022-05-25,QQQ,5,vix_crisis_378.4,tighten_stop,278.806,,
2022-05-25,GLD,5,vix_crisis_378.4,tighten_stop,179.84599500000002,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,24.630649852752686,,
2022-05-25,WMT,5,vix_crisis_378.4,tighten_stop,41.719965,,
2022-05-25,SPY,5,vix_crisis_378.4,tighten_stop,377.074,,
2022-05-25,XLK,5,vix_crisis_378.4,tighten_stop,68.8065,,
2022-05-25,WMT,5,vix_crisis_378.4,tighten_stop,39.307865,,
2022-05-25,BAC,5,vix_crisis_378.4,tighten_stop,34.076499999999996,,
2022-05-25,DIA,5,vix_crisis_378.4,tighten_stop,303.42049999999995,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,22.34609,,
2022-05-25,WMT,5,vix_crisis_378.4,tighten_stop,39.307865,,
2022-05-25,JPM,5,vix_crisis_378.4,tighten_stop,120.04199999999999,,
2022-05-25,VXX,5,vix_crisis_378.4,tighten_stop,403.70401153564455,,
2022-05-25,BAC,5,vix_crisis_378.4,tighten_stop,33.8675,,
2022-05-25,GOOGL,5,vix_crisis_378.4,tighten_stop,99.97847499999999,,
2022-05-25,UUP,5,vix_crisis_378.4,tighten_stop,22.410974999999997,,
2022-05-25,TSLA,5,vix_crisis_378.4,tighten_stop,197.98436999999998,,
2022-05-25,XLE,5,vix_crisis_378.4,tighten_stop,40.182339999999996,,
2022-05-25,TLT,5,vix_crisis_378.4,tighten_stop,125.47353,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,22.972830390930174,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,22.972830390930174,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,22.972830390930174,,
2022-05-26,GLD,5,vix_crisis_372.2,tighten_stop,165.4235,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,23.009285000000002,,
2022-05-26,GLD,5,vix_crisis_372.2,tighten_stop,165.4235,,
2022-05-26,XLE,5,vix_crisis_372.2,tighten_stop,40.84524999999999,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,22.89614,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,24.630649852752686,,
2022-05-26,WMT,5,vix_crisis_372.2,tighten_stop,39.307865,,
2022-05-26,XLK,5,vix_crisis_372.2,tighten_stop,63.683249999999994,,
2022-05-26,QQQ,5,vix_crisis_372.2,tighten_stop,278.806,,
2022-05-26,GLD,5,vix_crisis_372.2,tighten_stop,179.84599500000002,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,24.630649852752686,,
2022-05-26,WMT,5,vix_crisis_372.2,tighten_stop,41.719965,,
2022-05-26,SPY,5,vix_crisis_372.2,tighten_stop,377.50149999999996,,
2022-05-26,XLK,5,vix_crisis_372.2,tighten_stop,68.8065,,
2022-05-26,WMT,5,vix_crisis_372.2,tighten_stop,39.307865,,
2022-05-26,BAC,5,vix_crisis_372.2,tighten_stop,34.076499999999996,,
2022-05-26,DIA,5,vix_crisis_372.2,tighten_stop,305.21599999999995,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,22.366775226593017,,
2022-05-26,WMT,5,vix_crisis_372.2,tighten_stop,39.307865,,
2022-05-26,JPM,5,vix_crisis_372.2,tighten_stop,120.87799999999999,,
2022-05-26,VXX,5,vix_crisis_372.2,tighten_stop,397.3199935913086,,
2022-05-26,BAC,5,vix_crisis_372.2,tighten_stop,34.048,,
2022-05-26,GOOGL,5,vix_crisis_372.2,tighten_stop,100.51475,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,22.410974999999997,,
2022-05-26,XLE,5,vix_crisis_372.2,tighten_stop,40.84524999999999,,
2022-05-26,TLT,5,vix_crisis_372.2,tighten_stop,125.29650000000001,,
2022-05-26,JPM,5,vix_crisis_372.2,tighten_stop,122.24277000000001,,
2022-05-26,TLT,5,vix_crisis_372.2,tighten_stop,124.90107,,
2022-05-26,VXX,5,vix_crisis_372.2,tighten_stop,392.402115,,
2022-05-26,UUP,5,vix_crisis_372.2,tighten_stop,22.3478,,
2022-05-26,XLE,5,vix_crisis_372.2,tighten_stop,41.129394999999995,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,22.972830390930174,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,22.972830390930174,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,22.972830390930174,,
2022-05-27,GLD,5,vix_crisis_359.4,tighten_stop,165.4235,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,23.009285000000002,,
2022-05-27,GLD,5,vix_crisis_359.4,tighten_stop,165.4235,,
2022-05-27,XLE,5,vix_crisis_359.4,tighten_stop,41.296499999999995,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,22.89614,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,24.630649852752686,,
2022-05-27,WMT,5,vix_crisis_359.4,tighten_stop,39.9,,
2022-05-27,XLK,5,vix_crisis_359.4,tighten_stop,64.99425000000001,,
2022-05-27,QQQ,5,vix_crisis_359.4,tighten_stop,284.3635,,
2022-05-27,GLD,5,vix_crisis_359.4,tighten_stop,179.84599500000002,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,24.630649852752686,,
2022-05-27,SPY,5,vix_crisis_359.4,tighten_stop,385.04449999999997,,
2022-05-27,XLK,5,vix_crisis_359.4,tighten_stop,68.8065,,
2022-05-27,WMT,5,vix_crisis_359.4,tighten_stop,39.9,,
2022-05-27,BAC,5,vix_crisis_359.4,tighten_stop,34.8365,,
2022-05-27,DIA,5,vix_crisis_359.4,tighten_stop,310.1275,,
2022-05-27,UUP,5,vix_crisis_359.4,tighten_stop,22.366775226593017,,
2022-05-27,WMT,5,vix_crisis_359.4,tighten_stop,39.9,,
2022-05-27,JPM,5,vix_crisis_359.4,tighten_stop,122.96799999999999,,
2022-05-27,VXX,5,vix_crisis_359.4,tighten_stop,390.7680038452149,,
2022-05-27,BAC,5,vix_crisis_359.4,tighten_stop,34.8365,,
