ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date
AMZN,bollinger_lower,2025-09-09,short,237.2527,fixed_3r_2r,6.1562,True,14,222.6469,2025-09-23
NVDA,bollinger_lower,2025-08-29,long,170.544,fixed_3r_2r,8.7092,True,32,185.397,2025-09-30
META,bollinger_lower,2025-10-30,long,676.3355,fixed_3r_2r,-6.4544,False,5,632.6821,2025-11-04
JPM,bollinger_lower,2025-09-04,short,303.3901,fixed_3r_2r,-3.232,False,14,313.1957,2025-09-18
GOOGL,bollinger_lower,2025-10-30,short,282.8094,fixed_3r_2r,-5.1399,False,20,297.3456,2025-11-19
WMT,bollinger_lower,2025-10-14,short,107.2231,fixed_3r_2r,5.6515,True,17,101.1634,2025-10-31
TSLA,bollinger_lower,2025-11-14,long,399.8913,fixed_3r_2r,16.2276,True,31,464.784,2025-12-15
AAPL,bollinger_lower,2025-07-31,long,211.3684,fixed_3r_2r,-3.2802,False,1,204.435,2025-08-01
MSFT,bollinger_lower,2025-11-06,long,497.3581,fixed_3r_2r,-3.9481,False,14,477.7219,2025-11-20
XLE,bollinger_lower,2025-11-10,short,45.4042,fixed_3r_2r,-3.2213,False,56,46.8668,2026-01-05
VXX,bollinger_lower,2025-12-22,long,27.1853,fixed_3r_2r,15.177,True,71,31.3112,2026-03-03
BAC,bollinger_lower,2025-08-07,long,45.2092,fixed_3r_2r,5.809,True,11,47.8354,2025-08-18
GLD,bollinger_lower,2026-01-20,short,445.7507,fixed_3r_2r,-3.211,False,6,460.0637,2026-01-26
MSFT,bollinger_lower,2026-01-14,long,464.9702,fixed_3r_2r,-3.6046,False,7,448.2098,2026-01-21
META,bollinger_lower,2026-01-12,long,642.8138,fixed_3r_2r,-4.6883,False,8,612.6766,2026-01-20
MSFT,bollinger_lower,2026-01-29,long,440.4032,fixed_3r_2r,-6.1076,False,5,413.5052,2026-02-03
DIA,bollinger_lower,2025-10-27,short,478.3089,fixed_3r_2r,3.0716,True,22,463.617,2025-11-18
XLF,bollinger_lower,2025-08-01,long,51.6356,fixed_3r_2r,3.6742,True,21,53.5328,2025-08-22
JPM,bollinger_lower,2026-01-13,long,308.7142,fixed_3r_2r,-4.4523,False,42,294.9692,2026-02-24
TSLA,bollinger_lower,2026-02-04,long,398.4901,fixed_3r_2r,-8.1079,False,44,366.1809,2026-03-20
AMZN,bollinger_lower,2026-01-08,short,244.2013,fixed_3r_2r,6.4726,True,13,228.3952,2026-01-21
BAC,bollinger_lower,2026-02-24,long,50.3783,fixed_3r_2r,-5.6385,False,13,47.5377,2026-03-09
XLK,bollinger_lower,2025-11-18,long,139.5679,fixed_3r_2r,6.5099,True,22,148.6537,2025-12-10
TSLA,bollinger_lower,2026-03-19,long,380.4647,fixed_3r_2r,-6.9632,False,11,353.9723,2026-03-30
GOOGL,bollinger_lower,2026-01-09,short,325.2647,fixed_3r_2r,-4.5793,False,4,340.1595,2026-01-13
QQQ,bollinger_lower,2025-10-29,short,631.6224,fixed_3r_2r,3.9333,True,9,606.7788,2025-11-07
SPY,bollinger_lower,2025-09-09,short,653.0932,fixed_3r_2r,-1.6245,False,9,663.7026,2025-09-18
META,bollinger_lower,2026-03-26,long,541.644,fixed_3r_2r,10.8706,True,13,600.5238,2026-04-08
NVDA,bollinger_lower,2022-05-09,long,17.7686,next_pivot_target,-10.0,False,3,15.9917,2022-05-12
AAPL,bollinger_lower,2022-05-09,long,156.1072,next_pivot_target,-10.0,False,3,140.4965,2022-05-12
XLK,bollinger_lower,2022-05-09,long,69.3606,next_pivot_target,2.9211,True,23,71.3867,2022-06-01
QQQ,bollinger_lower,2022-05-09,long,305.3556,next_pivot_target,3.0029,True,24,314.525,2022-06-02
WMT,bollinger_lower,2022-05-06,long,49.5657,next_pivot_target,-10.0,False,11,44.6091,2022-05-17
AAPL,bollinger_lower,2022-05-12,long,145.0128,next_pivot_target,-10.0,False,35,130.5115,2022-06-16
WMT,bollinger_lower,2022-05-17,long,42.8486,next_pivot_target,16.5403,True,182,49.9359,2022-11-15
XLK,bollinger_lower,2022-05-12,long,66.7507,next_pivot_target,2.4533,True,5,68.3883,2022-05-17
XLE,bollinger_lower,2022-06-16,long,38.6384,next_pivot_target,-10.0,False,7,34.7746,2022-06-23
XLE,bollinger_lower,2022-06-20,long,37.373,next_pivot_target,-10.0,False,16,33.6357,2022-07-06
XLE,bollinger_lower,2022-06-22,long,36.8936,next_pivot_target,-10.0,False,22,33.2042,2022-07-14
JPM,bollinger_lower,2022-05-31,short,132.6994,next_pivot_target,2.1473,True,1,129.85,2022-06-01
MSFT,bollinger_lower,2022-06-13,long,244.3868,next_pivot_target,5.6535,True,10,258.2033,2022-06-23
XLK,bollinger_lower,2022-06-13,long,63.1763,next_pivot_target,5.5063,True,11,66.655,2022-06-24
XLE,bollinger_lower,2022-06-23,long,36.0073,next_pivot_target,3.5646,True,5,37.2908,2022-06-28
GLD,bollinger_lower,2022-06-14,long,170.6361,next_pivot_target,0.1976,True,1,170.9733,2022-06-15
BAC,bollinger_lower,2022-07-14,long,30.7489,next_pivot_target,1.4345,True,1,31.19,2022-07-15
WMT,bollinger_lower,2022-07-15,short,42.835,next_pivot_target,2.5717,True,11,41.7334,2022-07-26
JPM,bollinger_lower,2022-07-14,long,109.441,next_pivot_target,3.0673,True,1,112.7979,2022-07-15
SPY,bollinger_lower,2022-06-13,long,377.149,next_pivot_target,4.4154,True,37,393.8018,2022-07-20
GLD,bollinger_lower,2022-07-06,long,162.5078,next_pivot_target,2.5079,True,29,166.5833,2022-08-04
XLK,bollinger_lower,2022-08-29,long,69.465,next_pivot_target,-10.0,False,24,62.5185,2022-09-22
MSFT,bollinger_lower,2022-08-29,long,267.0281,next_pivot_target,-10.0,False,22,240.3253,2022-09-20
NVDA,bollinger_lower,2022-09-01,long,14.1376,next_pivot_target,-10.0,False,15,12.7238,2022-09-16
BAC,bollinger_lower,2022-08-11,short,36.1059,next_pivot_target,4.3461,True,11,34.5367,2022-08-22
GOOGL,bollinger_lower,2022-08-26,long,110.1129,next_pivot_target,-10.0,False,27,99.1016,2022-09-22
QQQ,bollinger_lower,2022-08-26,long,304.9908,next_pivot_target,-10.0,False,28,274.4917,2022-09-23
XLK,bollinger_lower,2022-09-01,long,68.0856,next_pivot_target,0.616,True,8,68.505,2022-09-09
SPY,bollinger_lower,2022-08-31,long,393.2355,next_pivot_target,2.4509,True,9,402.8733,2022-09-09
DIA,bollinger_lower,2022-08-30,long,318.5976,next_pivot_target,1.3933,True,13,323.0367,2022-09-12
META,bollinger_lower,2022-09-15,long,148.4206,next_pivot_target,-10.0,False,22,133.5785,2022-10-07
GLD,bollinger_lower,2022-09-01,long,159.5471,next_pivot_target,0.3747,True,6,160.145,2022-09-07
VXX,bollinger_lower,2022-09-27,short,332.4619,next_pivot_target,4.5825,True,1,317.2267,2022-09-28
TSLA,bollinger_lower,2022-10-03,long,251.6473,next_pivot_target,-10.0,False,4,226.4826,2022-10-07
AMZN,bollinger_lower,2022-09-21,long,117.3998,next_pivot_target,-10.0,False,22,105.6598,2022-10-13
QQQ,bollinger_lower,2022-09-23,long,275.1604,next_pivot_target,2.6535,True,11,282.4617,2022-10-04
TSLA,bollinger_lower,2022-10-05,long,239.9354,next_pivot_target,-10.0,False,6,215.9419,2022-10-11
SPY,bollinger_lower,2022-09-26,long,368.5052,next_pivot_target,0.7539,True,2,371.2833,2022-09-28
AAPL,bollinger_lower,2022-09-29,long,141.6109,next_pivot_target,7.3653,True,26,152.0409,2022-10-25
GOOGL,bollinger_lower,2022-09-21,long,98.9448,next_pivot_target,3.2563,True,15,102.1667,2022-10-06
TSLA,bollinger_lower,2022-10-07,long,224.3522,next_pivot_target,-10.0,False,17,201.917,2022-10-24
DIA,bollinger_lower,2022-09-21,long,301.6754,next_pivot_target,2.2556,True,30,308.48,2022-10-21
XLK,bollinger_lower,2022-10-11,long,58.5271,next_pivot_target,3.0321,True,2,60.3017,2022-10-13
META,bollinger_lower,2022-10-11,long,128.5344,next_pivot_target,5.7901,True,7,135.9767,2022-10-18
GLD,bollinger_lower,2022-09-26,long,152.3984,next_pivot_target,0.9153,True,2,153.7933,2022-09-28
META,bollinger_lower,2022-10-27,long,99.8961,next_pivot_target,-10.0,False,7,89.9065,2022-11-03
GOOGL,bollinger_lower,2022-10-27,long,92.4134,next_pivot_target,5.248,True,19,97.2633,2022-11-15
AMZN,bollinger_lower,2022-11-01,long,97.5138,next_pivot_target,-10.0,False,8,87.7624,2022-11-09
AMZN,bollinger_lower,2022-11-02,long,92.6438,next_pivot_target,10.3438,True,13,102.2267,2022-11-15
UUP,bollinger_lower,2022-05-25,long,23.524,next_pivot_target,0.1339,True,7,23.5555,2022-06-01
TLT,bollinger_lower,2022-11-23,short,102.5156,next_pivot_target,1.6722,True,34,100.8013,2022-12-27
BAC,bollinger_lower,2022-12-05,long,34.6077,next_pivot_target,4.9188,True,59,36.31,2023-02-02
TSLA,bollinger_lower,2022-12-14,long,153.999,next_pivot_target,-10.0,False,6,138.5991,2022-12-20
XLK,bollinger_lower,2022-12-20,long,63.1431,next_pivot_target,0.5415,True,1,63.485,2022-12-21
AAPL,bollinger_lower,2022-12-20,long,133.2478,next_pivot_target,1.0198,True,1,134.6067,2022-12-21
XLE,bollinger_lower,2022-12-06,long,42.6638,next_pivot_target,6.0618,True,42,45.25,2023-01-17
NVDA,bollinger_lower,2022-12-27,long,13.967,next_pivot_target,10.2764,True,13,15.4023,2023-01-09
BAC,bollinger_lower,2022-12-06,long,32.6794,next_pivot_target,8.7128,True,52,35.5267,2023-01-27
JPM,bollinger_lower,2022-12-16,long,129.7898,next_pivot_target,1.5257,True,4,131.77,2022-12-20
UUP,bollinger_lower,2022-11-10,long,24.8792,next_pivot_target,3.4463,True,319,25.7366,2023-09-25
WMT,bollinger_lower,2022-12-15,long,48.2277,next_pivot_target,2.3939,True,40,49.3822,2023-01-24
MSFT,bollinger_lower,2023-01-04,long,227.7292,next_pivot_target,7.3292,True,19,244.42,2023-01-23
XLE,bollinger_lower,2023-02-03,long,43.0369,next_pivot_target,1.8816,True,4,43.8467,2023-02-07
SPY,bollinger_lower,2022-12-19,long,379.4226,next_pivot_target,1.7906,True,2,386.2167,2022-12-21
DIA,bollinger_lower,2022-12-19,long,327.7093,next_pivot_target,0.9528,True,2,330.8317,2022-12-21
XLF,bollinger_lower,2022-12-15,long,33.6457,next_pivot_target,4.471,True,22,35.15,2023-01-06
BAC,bollinger_lower,2023-02-21,long,34.4034,next_pivot_target,-10.0,False,16,30.9631,2023-03-09
BAC,bollinger_lower,2023-03-08,long,32.3381,next_pivot_target,-10.0,False,2,29.1043,2023-03-10
JPM,bollinger_lower,2023-03-08,long,136.9726,next_pivot_target,-10.0,False,16,123.2753,2023-03-24
TLT,bollinger_lower,2023-01-18,short,108.0148,next_pivot_target,2.2479,True,5,105.5867,2023-01-23
XLE,bollinger_lower,2023-02-17,long,42.091,next_pivot_target,-10.0,False,27,37.8819,2023-03-16
XLF,bollinger_lower,2023-03-07,long,35.0645,next_pivot_target,-10.0,False,6,31.5581,2023-03-13
BAC,bollinger_lower,2023-03-09,long,30.3661,next_pivot_target,-10.0,False,14,27.3295,2023-03-23
JPM,bollinger_lower,2023-03-09,long,129.1997,next_pivot_target,7.3003,True,36,138.6317,2023-04-14
BAC,bollinger_lower,2023-03-14,long,28.0055,next_pivot_target,5.4318,True,31,29.5267,2023-04-14
XLF,bollinger_lower,2023-03-10,long,31.8648,next_pivot_target,8.1027,True,124,34.4467,2023-07-12
JPM,bollinger_lower,2023-03-15,long,128.1374,next_pivot_target,6.3988,True,30,136.3367,2023-04-14
XLE,bollinger_lower,2023-03-15,long,37.9245,next_pivot_target,10.0146,True,19,41.7225,2023-04-03
TSLA,bollinger_lower,2023-04-20,long,165.2302,next_pivot_target,11.0632,True,32,183.51,2023-05-22
TSLA,bollinger_lower,2023-04-26,long,152.9792,next_pivot_target,6.6659,True,2,163.1767,2023-04-28
GLD,bollinger_lower,2023-02-09,long,173.7423,next_pivot_target,0.7181,True,32,174.99,2023-03-13
QQQ,bollinger_lower,2023-05-17,short,331.3805,next_pivot_target,-10.0,False,28,364.5186,2023-06-14
XLE,bollinger_lower,2023-05-02,long,39.8028,next_pivot_target,6.6824,True,83,42.4626,2023-07-24
XLK,bollinger_lower,2023-05-26,short,83.4521,next_pivot_target,-10.0,False,178,91.7973,2023-11-20
QQQ,bollinger_lower,2023-05-29,short,352.1679,next_pivot_target,-10.0,False,51,387.3847,2023-07-19
AAPL,bollinger_lower,2023-06-01,short,180.7907,next_pivot_target,2.5263,True,77,176.2233,2023-08-17
XLE,bollinger_lower,2023-05-31,long,38.4055,next_pivot_target,1.9471,True,1,39.1533,2023-06-01
BAC,bollinger_lower,2023-05-04,long,27.7066,next_pivot_target,2.1536,True,13,28.3033,2023-05-17
JPM,bollinger_lower,2023-07-03,short,144.659,next_pivot_target,0.4094,True,3,144.0667,2023-07-06
NVDA,bollinger_lower,2023-08-11,long,40.5833,next_pivot_target,6.8494,True,3,43.363,2023-08-14
SPY,bollinger_lower,2023-03-10,long,382.3302,next_pivot_target,4.2336,True,11,398.5167,2023-03-21
XLF,bollinger_lower,2023-05-04,long,32.1325,next_pivot_target,0.6769,True,1,32.35,2023-05-05
XLK,bollinger_lower,2023-08-04,long,86.0019,next_pivot_target,1.4358,True,26,87.2367,2023-08-30
QQQ,bollinger_lower,2023-08-09,long,371.3898,next_pivot_target,0.5682,True,1,373.5,2023-08-10
DIA,bollinger_lower,2023-03-10,long,317.1493,next_pivot_target,3.4886,True,20,328.2133,2023-03-30
SPY,bollinger_lower,2023-08-18,long,437.7865,next_pivot_target,0.482,True,3,439.8967,2023-08-21
XLF,bollinger_lower,2023-08-22,long,33.6961,next_pivot_target,1.2975,True,2,34.1333,2023-08-24
GLD,bollinger_lower,2023-06-26,long,179.1799,next_pivot_target,0.1247,True,9,179.4033,2023-07-05
JPM,bollinger_lower,2023-08-17,long,147.8655,next_pivot_target,2.0341,True,57,150.8733,2023-10-13
WMT,bollinger_lower,2023-05-22,long,49.3954,next_pivot_target,2.0401,True,14,50.4031,2023-06-05
BAC,bollinger_lower,2023-07-24,short,32.7228,next_pivot_target,3.5434,True,8,31.5633,2023-08-01
XLE,bollinger_lower,2023-09-08,short,46.3123,next_pivot_target,1.9509,True,3,45.4088,2023-09-11
XLK,bollinger_lower,2023-09-21,long,82.4509,next_pivot_target,2.3943,True,15,84.425,2023-10-06
XLF,bollinger_lower,2023-09-26,long,33.399,next_pivot_target,1.3204,True,21,33.84,2023-10-17
TSLA,bollinger_lower,2023-10-19,long,217.6411,next_pivot_target,-10.0,False,11,195.877,2023-10-30
TLT,bollinger_lower,2023-04-05,short,108.3704,next_pivot_target,2.1996,True,7,105.9867,2023-04-12
GOOGL,bollinger_lower,2023-10-25,long,123.6845,next_pivot_target,12.9001,True,56,139.6399,2023-12-20
META,bollinger_lower,2023-10-26,long,295.5478,next_pivot_target,3.9854,True,4,307.3267,2023-10-30
MSFT,bollinger_lower,2023-09-22,long,316.8852,next_pivot_target,2.5355,True,14,324.9199,2023-10-06
TLT,bollinger_lower,2023-11-29,short,91.8769,next_pivot_target,0.9544,True,133,91.0,2024-04-10
AAPL,bollinger_lower,2023-10-26,long,167.0455,next_pivot_target,3.2992,True,6,172.5567,2023-11-01
WMT,bollinger_lower,2023-11-01,short,54.7332,next_pivot_target,1.1163,True,15,54.1222,2023-11-16
XLE,bollinger_lower,2023-12-06,long,41.1764,next_pivot_target,2.2753,True,8,42.1133,2023-12-14
TSLA,bollinger_lower,2024-01-12,long,215.7951,next_pivot_target,-10.0,False,13,194.2156,2024-01-25
AAPL,bollinger_lower,2024-01-03,long,182.5033,next_pivot_target,3.0621,True,15,188.0917,2024-01-18
TLT,bollinger_lower,2023-12-13,short,97.548,next_pivot_target,3.5207,True,36,94.1136,2024-01-18
SPY,bollinger_lower,2024-01-23,short,487.3669,next_pivot_target,-10.0,False,136,536.1036,2024-06-07
GOOGL,bollinger_lower,2024-02-28,long,137.4804,next_pivot_target,1.6314,True,14,139.7233,2024-03-13
AAPL,bollinger_lower,2024-03-04,long,171.3199,next_pivot_target,5.6503,True,60,181.0,2024-05-03
JPM,bollinger_lower,2023-10-27,long,136.6246,next_pivot_target,3.7929,True,7,141.8067,2023-11-03
DIA,bollinger_lower,2023-09-25,long,338.1811,next_pivot_target,0.804,True,21,340.9,2023-10-16
VXX,bollinger_lower,2024-04-12,short,57.212,next_pivot_target,7.2455,True,17,53.0667,2024-04-29
QQQ,bollinger_lower,2023-10-27,long,348.1882,next_pivot_target,0.0522,True,3,348.37,2023-10-30
TSLA,bollinger_lower,2024-04-17,long,151.8855,next_pivot_target,4.6512,True,7,158.95,2024-04-24
MSFT,bollinger_lower,2024-04-17,long,411.0791,next_pivot_target,1.5401,True,26,417.41,2024-05-13
NVDA,bollinger_lower,2024-04-19,long,78.4163,next_pivot_target,10.2322,True,7,86.44,2024-04-26
XLE,bollinger_lower,2024-01-10,long,41.0294,next_pivot_target,1.6934,True,15,41.7242,2024-01-25
SPY,bollinger_lower,2024-02-23,short,508.1025,next_pivot_target,0.7713,True,52,504.1833,2024-04-15
AMZN,bollinger_lower,2024-04-25,long,178.3595,next_pivot_target,0.4798,True,1,179.2153,2024-04-26
BAC,bollinger_lower,2024-04-16,long,34.939,next_pivot_target,4.6252,True,3,36.555,2024-04-19
META,bollinger_lower,2024-04-30,long,429.3993,next_pivot_target,2.1737,True,1,438.7333,2024-05-01
TLT,bollinger_lower,2024-05-15,short,92.3332,next_pivot_target,1.9348,True,13,90.5467,2024-05-28
GLD,bollinger_lower,2023-09-27,long,173.9812,next_pivot_target,1.6738,True,16,176.8933,2023-10-13
XLE,bollinger_lower,2024-05-24,long,45.8748,next_pivot_target,0.6799,True,4,46.1867,2024-05-28
QQQ,bollinger_lower,2024-06-10,short,463.2723,next_pivot_target,0.4286,True,45,461.2867,2024-07-25
TSLA,bollinger_lower,2024-06-11,long,171.4228,next_pivot_target,3.3604,True,1,177.1833,2024-06-12
XLK,bollinger_lower,2024-06-13,short,113.2,next_pivot_target,1.8448,True,35,111.1117,2024-07-18
QQQ,bollinger_lower,2024-06-19,short,486.1528,next_pivot_target,1.2971,True,1,479.8467,2024-06-20
GOOGL,bollinger_lower,2024-06-26,short,184.0026,next_pivot_target,1.7025,True,21,180.87,2024-07-17
DIA,bollinger_lower,2024-05-15,short,399.583,next_pivot_target,1.3526,True,8,394.1783,2024-05-23
AMZN,bollinger_lower,2024-05-31,long,177.9691,next_pivot_target,1.6965,True,5,180.9883,2024-06-05
XLF,bollinger_lower,2024-07-09,short,41.5176,next_pivot_target,0.6284,True,27,41.2567,2024-08-05
VXX,bollinger_lower,2024-07-19,short,45.1401,next_pivot_target,-10.0,False,5,49.6541,2024-07-24
VXX,bollinger_lower,2024-07-24,short,48.492,next_pivot_target,-10.0,False,9,53.3412,2024-08-02
XLK,bollinger_lower,2024-07-10,short,118.9663,next_pivot_target,2.1838,True,1,116.3683,2024-07-11
JPM,bollinger_lower,2024-06-12,long,192.5532,next_pivot_target,2.3094,True,6,197.0,2024-06-18
MSFT,bollinger_lower,2024-07-24,long,429.153,next_pivot_target,-10.0,False,12,386.2377,2024-08-05
QQQ,bollinger_lower,2024-07-25,long,463.231,next_pivot_target,1.6505,True,6,470.8767,2024-07-31
WMT,bollinger_lower,2024-05-01,long,58.9962,next_pivot_target,1.7806,True,6,60.0467,2024-05-07
GOOGL,bollinger_lower,2024-07-25,long,167.2967,next_pivot_target,-10.0,False,43,150.567,2024-09-06
BAC,bollinger_lower,2024-08-01,long,38.1444,next_pivot_target,7.626,True,71,41.0533,2024-10-11
AMZN,bollinger_lower,2024-08-02,long,154.9039,next_pivot_target,22.1123,True,46,189.1567,2024-09-17
SPY,bollinger_lower,2024-06-19,short,549.18,next_pivot_target,1.1323,True,5,542.9615,2024-06-24
DIA,bollinger_lower,2024-07-12,short,402.1331,next_pivot_target,1.4431,True,21,396.33,2024-08-02
AAPL,bollinger_lower,2024-08-05,long,205.9974,next_pivot_target,8.935,True,10,224.4033,2024-08-15
XLE,bollinger_lower,2024-08-02,long,43.3559,next_pivot_target,6.925,True,63,46.3583,2024-10-04
TLT,bollinger_lower,2024-08-02,short,99.5171,next_pivot_target,4.5541,True,6,94.985,2024-08-08
MSFT,bollinger_lower,2024-09-06,long,408.1274,next_pivot_target,1.0183,True,4,412.2833,2024-09-10
META,bollinger_lower,2024-09-23,short,565.9987,next_pivot_target,1.6016,True,1,556.9334,2024-09-24
AAPL,bollinger_lower,2024-09-17,long,217.8003,next_pivot_target,0.6059,True,1,219.12,2024-09-18
XLE,bollinger_lower,2024-09-11,long,42.3693,next_pivot_target,2.1218,True,5,43.2683,2024-09-16
XLF,bollinger_lower,2024-10-16,short,47.6456,next_pivot_target,1.9916,True,9,46.6967,2024-10-25
GOOGL,bollinger_lower,2024-10-29,short,179.9934,next_pivot_target,8.7763,True,23,164.1967,2024-11-21
SPY,bollinger_lower,2024-10-14,short,584.3876,next_pivot_target,1.2841,True,9,576.8833,2024-10-23
DIA,bollinger_lower,2024-10-16,short,432.2275,next_pivot_target,1.3629,True,7,426.3367,2024-10-23
GLD,bollinger_lower,2024-06-07,long,213.348,next_pivot_target,3.2273,True,28,220.2333,2024-07-05
META,bollinger_lower,2024-11-04,long,568.4292,next_pivot_target,0.81,True,1,573.0333,2024-11-05
TLT,bollinger_lower,2024-09-06,short,99.3542,next_pivot_target,0.3527,True,13,99.0038,2024-09-19
JPM,bollinger_lower,2024-09-13,long,206.1468,next_pivot_target,1.2013,True,4,208.6233,2024-09-17
XLE,bollinger_lower,2024-12-05,long,46.2233,next_pivot_target,-10.0,False,15,41.601,2024-12-20
QQQ,bollinger_lower,2024-09-06,long,453.6372,next_pivot_target,2.4946,True,5,464.9537,2024-09-11
WMT,bollinger_lower,2024-08-07,long,66.9005,next_pivot_target,2.1716,True,5,68.3533,2024-08-12
AAPL,bollinger_lower,2024-11-04,long,221.9939,next_pivot_target,1.5418,True,2,225.4167,2024-11-06
XLK,bollinger_lower,2024-10-31,long,111.2854,next_pivot_target,3.8441,True,6,115.5633,2024-11-06
AAPL,bollinger_lower,2025-01-16,long,232.6927,next_pivot_target,3.03,True,12,239.7433,2025-01-28
SPY,bollinger_lower,2024-12-04,short,607.4777,next_pivot_target,0.7732,True,6,602.7807,2024-12-10
MSFT,bollinger_lower,2024-12-30,long,426.5683,next_pivot_target,1.9884,True,23,435.05,2025-01-22
NVDA,bollinger_lower,2025-01-27,long,122.3414,next_pivot_target,-10.0,False,39,110.1073,2025-03-07
TSLA,bollinger_lower,2025-02-07,long,357.2772,next_pivot_target,-10.0,False,18,321.5495,2025-02-25
TSLA,bollinger_lower,2025-02-11,long,330.5795,next_pivot_target,8.5316,True,3,358.7833,2025-02-14
AMZN,bollinger_lower,2025-02-18,long,225.8129,next_pivot_target,-10.0,False,13,203.2316,2025-03-03
QQQ,bollinger_lower,2025-01-02,long,513.8179,next_pivot_target,0.3935,True,1,515.84,2025-01-03
WMT,bollinger_lower,2025-02-04,short,100.5575,next_pivot_target,3.13,True,16,97.41,2025-02-20
TSLA,bollinger_lower,2025-02-26,long,291.6328,next_pivot_target,-10.0,False,6,262.4695,2025-03-04
DIA,bollinger_lower,2024-12-18,long,427.9698,next_pivot_target,2.0602,True,34,436.7867,2025-01-21
BAC,bollinger_lower,2025-02-21,long,45.0881,next_pivot_target,1.9781,True,7,45.98,2025-02-28
XLF,bollinger_lower,2024-12-18,long,48.2391,next_pivot_target,2.1342,True,28,49.2686,2025-01-15
UUP,bollinger_lower,2023-01-19,long,23.9948,next_pivot_target,0.193,True,15,24.0411,2023-02-03
QQQ,bollinger_lower,2025-02-27,long,500.294,next_pivot_target,-10.0,False,35,450.2646,2025-04-03
XLK,bollinger_lower,2025-02-27,long,110.878,next_pivot_target,-10.0,False,35,99.7902,2025-04-03
SPY,bollinger_lower,2025-02-27,long,585.7867,next_pivot_target,-10.0,False,36,527.208,2025-04-04
MSFT,bollinger_lower,2025-03-03,long,384.2091,next_pivot_target,4.3416,True,2,400.89,2025-03-05
BAC,bollinger_lower,2025-03-04,long,42.6861,next_pivot_target,-10.0,False,30,38.4175,2025-04-03
AAPL,bollinger_lower,2025-03-11,long,220.54,next_pivot_target,-10.0,False,24,198.486,2025-04-04
BAC,bollinger_lower,2025-03-10,long,39.7725,next_pivot_target,5.3072,True,9,41.8833,2025-03-19
MSFT,bollinger_lower,2025-03-10,long,379.4188,next_pivot_target,4.6056,True,52,396.8933,2025-05-01
DIA,bollinger_lower,2025-03-06,long,424.4065,next_pivot_target,-10.0,False,32,381.9658,2025-04-07
SPY,bollinger_lower,2025-03-10,long,559.6856,next_pivot_target,-10.0,False,28,503.717,2025-04-07
XLF,bollinger_lower,2025-03-11,long,48.186,next_pivot_target,0.8523,True,3,48.5967,2025-03-14
GLD,bollinger_lower,2024-11-12,long,241.5091,next_pivot_target,0.5731,True,7,242.8933,2024-11-19
JPM,bollinger_lower,2025-04-04,long,206.52,next_pivot_target,13.0415,True,5,233.4533,2025-04-09
BAC,bollinger_lower,2025-04-04,long,35.0814,next_pivot_target,9.3694,True,11,38.3683,2025-04-15
AAPL,bollinger_lower,2025-04-07,long,187.5192,next_pivot_target,4.7324,True,2,196.3933,2025-04-09
XLE,bollinger_lower,2025-04-04,long,38.2307,next_pivot_target,16.5948,True,74,44.575,2025-06-17
MSFT,bollinger_lower,2025-04-04,long,352.0344,next_pivot_target,7.1704,True,5,377.2767,2025-04-09
WMT,bollinger_lower,2025-04-08,long,83.6064,next_pivot_target,3.8078,True,1,86.79,2025-04-09
UUP,bollinger_lower,2025-03-07,long,27.4483,next_pivot_target,0.5552,True,17,27.6007,2025-03-24
GLD,bollinger_lower,2025-04-15,short,303.8558,next_pivot_target,2.9211,True,29,294.98,2025-05-14
BAC,bollinger_lower,2025-05-13,short,44.1457,next_pivot_target,2.8632,True,10,42.8817,2025-05-23
TSLA,bollinger_lower,2025-06-05,long,300.1747,next_pivot_target,14.1523,True,18,342.6564,2025-06-23
WMT,bollinger_lower,2025-06-02,short,99.4649,next_pivot_target,2.2402,True,4,97.2367,2025-06-06
JPM,bollinger_lower,2025-06-19,short,275.1876,next_pivot_target,-10.0,False,71,302.7064,2025-08-29
TLT,bollinger_lower,2025-04-01,short,92.2534,next_pivot_target,1.9205,True,6,90.4817,2025-04-07
XLK,bollinger_lower,2025-06-24,short,124.1584,next_pivot_target,-10.0,False,83,136.5742,2025-09-15
TSLA,bollinger_lower,2025-07-07,long,297.7547,next_pivot_target,6.8934,True,7,318.28,2025-07-14
AMZN,bollinger_lower,2025-07-28,short,233.8259,next_pivot_target,1.2428,True,1,230.92,2025-07-29
GOOGL,bollinger_lower,2025-07-21,short,191.2013,next_pivot_target,-10.0,False,35,210.3214,2025-08-25
QQQ,bollinger_lower,2025-07-24,short,564.7525,next_pivot_target,0.6686,True,8,560.9767,2025-08-01
XLK,bollinger_lower,2025-07-28,short,132.7736,next_pivot_target,1.7299,True,4,130.4767,2025-08-01
DIA,bollinger_lower,2025-07-03,short,447.1749,next_pivot_target,0.8024,True,4,443.5867,2025-07-07
VXX,bollinger_lower,2025-08-12,long,38.7978,next_pivot_target,-10.0,False,24,34.918,2025-09-05
SPY,bollinger_lower,2025-07-02,short,622.0626,next_pivot_target,-10.0,False,117,684.2689,2025-10-27
WMT,bollinger_lower,2025-08-11,short,104.1345,next_pivot_target,1.0767,True,2,103.0133,2025-08-13
TLT,bollinger_lower,2025-08-01,short,87.9151,next_pivot_target,1.3784,True,11,86.7033,2025-08-12
