strategy,exit_method,regime_changed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
hull_rsi,trailing_10pct,no,14,0.2857142857142857,-0.8416928571428569,-11.783699999999996
hull_rsi,trailing_15pct,no,14,0.2857142857142857,-2.340757142857143,-32.7706
hull_rsi,trailing_5pct,no,14,0.35714285714285715,-0.33051428571428587,-4.627200000000002
monthly_bias_momentum_long,atr_trail_1x,no,9,0.1111111111111111,-1.377388888888889,-12.396500000000001
monthly_bias_momentum_long,atr_trail_2x,no,9,0.4444444444444444,0.32724444444444445,2.9452
monthly_bias_momentum_long,atr_trail_mae_conditional,no,9,0.1111111111111111,-1.377388888888889,-12.396500000000001
monthly_bias_momentum_long,atr_trail_vix_conditional,no,9,0.0,-1.5650222222222223,-14.0852
monthly_bias_momentum_long,break_even_at_1r,no,9,0.1111111111111111,-1.497577777777778,-13.478200000000001
monthly_bias_momentum_long,breakeven_plus_trail,no,9,0.4444444444444444,7.99321111111111,71.93889999999999
monthly_bias_momentum_long,chandelier_3x,no,9,0.3333333333333333,6.119644444444444,55.0768
monthly_bias_momentum_long,class_time_stop,no,9,0.4444444444444444,5.102577777777777,45.923199999999994
monthly_bias_momentum_long,earnings_blackout,no,9,0.5555555555555556,15.6519,140.8671
monthly_bias_momentum_long,fixed_4r_2r,no,9,0.4444444444444444,3.5210222222222227,31.689200000000003
monthly_bias_momentum_long,hybrid_50pct_target,no,9,0.5555555555555556,3.6331888888888892,32.6987
monthly_bias_momentum_long,ma_exit_ema9,no,9,0.2222222222222222,-1.1526444444444444,-10.3738
monthly_bias_momentum_long,mfe_lockin_trail,no,9,0.1111111111111111,-1.3701,-12.330900000000002
monthly_bias_momentum_long,multi_tier_partial,no,9,0.2222222222222222,-1.3139888888888889,-11.8259
monthly_bias_momentum_long,next_pivot_target,no,9,0.6666666666666666,-0.6101666666666666,-5.491499999999999
monthly_bias_momentum_long,r_multiple_2r,no,9,0.2222222222222222,-0.8614666666666666,-7.7532
monthly_bias_momentum_long,r_multiple_3r,no,9,0.1111111111111111,-1.2881444444444445,-11.593300000000001
monthly_bias_momentum_long,regime_flip,no,9,0.6666666666666666,4.267500000000001,38.407500000000006
monthly_bias_momentum_long,reverse_signal,no,9,0.1111111111111111,-1.377388888888889,-12.396500000000001
monthly_bias_momentum_long,smc_mitigation_zone,no,9,0.2222222222222222,-0.6062777777777778,-5.4565
monthly_bias_momentum_long,time_stop_10d,no,9,0.6666666666666666,1.4530444444444444,13.077399999999999
monthly_bias_momentum_long,time_stop_20d,no,9,0.6666666666666666,4.267500000000001,38.407500000000006
monthly_bias_momentum_long,trailing_10pct,no,9,0.4444444444444444,5.709722222222222,51.3875
monthly_bias_momentum_long,trailing_15pct,no,9,0.4444444444444444,6.8808,61.9272
monthly_bias_momentum_long,trailing_5pct,no,9,0.4444444444444444,1.0728555555555557,9.655700000000001
po3_bullish,atr_trail_1x,no,10,0.3,-0.9674800000000001,-9.674800000000001
po3_bullish,atr_trail_2x,no,10,0.3,0.9895599999999998,9.895599999999998
po3_bullish,atr_trail_mae_conditional,no,10,0.3,-0.9674800000000001,-9.674800000000001
po3_bullish,atr_trail_vix_conditional,no,10,0.2,-0.98066,-9.8066
po3_bullish,break_even_at_1r,no,10,0.1,-1.39222,-13.9222
po3_bullish,breakeven_plus_trail,no,10,0.2,-0.36926,-3.6925999999999997
po3_bullish,chandelier_3x,no,10,0.1,-2.00635,-20.063499999999998
po3_bullish,class_time_stop,no,10,0.5,1.8446500000000001,18.4465
po3_bullish,earnings_blackout,no,10,0.5,22.105790000000002,221.05790000000002
po3_bullish,fixed_4r_2r,no,10,0.4,1.9115899999999997,19.115899999999996
po3_bullish,hybrid_50pct_target,no,10,0.7,0.8378400000000003,8.378400000000003
po3_bullish,ma_exit_ema9,no,10,0.4,-0.4009600000000001,-4.009600000000001
po3_bullish,mfe_lockin_trail,no,10,0.3,-0.9674800000000001,-9.674800000000001
po3_bullish,multi_tier_partial,no,10,0.3,-0.72752,-7.2752
po3_bullish,next_pivot_target,no,10,0.8,0.8866100000000001,8.866100000000001
po3_bullish,r_multiple_2r,no,10,0.4,1.12547,11.2547
po3_bullish,r_multiple_3r,no,10,0.2,-0.05514000000000001,-0.5514000000000001
po3_bullish,regime_flip,no,10,0.5,0.4587899999999999,4.587899999999999
po3_bullish,reverse_signal,no,10,0.3,-0.9674800000000001,-9.674800000000001
po3_bullish,smc_mitigation_zone,no,10,0.3,-0.7938099999999999,-7.9380999999999995
po3_bullish,time_stop_10d,no,10,0.4,-2.10397,-21.0397
po3_bullish,time_stop_20d,no,10,0.5,0.4587899999999999,4.587899999999999
po3_bullish,trailing_10pct,no,10,0.4,-1.4961399999999998,-14.961399999999998
po3_bullish,trailing_15pct,no,10,0.3,-3.45496,-34.5496
po3_bullish,trailing_5pct,no,10,0.2,0.5639799999999999,5.639799999999999
