strategy,exit_method,volume_rank_within_sector,n,win_rate,avg_pnl_pct,total_pnl_pct
cpr_narrow_bullish,mfe_lockin_trail,unknown,10,0.4,-2.8415600000000003,-28.4156
cpr_narrow_bullish,multi_tier_partial,unknown,10,0.4,-2.65557,-26.5557
cpr_narrow_bullish,next_pivot_target,unknown,10,1.0,2.3441099999999997,23.4411
cpr_narrow_bullish,r_multiple_2r,unknown,10,0.4,-1.26126,-12.6126
cpr_narrow_bullish,r_multiple_3r,unknown,10,0.3,-0.8920600000000001,-8.9206
cpr_narrow_bullish,regime_flip,unknown,10,0.6,1.2421499999999999,12.421499999999998
cpr_narrow_bullish,reverse_signal,unknown,10,0.4,-2.85299,-28.5299
cpr_narrow_bullish,smc_mitigation_zone,unknown,10,0.4,-2.85299,-28.5299
cpr_narrow_bullish,time_stop_10d,unknown,10,0.5,-0.2900600000000001,-2.9006000000000007
cpr_narrow_bullish,time_stop_20d,unknown,10,0.6,1.2421499999999999,12.421499999999998
cpr_narrow_bullish,trailing_10pct,unknown,10,0.4,-2.02166,-20.2166
cpr_narrow_bullish,trailing_15pct,unknown,10,0.3,-4.911630000000001,-49.1163
cpr_narrow_bullish,trailing_5pct,unknown,10,0.3,-1.2933100000000002,-12.933100000000001
htf_aligned_breakout_long,atr_trail_1x,unknown,11,0.09090909090909091,-1.6445454545454545,-18.09
htf_aligned_breakout_long,atr_trail_2x,unknown,11,0.36363636363636365,1.0491363636363638,11.540500000000002
htf_aligned_breakout_long,atr_trail_mae_conditional,unknown,11,0.09090909090909091,-1.6445454545454545,-18.09
htf_aligned_breakout_long,atr_trail_vix_conditional,unknown,11,0.2727272727272727,-1.0590181818181819,-11.6492
htf_aligned_breakout_long,break_even_at_1r,unknown,11,0.0,-1.8848090909090909,-20.7329
htf_aligned_breakout_long,breakeven_plus_trail,unknown,11,0.18181818181818182,0.1421818181818182,1.564
htf_aligned_breakout_long,chandelier_3x,unknown,11,0.36363636363636365,0.18757272727272706,2.0632999999999977
htf_aligned_breakout_long,class_time_stop,unknown,11,0.45454545454545453,-0.18916363636363645,-2.080800000000001
htf_aligned_breakout_long,earnings_blackout,unknown,11,0.7272727272727273,63.77149090909091,701.4864
htf_aligned_breakout_long,fixed_4r_2r,unknown,11,0.36363636363636365,-0.9670090909090909,-10.6371
htf_aligned_breakout_long,hybrid_50pct_target,unknown,11,0.45454545454545453,-2.914818181818182,-32.063
htf_aligned_breakout_long,ma_exit_ema9,unknown,11,0.45454545454545453,1.0922454545454545,12.0147
htf_aligned_breakout_long,mfe_lockin_trail,unknown,11,0.09090909090909091,-1.6445454545454545,-18.09
htf_aligned_breakout_long,multi_tier_partial,unknown,11,0.2727272727272727,-1.361118181818182,-14.9723
htf_aligned_breakout_long,next_pivot_target,unknown,11,0.6363636363636364,-1.588,-17.468
htf_aligned_breakout_long,r_multiple_2r,unknown,11,0.18181818181818182,-1.2137090909090908,-13.3508
htf_aligned_breakout_long,r_multiple_3r,unknown,11,0.09090909090909091,-1.8651727272727272,-20.5169
htf_aligned_breakout_long,regime_flip,unknown,11,0.6363636363636364,1.259509090909091,13.8546
htf_aligned_breakout_long,reverse_signal,unknown,11,0.09090909090909091,-1.6445454545454545,-18.09
htf_aligned_breakout_long,smc_mitigation_zone,unknown,11,0.09090909090909091,-1.6445454545454545,-18.09
htf_aligned_breakout_long,time_stop_10d,unknown,11,0.6363636363636364,-0.31465454545454546,-3.4612000000000003
htf_aligned_breakout_long,time_stop_20d,unknown,11,0.6363636363636364,1.259509090909091,13.8546
htf_aligned_breakout_long,trailing_10pct,unknown,11,0.18181818181818182,-3.3237181818181813,-36.5609
htf_aligned_breakout_long,trailing_15pct,unknown,11,0.18181818181818182,-1.5273545454545454,-16.8009
htf_aligned_breakout_long,trailing_5pct,unknown,11,0.5454545454545454,1.4621727272727272,16.0839
monthly_bias_momentum_long,atr_trail_1x,unknown,23,0.391304347826087,-0.8259304347826087,-18.9964
monthly_bias_momentum_long,atr_trail_2x,unknown,23,0.391304347826087,-1.1742956521739132,-27.0088
monthly_bias_momentum_long,atr_trail_mae_conditional,unknown,23,0.391304347826087,-0.8259304347826087,-18.9964
monthly_bias_momentum_long,atr_trail_vix_conditional,unknown,23,0.34782608695652173,-1.1572695652173912,-26.6172
monthly_bias_momentum_long,break_even_at_1r,unknown,23,0.0,-1.5080608695652173,-34.6854
monthly_bias_momentum_long,breakeven_plus_trail,unknown,23,0.13043478260869565,-1.221904347826087,-28.1038
monthly_bias_momentum_long,chandelier_3x,unknown,23,0.2608695652173913,-2.997321739130435,-68.9384
monthly_bias_momentum_long,class_time_stop,unknown,23,0.391304347826087,-3.4198782608695653,-78.6572
monthly_bias_momentum_long,earnings_blackout,unknown,23,0.8260869565217391,34.430326086956526,791.8975
monthly_bias_momentum_long,fixed_4r_2r,unknown,23,0.2608695652173913,-2.3439130434782607,-53.91
monthly_bias_momentum_long,hybrid_50pct_target,unknown,23,0.5217391304347826,-2.6690130434782606,-61.387299999999996
monthly_bias_momentum_long,ma_exit_ema9,unknown,23,0.391304347826087,-1.1410826086956523,-26.2449
monthly_bias_momentum_long,mfe_lockin_trail,unknown,23,0.391304347826087,-0.7438304347826087,-17.1081
monthly_bias_momentum_long,multi_tier_partial,unknown,23,0.391304347826087,-0.6544434782608696,-15.052200000000001
monthly_bias_momentum_long,next_pivot_target,unknown,23,0.7391304347826086,-1.134295652173913,-26.0888
monthly_bias_momentum_long,r_multiple_2r,unknown,23,0.391304347826087,0.10815652173913047,2.487600000000001
monthly_bias_momentum_long,r_multiple_3r,unknown,23,0.30434782608695654,-0.013891304347826131,-0.319500000000001
monthly_bias_momentum_long,regime_flip,unknown,23,0.43478260869565216,-2.8675782608695646,-65.95429999999999
monthly_bias_momentum_long,reverse_signal,unknown,23,0.391304347826087,-0.8259304347826087,-18.9964
monthly_bias_momentum_long,smc_mitigation_zone,unknown,23,0.43478260869565216,-0.6456913043478262,-14.850900000000001
monthly_bias_momentum_long,time_stop_10d,unknown,23,0.391304347826087,-2.427278260869565,-55.8274
monthly_bias_momentum_long,time_stop_20d,unknown,23,0.43478260869565216,-2.8675782608695646,-65.95429999999999
monthly_bias_momentum_long,trailing_10pct,unknown,23,0.30434782608695654,-2.8925565217391305,-66.5288
monthly_bias_momentum_long,trailing_15pct,unknown,23,0.30434782608695654,-6.538865217391304,-150.3939
monthly_bias_momentum_long,trailing_5pct,unknown,23,0.2608695652173913,-1.1389869565217392,-26.196700000000003
po3_bullish,atr_trail_1x,unknown,16,0.375,-0.89689375,-14.3503
po3_bullish,atr_trail_2x,unknown,16,0.4375,-0.9441187499999999,-15.105899999999998
po3_bullish,atr_trail_mae_conditional,unknown,16,0.375,-0.89689375,-14.3503
po3_bullish,atr_trail_vix_conditional,unknown,16,0.125,-1.145725,-18.3316
po3_bullish,break_even_at_1r,unknown,16,0.0625,-1.16425,-18.628
po3_bullish,breakeven_plus_trail,unknown,16,0.1875,-0.72565625,-11.6105
po3_bullish,chandelier_3x,unknown,16,0.125,-2.05368125,-32.8589
po3_bullish,class_time_stop,unknown,16,0.25,-4.388625,-70.218
po3_bullish,earnings_blackout,unknown,16,0.6875,93.30683125,1492.9093
po3_bullish,fixed_4r_2r,unknown,16,0.25,-0.94559375,-15.1295
po3_bullish,hybrid_50pct_target,unknown,16,0.5625,-0.041056250000000016,-0.6569000000000003
po3_bullish,ma_exit_ema9,unknown,16,0.25,-0.5329124999999999,-8.526599999999998
po3_bullish,mfe_lockin_trail,unknown,16,0.375,-0.89689375,-14.3503
po3_bullish,multi_tier_partial,unknown,16,0.375,-0.723975,-11.5836
po3_bullish,next_pivot_target,unknown,16,0.8125,0.17343124999999998,2.7748999999999997
po3_bullish,r_multiple_2r,unknown,16,0.3125,-0.20124374999999994,-3.219899999999999
po3_bullish,r_multiple_3r,unknown,16,0.25,0.16515624999999995,2.642499999999999
po3_bullish,regime_flip,unknown,16,0.4375,-2.4937375,-39.8998
po3_bullish,reverse_signal,unknown,16,0.375,-0.89689375,-14.3503
po3_bullish,smc_mitigation_zone,unknown,16,0.3125,-0.5092687499999999,-8.148299999999999
po3_bullish,time_stop_10d,unknown,16,0.5,0.4194000000000001,6.710400000000002
po3_bullish,time_stop_20d,unknown,16,0.4375,-2.4937375,-39.8998
po3_bullish,trailing_10pct,unknown,16,0.3125,-2.398975,-38.3836
po3_bullish,trailing_15pct,unknown,16,0.5,0.4937250000000004,7.899600000000007
po3_bullish,trailing_5pct,unknown,16,0.1875,-2.20601875,-35.2963
smc_inverse_fvg,atr_trail_1x,unknown,84,0.32142857142857145,-0.9307761904761904,-78.1852
smc_inverse_fvg,atr_trail_2x,unknown,84,0.2857142857142857,-1.287002380952381,-108.1082
smc_inverse_fvg,atr_trail_mae_conditional,unknown,84,0.32142857142857145,-0.9307761904761904,-78.1852
smc_inverse_fvg,atr_trail_vix_conditional,unknown,84,0.30952380952380953,-1.0317107142857143,-86.6637
smc_inverse_fvg,break_even_at_1r,unknown,84,0.11904761904761904,-1.0468654761904763,-87.9367
smc_inverse_fvg,breakeven_plus_trail,unknown,84,0.2857142857142857,-0.48147738095238096,-40.4441
smc_inverse_fvg,chandelier_3x,unknown,84,0.34523809523809523,-0.9695357142857143,-81.441
smc_inverse_fvg,class_time_stop,unknown,84,0.5952380952380952,0.4889380952380952,41.0708
smc_inverse_fvg,earnings_blackout,unknown,84,0.5238095238095238,-0.79292261904762,-66.60550000000008
smc_inverse_fvg,fixed_4r_2r,unknown,84,0.2976190476190476,-1.1805178571428572,-99.1635
smc_inverse_fvg,hybrid_50pct_target,unknown,84,0.7142857142857143,-7.106508333333333,-596.9467
smc_inverse_fvg,ma_exit_ema9,unknown,84,0.2976190476190476,-0.4057619047619048,-34.084
smc_inverse_fvg,mfe_lockin_trail,unknown,84,0.32142857142857145,-0.843802380952381,-70.8794
smc_inverse_fvg,multi_tier_partial,unknown,84,0.4523809523809524,-0.5170083333333333,-43.4287
smc_inverse_fvg,next_pivot_target,unknown,84,0.6309523809523809,-0.8543619047619048,-71.7664
smc_inverse_fvg,r_multiple_2r,unknown,84,0.34523809523809523,-0.12252738095238094,-10.2923
smc_inverse_fvg,r_multiple_3r,unknown,84,0.20238095238095238,-1.0623488095238094,-89.23729999999999
smc_inverse_fvg,regime_flip,unknown,84,0.5595238095238095,0.510920238095238,42.9173
smc_inverse_fvg,reverse_signal,unknown,84,0.32142857142857145,-0.9307761904761904,-78.1852
smc_inverse_fvg,smc_mitigation_zone,unknown,84,0.32142857142857145,-0.9307761904761904,-78.1852
smc_inverse_fvg,time_stop_10d,unknown,84,0.44047619047619047,-1.1565690476190478,-97.15180000000001
smc_inverse_fvg,time_stop_20d,unknown,84,0.5595238095238095,0.510920238095238,42.9173
smc_inverse_fvg,trailing_10pct,unknown,84,0.3333333333333333,-1.3709226190476191,-115.1575
smc_inverse_fvg,trailing_15pct,unknown,84,0.34523809523809523,-0.10242023809523818,-8.603300000000006
smc_inverse_fvg,trailing_5pct,unknown,84,0.2976190476190476,-0.7424642857142858,-62.367000000000004
xs_low_beta_long,atr_trail_1x,unknown,20,0.3,-0.623675,-12.4735
xs_low_beta_long,atr_trail_2x,unknown,20,0.2,-1.332085,-26.6417
xs_low_beta_long,atr_trail_mae_conditional,unknown,20,0.3,-0.623675,-12.4735
xs_low_beta_long,atr_trail_vix_conditional,unknown,20,0.2,-1.02738,-20.5476
xs_low_beta_long,break_even_at_1r,unknown,20,0.1,-0.054515,-1.0903
xs_low_beta_long,breakeven_plus_trail,unknown,20,0.1,-0.766165,-15.3233
xs_low_beta_long,chandelier_3x,unknown,20,0.15,-1.0674899999999998,-21.3498
xs_low_beta_long,class_time_stop,unknown,20,0.5,-0.4264349999999998,-8.528699999999995
xs_low_beta_long,earnings_blackout,unknown,20,0.5,10.43356,208.6712
xs_low_beta_long,fixed_4r_2r,unknown,20,0.2,-1.9704249999999999,-39.4085
xs_low_beta_long,hybrid_50pct_target,unknown,20,0.55,-1.30246,-26.0492
xs_low_beta_long,ma_exit_ema9,unknown,20,0.3,-0.16769999999999993,-3.3539999999999988
xs_low_beta_long,mfe_lockin_trail,unknown,20,0.3,-0.58425,-11.685
xs_low_beta_long,multi_tier_partial,unknown,20,0.4,-0.40207499999999996,-8.0415
xs_low_beta_long,next_pivot_target,unknown,20,0.7,-1.170425,-23.4085
xs_low_beta_long,r_multiple_2r,unknown,20,0.25,-0.715685,-14.3137
xs_low_beta_long,r_multiple_3r,unknown,20,0.15,-1.11204,-22.2408
xs_low_beta_long,regime_flip,unknown,20,0.5,-0.550145,-11.0029
xs_low_beta_long,reverse_signal,unknown,20,0.3,-0.623675,-12.4735
xs_low_beta_long,smc_mitigation_zone,unknown,20,0.35,-0.42487,-8.4974
xs_low_beta_long,time_stop_10d,unknown,20,0.4,-1.16154,-23.2308
xs_low_beta_long,time_stop_20d,unknown,20,0.5,-0.550145,-11.0029
xs_low_beta_long,trailing_10pct,unknown,20,0.3,-2.1286750000000003,-42.5735
xs_low_beta_long,trailing_15pct,unknown,20,0.3,0.7353149999999996,14.706299999999992
xs_low_beta_long,trailing_5pct,unknown,20,0.2,-1.937435,-38.7487
xs_momentum_top_decile,atr_trail_1x,unknown,14,0.21428571428571427,-0.5507857142857142,-7.710999999999999
xs_momentum_top_decile,atr_trail_2x,unknown,14,0.35714285714285715,-1.8067857142857144,-25.295
xs_momentum_top_decile,atr_trail_mae_conditional,unknown,14,0.21428571428571427,-0.5507857142857142,-7.710999999999999
xs_momentum_top_decile,atr_trail_vix_conditional,unknown,14,0.2857142857142857,-0.8457142857142858,-11.84
xs_momentum_top_decile,break_even_at_1r,unknown,14,0.07142857142857142,-1.1745785714285712,-16.4441
xs_momentum_top_decile,breakeven_plus_trail,unknown,14,0.21428571428571427,2.5697642857142857,35.9767
xs_momentum_top_decile,chandelier_3x,unknown,14,0.14285714285714285,-1.0957714285714286,-15.3408
xs_momentum_top_decile,class_time_stop,unknown,14,0.35714285714285715,-4.172528571428572,-58.415400000000005
xs_momentum_top_decile,earnings_blackout,unknown,14,0.7857142857142857,42.371542857142856,593.2016
xs_momentum_top_decile,fixed_4r_2r,unknown,14,0.35714285714285715,-0.6656642857142858,-9.319300000000002
xs_momentum_top_decile,hybrid_50pct_target,unknown,14,0.42857142857142855,-1.6146642857142857,-22.6053
xs_momentum_top_decile,ma_exit_ema9,unknown,14,0.2857142857142857,-1.333807142857143,-18.6733
xs_momentum_top_decile,mfe_lockin_trail,unknown,14,0.21428571428571427,-0.8088,-11.3232
xs_momentum_top_decile,multi_tier_partial,unknown,14,0.35714285714285715,-0.53205,-7.4487000000000005
xs_momentum_top_decile,next_pivot_target,unknown,14,0.6428571428571429,-1.6361428571428571,-22.906
xs_momentum_top_decile,r_multiple_2r,unknown,14,0.2857142857142857,-0.2580785714285715,-3.6131000000000006
xs_momentum_top_decile,r_multiple_3r,unknown,14,0.2857142857142857,0.41742142857142855,5.8439
xs_momentum_top_decile,regime_flip,unknown,14,0.35714285714285715,-2.615128571428571,-36.611799999999995
xs_momentum_top_decile,reverse_signal,unknown,14,0.21428571428571427,-0.5507857142857142,-7.710999999999999
xs_momentum_top_decile,smc_mitigation_zone,unknown,14,0.21428571428571427,-0.6050214285714286,-8.4703
xs_momentum_top_decile,time_stop_10d,unknown,14,0.35714285714285715,-2.3703285714285713,-33.184599999999996
xs_momentum_top_decile,time_stop_20d,unknown,14,0.35714285714285715,-2.615128571428571,-36.611799999999995
xs_momentum_top_decile,trailing_10pct,unknown,14,0.35714285714285715,0.1479571428571429,2.0714000000000006
xs_momentum_top_decile,trailing_15pct,unknown,14,0.35714285714285715,0.8816285714285707,12.34279999999999
xs_momentum_top_decile,trailing_5pct,unknown,14,0.2857142857142857,-2.3552571428571425,-32.9736
