ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
CMPO,pivot_r1_breakout,2025-08-08,long,18.0089,trailing_5pct,-0.7213,False,4,17.879,2025-08-12,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.033433469006990985,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,fri,53,unknown,compressed_lt_3,5_25M,unknown,no_data
CNQ,pivot_r1_breakout,2025-10-10,short,31.6982,trailing_5pct,0.9234,True,13,31.4055,2025-10-23,neutral,Energy,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,unknown,no,0.0,0.02336410269352834,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,82,unknown,normal_3_5,100_500M,unknown,no_data
LULU,pivot_r1_breakout,2025-12-12,long,203.7029,trailing_5pct,0.679,True,28,205.086,2026-01-09,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.03720467406207766,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,19,unknown,compressed_lt_3,ge_500M,unknown,no_data
HASI,pivot_r1_breakout,2026-02-13,long,39.7596,trailing_5pct,-5.0,False,5,37.7716,2026-02-18,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.030777472610388434,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,none,yes,fri,46,unknown,compressed_lt_3,25_100M,unknown,no_data
NB,pivot_r1_breakout,2026-04-17,long,6.1842,trailing_5pct,-1.6849,False,4,6.08,2026-04-21,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.06924096892079817,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,74,unknown,compressed_lt_3,5_25M,unknown,no_data
APG,pivot_r1_breakout,2026-04-17,long,46.6703,trailing_5pct,0.5565,True,13,46.93,2026-04-30,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.02949198955224201,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,fri,74,unknown,compressed_lt_3,100_500M,unknown,no_data
ETR,pivot_r1_breakout,2026-02-13,long,106.1786,trailing_5pct,-4.1667,False,35,101.7545,2026-03-20,neutral,Utilities,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020191451008018564,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,fri,46,unknown,compressed_lt_3,100_500M,unknown,no_data
LIN,pivot_r1_breakout,2026-02-13,long,479.6996,trailing_5pct,0.87,True,21,483.873,2026-03-06,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1c,no,0.0,0.019739853858539807,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,fri,46,unknown,compressed_lt_3,ge_500M,unknown,no_data
KGS,pivot_r1_breakout,2026-04-17,long,62.94,trailing_5pct,12.647,True,18,70.9,2026-05-05,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T2,no,0.0,0.029774388306323486,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,74,unknown,compressed_lt_3,25_100M,unknown,no_data
CPRX,pivot_r1_breakout,2026-04-17,long,26.2269,trailing_5pct,-0.9033,False,6,25.99,2026-04-23,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.027532800292829115,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,74,unknown,compressed_lt_3,25_100M,unknown,no_data
PPG,pivot_r1_breakout,2026-04-17,long,114.4089,trailing_5pct,-4.7334,False,6,108.9935,2026-04-23,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.0345882182242815,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,none,yes,fri,74,unknown,compressed_lt_3,100_500M,unknown,no_data
NWL,pivot_r1_breakout,2022-05-09,long,24.5389,trailing_15pct,-15.0,False,9,20.8581,2022-05-18,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,T1a,no,0.0,0.036301545709057866,q4_ge_10pct,q1_lt_2pct,no,no,no_data,low_1_5,no,mon,52,unknown,no_data,25_100M,unknown,no_data
UAA,pivot_r1_breakout,2022-05-19,short,9.4006,trailing_15pct,-11.445,False,12,10.4765,2022-05-31,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.09178137565687296,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,42,unknown,no_data,100_500M,unknown,no_data
TWST,pivot_r1_breakout,2022-05-13,long,34.9481,trailing_15pct,-8.9149,False,19,31.8325,2022-06-01,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.10884711901362307,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,48,unknown,no_data,25_100M,unknown,no_data
RRC,pivot_r1_breakout,2022-05-26,long,34.0934,trailing_15pct,-7.7035,False,19,31.467,2022-06-14,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.0613109868772255,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,35,unknown,no_data,100_500M,unknown,no_data
AXTA,pivot_r1_breakout,2022-06-30,short,21.8683,trailing_15pct,-15.0,False,21,25.1485,2022-07-21,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04488231824147282,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,0,unknown,no_data,25_100M,unknown,no_data
PDD,pivot_r1_breakout,2022-08-29,long,68.0603,trailing_15pct,-9.8424,False,25,61.3615,2022-09-23,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.06962208512157601,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,mon,32,unknown,no_data,ge_500M,unknown,no_data
COMM,pivot_r1_breakout,2022-09-01,long,12.3813,trailing_15pct,-14.1932,False,22,10.624,2022-09-23,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.04327493881902547,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no_data,thu,29,unknown,no_data,25_100M,unknown,no_data
DOW,pivot_r1_breakout,2022-08-29,short,52.7148,trailing_15pct,5.3425,True,71,49.8985,2022-11-08,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.026728736521811715,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,32,unknown,no_data,100_500M,unknown,no_data
EXTR,pivot_r1_breakout,2023-01-23,long,19.5873,trailing_15pct,-15.0,False,2,16.6492,2023-01-25,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,unknown,no,0.0,0.036421558867225194,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,67,unknown,no_data,5_25M,unknown,no_data
AI,pivot_r1_breakout,2023-01-23,long,14.4084,trailing_15pct,4.8312,True,4,15.1045,2023-01-27,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.050609366758279886,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,mon,67,unknown,no_data,25_100M,unknown,no_data
XPO,pivot_r1_breakout,2023-02-07,long,43.9336,trailing_15pct,-14.9102,False,2,37.383,2023-02-09,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,unknown,no,0.0,0.037203871296684086,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,tue,52,unknown,no_data,25_100M,unknown,no_data
CCL,pivot_r1_breakout,2023-02-07,long,12.3516,trailing_15pct,-15.0,False,17,10.4989,2023-02-24,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,T1a,no,0.0,0.04501441108844199,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,52,unknown,no_data,100_500M,unknown,no_data
NFLX,pivot_r1_breakout,2023-01-23,long,35.8077,trailing_15pct,-12.654,False,37,31.2766,2023-03-01,neutral,Communication Services,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.037187532290540865,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no,mon,67,unknown,no_data,ge_500M,unknown,no_data
NCLH,pivot_r1_breakout,2023-02-07,long,17.5283,trailing_15pct,-12.1792,False,21,15.3935,2023-02-28,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.04762583935692565,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,52,unknown,no_data,100_500M,unknown,no_data
BXSL,pivot_r1_breakout,2023-02-07,long,24.4874,trailing_15pct,19.7555,True,787,29.325,2025-04-04,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.016555453008485994,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,tue,52,unknown,no_data,5_25M,unknown,no_data
LIN,pivot_r1_breakout,2023-02-07,long,341.2241,trailing_15pct,21.1762,True,696,413.4825,2025-01-03,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02081799028849369,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,52,unknown,no_data,ge_500M,unknown,no_data
NVT,pivot_r1_breakout,2023-02-07,long,44.2023,trailing_15pct,11.9365,True,253,49.4785,2023-10-18,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.02238118830920563,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,tue,52,unknown,no_data,25_100M,unknown,no_data
WDC,pivot_r1_breakout,2023-04-10,long,38.3836,trailing_15pct,-15.12,False,15,32.58,2023-04-25,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T1a,no,0.0,0.03404579038964558,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,81,unknown,no_data,100_500M,unknown,no_data
PXD,pivot_r1_breakout,2023-04-10,long,221.0681,trailing_15pct,-2.193,False,282,216.22,2024-01-17,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03235971178112084,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no_data,mon,81,unknown,no_data,ge_500M,unknown,no_data
CCL,pivot_r1_breakout,2023-06-12,long,15.1174,trailing_15pct,8.5173,True,65,16.405,2023-08-16,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.040026724172146005,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,18,unknown,normal_3_5,100_500M,unknown,no_data
NCLH,pivot_r1_breakout,2023-06-12,long,18.6692,trailing_15pct,2.5325,True,50,19.142,2023-08-01,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.03576478906434127,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,mon,18,unknown,normal_3_5,100_500M,unknown,no_data
EXTR,pivot_r1_breakout,2023-06-12,long,24.448,trailing_15pct,11.0152,True,67,27.141,2023-08-18,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T3,no,0.0,0.031650850785340315,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,18,unknown,normal_3_5,25_100M,unknown,no_data
GPN,pivot_r1_breakout,2023-08-01,long,119.8998,trailing_15pct,-8.3218,False,83,109.922,2023-10-23,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.025783195635021912,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,60,unknown,normal_3_5,100_500M,unknown,no_data
CAT,pivot_r1_breakout,2023-08-01,long,288.0699,trailing_15pct,-15.0,False,85,244.8594,2023-10-25,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02229736602123304,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,60,unknown,normal_3_5,ge_500M,unknown,no_data
XPO,pivot_r1_breakout,2023-09-28,long,75.4824,trailing_15pct,-10.7911,False,29,67.337,2023-10-27,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T3,no,0.0,0.03479486608798872,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,2,unknown,normal_3_5,100_500M,unknown,no_data
LYFT,pivot_r1_breakout,2023-11-28,long,11.4313,trailing_15pct,16.2947,True,36,13.294,2024-01-03,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T2,no,0.0,0.04862963967352794,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,tue,33,unknown,normal_3_5,100_500M,unknown,no_data
CG,pivot_r1_breakout,2023-11-28,long,34.4125,trailing_15pct,18.1911,True,155,40.6725,2024-05-01,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T2,no,0.0,0.026711224119142753,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,tue,33,unknown,normal_3_5,25_100M,unknown,no_data
PDD,pivot_r1_breakout,2023-11-28,long,138.956,trailing_15pct,-7.4308,False,62,128.6305,2024-01-29,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.03778606177495035,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,tue,33,unknown,normal_3_5,ge_500M,unknown,no_data
IRWD,pivot_r1_breakout,2024-01-02,long,12.3203,trailing_15pct,-13.4761,False,58,10.66,2024-02-29,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03532381516683847,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,tue,89,unknown,normal_3_5,5_25M,unknown,no_data
REGN,pivot_r1_breakout,2024-01-02,long,907.7058,trailing_15pct,12.536,True,267,1021.496,2024-09-25,neutral,Health Care,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1c,no,0.0,0.01969878346045602,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,89,unknown,normal_3_5,ge_500M,unknown,no_data
CEG,pivot_r1_breakout,2024-03-04,long,177.7972,trailing_15pct,10.5639,True,94,196.5795,2024-06-06,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1c,no,0.0,0.030831756630588108,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,27,unknown,normal_3_5,100_500M,unknown,no_data
IRDM,pivot_r1_breakout,2024-07-23,long,27.9629,trailing_15pct,2.0441,True,94,28.5345,2024-10-25,neutral,Communication Services,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.03422034195308784,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,tue,69,unknown,normal_3_5,25_100M,unknown,no_data
FLUT,pivot_r1_breakout,2025-02-17,long,295.7025,trailing_15pct,-15.0,False,18,251.3471,2025-03-07,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T2,no,0.0,0.025153997683482556,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,mon,42,unknown,compressed_lt_3,100_500M,unknown,no_data
CMPO,pivot_r1_breakout,2025-08-08,long,18.0089,trailing_15pct,4.2151,True,103,18.768,2025-11-19,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.033433469006990985,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no_data,fri,53,unknown,compressed_lt_3,5_25M,unknown,no_data
CNQ,pivot_r1_breakout,2025-10-10,short,31.6982,trailing_15pct,-8.5125,False,41,34.3965,2025-11-20,neutral,Energy,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,unknown,no,0.0,0.02336410269352834,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,82,unknown,normal_3_5,100_500M,unknown,no_data
LULU,pivot_r1_breakout,2025-12-12,long,203.7029,trailing_15pct,-9.9188,False,47,183.498,2026-01-28,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.03720467406207766,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,yes,fri,19,unknown,compressed_lt_3,ge_500M,unknown,no_data
HASI,pivot_r1_breakout,2026-02-13,long,39.7596,trailing_15pct,8.0745,True,81,42.97,2026-05-05,neutral,Financials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.030777472610388434,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,none,yes,fri,46,unknown,compressed_lt_3,25_100M,unknown,no_data
NB,pivot_r1_breakout,2026-04-17,long,6.1842,trailing_15pct,-11.4841,False,7,5.474,2026-04-24,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,unknown,no,0.0,0.06924096892079817,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,74,unknown,compressed_lt_3,5_25M,unknown,no_data
APG,pivot_r1_breakout,2026-04-17,long,46.6703,trailing_15pct,-2.3147,False,18,45.59,2026-05-05,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.02949198955224201,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,yes,fri,74,unknown,compressed_lt_3,100_500M,unknown,no_data
ETR,pivot_r1_breakout,2026-02-13,long,106.1786,trailing_15pct,10.7568,True,81,117.6,2026-05-05,neutral,Utilities,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020191451008018564,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,fri,46,unknown,compressed_lt_3,100_500M,unknown,no_data
LIN,pivot_r1_breakout,2026-02-13,long,479.6996,trailing_15pct,4.6196,True,81,501.86,2026-05-05,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1c,no,0.0,0.019739853858539807,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,fri,46,unknown,compressed_lt_3,ge_500M,unknown,no_data
KGS,pivot_r1_breakout,2026-04-17,long,62.94,trailing_15pct,12.647,True,18,70.9,2026-05-05,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T2,no,0.0,0.029774388306323486,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,fri,74,unknown,compressed_lt_3,25_100M,unknown,no_data
CPRX,pivot_r1_breakout,2026-04-17,long,26.2269,trailing_15pct,17.6655,True,18,30.86,2026-05-05,neutral,Health Care,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,unknown,no,0.0,0.027532800292829115,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,74,unknown,compressed_lt_3,25_100M,unknown,no_data
PPG,pivot_r1_breakout,2026-04-17,long,114.4089,trailing_15pct,-7.2275,False,18,106.14,2026-05-05,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.0345882182242815,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,none,yes,fri,74,unknown,compressed_lt_3,100_500M,unknown,no_data
NWL,pivot_r1_breakout,2022-05-09,long,24.5389,atr_trail_1x,-3.6302,False,1,23.6481,2022-05-10,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,T1a,no,0.0,0.036301545709057866,q4_ge_10pct,q1_lt_2pct,no,no,no_data,low_1_5,no,mon,52,unknown,no_data,25_100M,unknown,no_data
UAA,pivot_r1_breakout,2022-05-19,short,9.4006,atr_trail_1x,-5.4402,False,7,9.912,2022-05-26,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1a,no,0.0,0.09178137565687296,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,42,unknown,no_data,100_500M,unknown,no_data
TWST,pivot_r1_breakout,2022-05-13,long,34.9481,atr_trail_1x,-3.3172,False,18,33.7888,2022-05-31,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.10884711901362307,q4_ge_10pct,q4_ge_10pct,no,no,no_data,none,no,fri,48,unknown,no_data,25_100M,unknown,no_data
RRC,pivot_r1_breakout,2022-05-26,long,34.0934,atr_trail_1x,-0.3619,False,1,33.97,2022-05-27,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,unknown,no,0.0,0.0613109868772255,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,35,unknown,no_data,100_500M,unknown,no_data
AXTA,pivot_r1_breakout,2022-06-30,short,21.8683,atr_trail_1x,-4.4882,False,6,22.8498,2022-07-06,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T2,no,0.0,0.04488231824147282,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,0,unknown,no_data,25_100M,unknown,no_data
PDD,pivot_r1_breakout,2022-08-29,long,68.0603,atr_trail_1x,-0.8128,False,8,67.5071,2022-09-06,neutral,Consumer Discretionary,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T1c,no,0.0,0.06962208512157601,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,mon,32,unknown,no_data,ge_500M,unknown,no_data
COMM,pivot_r1_breakout,2022-09-01,long,12.3813,atr_trail_1x,-1.9493,False,1,12.1399,2022-09-02,neutral,Unknown,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,unknown,no,0.0,0.04327493881902547,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no_data,thu,29,unknown,no_data,25_100M,unknown,no_data
DOW,pivot_r1_breakout,2022-08-29,short,52.7148,atr_trail_1x,-0.2629,False,1,52.8534,2022-08-30,neutral,Materials,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,win,T1a,no,0.0,0.026728736521811715,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,32,unknown,no_data,100_500M,unknown,no_data
EXTR,pivot_r1_breakout,2023-01-23,long,19.5873,atr_trail_1x,-3.6422,False,1,18.8739,2023-01-24,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,unknown,no,0.0,0.036421558867225194,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,yes,mon,67,unknown,no_data,5_25M,unknown,no_data
AI,pivot_r1_breakout,2023-01-23,long,14.4084,atr_trail_1x,-3.7193,False,2,13.8725,2023-01-25,neutral,Information Technology,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.050609366758279886,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,mon,67,unknown,no_data,25_100M,unknown,no_data
XPO,pivot_r1_breakout,2023-02-07,long,43.9336,atr_trail_1x,-3.6335,False,2,42.3373,2023-02-09,neutral,Industrials,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,unknown,no,0.0,0.037203871296684086,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,tue,52,unknown,no_data,25_100M,unknown,no_data
CCL,pivot_r1_breakout,2023-02-07,long,12.3516,atr_trail_1x,-4.5014,False,2,11.7956,2023-02-09,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,short_le_3d,loss,T1a,no,0.0,0.04501441108844199,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,52,unknown,no_data,100_500M,unknown,no_data
NFLX,pivot_r1_breakout,2023-01-23,long,35.8077,atr_trail_1x,-0.8486,False,7,35.5038,2023-01-30,neutral,Communication Services,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1c,no,0.0,0.037187532290540865,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no,mon,67,unknown,no_data,ge_500M,unknown,no_data
NCLH,pivot_r1_breakout,2023-02-07,long,17.5283,atr_trail_1x,-5.239,False,3,16.61,2023-02-10,neutral,Consumer Discretionary,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.04762583935692565,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,tue,52,unknown,no_data,100_500M,unknown,no_data
BXSL,pivot_r1_breakout,2023-02-07,long,24.4874,atr_trail_1x,-0.0302,False,6,24.48,2023-02-13,neutral,Financials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.016555453008485994,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,tue,52,unknown,no_data,5_25M,unknown,no_data
LIN,pivot_r1_breakout,2023-02-07,long,341.2241,atr_trail_1x,-2.0818,False,1,334.1205,2023-02-08,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.02081799028849369,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,tue,52,unknown,no_data,ge_500M,unknown,no_data
NVT,pivot_r1_breakout,2023-02-07,long,44.2023,atr_trail_1x,-1.1916,False,1,43.6756,2023-02-08,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T2,no,0.0,0.02238118830920563,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,tue,52,unknown,no_data,25_100M,unknown,no_data
WDC,pivot_r1_breakout,2023-04-10,long,38.3836,atr_trail_1x,-3.4046,False,3,37.0768,2023-04-13,neutral,Information Technology,HIGH,unknown,high_atr_2.5_5pct,medium_4_10d,loss,T1a,no,0.0,0.03404579038964558,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,81,unknown,no_data,100_500M,unknown,no_data
PXD,pivot_r1_breakout,2023-04-10,long,221.0681,atr_trail_1x,1.069,True,10,223.4314,2023-04-20,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.03235971178112084,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,no_data,mon,81,unknown,no_data,ge_500M,unknown,no_data
