strategy,exit_method,volume_rank_within_sector,n,win_rate,avg_pnl_pct,total_pnl_pct
williams_r_oversold,atr_trail_1x,unknown,7,0.2857142857142857,0.10478571428571429,0.7335
williams_r_oversold,atr_trail_2x,unknown,7,0.5714285714285714,3.3633,23.543100000000003
williams_r_oversold,atr_trail_mae_conditional,unknown,7,0.2857142857142857,0.10478571428571429,0.7335
williams_r_oversold,atr_trail_vix_conditional,unknown,7,0.14285714285714285,-0.8865285714285714,-6.2057
williams_r_oversold,break_even_at_1r,unknown,7,0.0,-0.891,-6.237
williams_r_oversold,breakeven_plus_trail,unknown,7,0.42857142857142855,7.964971428571429,55.7548
williams_r_oversold,chandelier_3x,unknown,7,0.14285714285714285,0.6911857142857143,4.8383
williams_r_oversold,class_time_stop,unknown,7,0.7142857142857143,4.418871428571428,30.9321
williams_r_oversold,earnings_blackout,unknown,7,0.7142857142857143,28.876771428571427,202.13739999999999
williams_r_oversold,fixed_4r_2r,unknown,7,0.5714285714285714,3.1871428571428573,22.310000000000002
williams_r_oversold,hybrid_50pct_target,unknown,7,0.7142857142857143,2.1378,14.9646
williams_r_oversold,ma_exit_ema9,unknown,7,1.0,0.8521714285714286,5.9652
williams_r_oversold,mfe_lockin_trail,unknown,7,0.2857142857142857,0.1742,1.2194
williams_r_oversold,multi_tier_partial,unknown,7,0.5714285714285714,0.20374285714285717,1.4262000000000001
williams_r_oversold,next_pivot_target,unknown,7,1.0,3.2141142857142855,22.4988
williams_r_oversold,r_multiple_2r,unknown,7,0.42857142857142855,0.5797428571428572,4.0582
williams_r_oversold,r_multiple_3r,unknown,7,0.42857142857142855,1.4759000000000004,10.331300000000002
williams_r_oversold,regime_flip,unknown,7,0.7142857142857143,3.9274857142857145,27.4924
williams_r_oversold,reverse_signal,unknown,7,0.2857142857142857,0.10478571428571429,0.7335
williams_r_oversold,smc_mitigation_zone,unknown,7,1.0,0.8521714285714286,5.9652
williams_r_oversold,time_stop_10d,unknown,7,0.5714285714285714,2.8519714285714284,19.9638
williams_r_oversold,time_stop_20d,unknown,7,0.7142857142857143,3.9274857142857145,27.4924
williams_r_oversold,trailing_10pct,unknown,7,0.42857142857142855,4.627728571428571,32.3941
williams_r_oversold,trailing_15pct,unknown,7,0.5714285714285714,17.23137142857143,120.6196
williams_r_oversold,trailing_5pct,unknown,7,0.5714285714285714,2.053042857142857,14.371300000000002
xs_momentum_top_decile,atr_trail_1x,unknown,18,0.2222222222222222,-1.2272333333333334,-22.0902
xs_momentum_top_decile,atr_trail_2x,unknown,18,0.2222222222222222,-2.190261111111111,-39.4247
xs_momentum_top_decile,atr_trail_mae_conditional,unknown,18,0.2222222222222222,-1.2272333333333334,-22.0902
xs_momentum_top_decile,atr_trail_vix_conditional,unknown,18,0.2222222222222222,-1.8280166666666666,-32.9043
xs_momentum_top_decile,break_even_at_1r,unknown,18,0.05555555555555555,1.0886055555555556,19.5949
xs_momentum_top_decile,breakeven_plus_trail,unknown,18,0.16666666666666666,0.5993944444444445,10.7891
xs_momentum_top_decile,chandelier_3x,unknown,18,0.1111111111111111,-0.5158555555555555,-9.2854
xs_momentum_top_decile,class_time_stop,unknown,18,0.3888888888888889,-0.28895000000000004,-5.2011
xs_momentum_top_decile,earnings_blackout,unknown,18,0.8333333333333334,69.74796111111112,1255.4633000000001
xs_momentum_top_decile,fixed_4r_2r,unknown,18,0.2777777777777778,-0.9963222222222221,-17.933799999999998
xs_momentum_top_decile,hybrid_50pct_target,unknown,18,0.5555555555555556,2.0713333333333335,37.284
xs_momentum_top_decile,ma_exit_ema9,unknown,18,0.4444444444444444,-0.17704999999999999,-3.1868999999999996
xs_momentum_top_decile,mfe_lockin_trail,unknown,18,0.2222222222222222,-1.1692166666666666,-21.0459
xs_momentum_top_decile,multi_tier_partial,unknown,18,0.3888888888888889,-0.46848333333333336,-8.4327
xs_momentum_top_decile,next_pivot_target,unknown,18,0.6666666666666666,-1.244011111111111,-22.3922
xs_momentum_top_decile,r_multiple_2r,unknown,18,0.2222222222222222,-1.1850666666666667,-21.331200000000003
xs_momentum_top_decile,r_multiple_3r,unknown,18,0.16666666666666666,-1.3149722222222224,-23.669500000000003
xs_momentum_top_decile,regime_flip,unknown,18,0.4444444444444444,-0.22894444444444448,-4.121
xs_momentum_top_decile,reverse_signal,unknown,18,0.2222222222222222,-1.2272333333333334,-22.0902
xs_momentum_top_decile,smc_mitigation_zone,unknown,18,0.3888888888888889,-0.4940777777777778,-8.8934
xs_momentum_top_decile,time_stop_10d,unknown,18,0.5,-0.7695888888888888,-13.852599999999997
xs_momentum_top_decile,time_stop_20d,unknown,18,0.4444444444444444,-0.22894444444444448,-4.121
xs_momentum_top_decile,trailing_10pct,unknown,18,0.3888888888888889,0.8167166666666665,14.700899999999997
xs_momentum_top_decile,trailing_15pct,unknown,18,0.4444444444444444,11.664238888888889,209.9563
xs_momentum_top_decile,trailing_5pct,unknown,18,0.2777777777777778,-0.9575944444444444,-17.2367
