# T3 Tier 3 Universe_Momentum Top-100_Jun 2022 to May 2026.csv — DEC-496 Pass 53 SCREENER-FIRST output
# Built: 2026-05-05 via Polygon /v2/aggs/grouped/locale/us/market/stocks/{date}
# Methodology: J-T 12-1 (lookback 252d, skip 21d, risk-adj OFF, tie-breakers vol-asc → ADV-desc)
# Window: 2020-01-01 to 2026-05-05 (77 monthly snapshots)
# Liquidity floor: $5M min daily dollar volume on D-21
# T1 exclusion: T1a + T1c PIT membership at each snapshot
# SCHEMA: Symbol, Company, Sector, added_date (first month rank ≤100), removed_date (first month rank >100), MomentumScore, MarketCapB (blank — not from grouped endpoint), LastPrice
# PIT FILTER: (added_date IS NULL OR added_date <= as_of) AND (removed_date IS NULL OR removed_date > as_of)
Symbol,Company,Sector,added_date,removed_date,MomentumScore,MarketCapB,LastPrice
FRPT,,Consumer Staples,2024-07-01,2024-09-02,0.835677,,129.25
FSLY,,Information Technology,2023-09-01,2024-02-01,3.672913,,27.43
FSLY,,Information Technology,2026-05-01,,3.672913,,27.43
FSS,,Consumer Discretionary,2023-04-03,2023-05-01,0.519137,,52.79
FSTX,,Unknown,2023-02-01,2023-03-01,1.017647,,6.86
FTAI,,Industrials,2023-09-01,2025-03-03,0.992656,,132.95
FTAI,,Industrials,2025-04-01,2025-05-01,0.992656,,132.95
FTI,,Industrials,2022-12-01,2023-06-01,0.785124,,21.6
FTI,,Industrials,2023-07-03,2024-01-01,0.785124,,21.6
FTK,,Materials,2025-07-01,2025-09-01,1.963039,,14.43
FTK,,Materials,2025-11-03,2025-12-01,1.963039,,14.43
FUBO,,Communication Services,2025-04-01,2025-09-01,1.452055,,42.96
FUBO,,Communication Services,2025-10-01,2026-01-01,1.452055,,42.96
FULC,,Health Care,2026-02-02,2026-04-01,1.948649,,10.91
FUSN,,Unknown,2024-02-01,2024-08-01,3.90411,,21.48
GATO,,Unknown,2024-07-01,2024-08-01,1.298063,,15.42
GATO,,Unknown,2024-11-01,2025-02-03,1.298063,,15.42
GBT,,Unknown,2022-10-03,2022-12-01,1.079927,,68.18
GCT,,Consumer Discretionary,2023-11-01,2023-12-01,2.122372,,41.59
GCT,,Consumer Discretionary,2024-02-01,2024-04-01,2.122372,,41.59
GCT,,Consumer Discretionary,2024-05-01,2025-01-01,2.122372,,41.59
GCT,,Consumer Discretionary,2026-05-01,,2.122372,,41.59
GENI,,Communication Services,2023-07-03,2023-08-01,1.063098,,10.79
GENI,,Communication Services,2023-09-01,2023-10-02,1.063098,,10.79
GENI,,Communication Services,2025-05-01,2025-07-01,1.063098,,10.79
GEO,,Industrials,2023-03-01,2023-05-01,1.073906,,27.5
GEO,,Industrials,2024-06-03,2024-07-01,1.073906,,27.5
GEO,,Industrials,2024-09-02,2024-10-01,1.073906,,27.5
GEO,,Industrials,2025-01-01,2025-04-01,1.073906,,27.5
GEO,,Industrials,2025-05-01,2025-08-01,1.073906,,27.5
GEOS,,Industrials,2025-12-01,2026-01-01,1.482257,,27.28
GFF,,Industrials,2023-03-01,2023-06-01,1.118899,,67.72
GFF,,Industrials,2024-04-01,2024-07-01,1.118899,,67.72
GH,,Health Care,2025-03-03,2025-07-01,2.541064,,107.79
GH,,Health Care,2025-10-01,2025-12-01,2.541064,,107.79
GH,,Health Care,2026-01-01,2026-02-02,2.541064,,107.79
GIII,,Consumer Discretionary,2024-01-01,2024-05-01,1.261134,,33.51
GILT,,Information Technology,2025-11-03,2026-01-01,1.677122,,14.51
GKOS,,Health Care,2024-03-01,2024-04-01,0.943697,,92.52
GLBE,,Consumer Discretionary,2023-12-01,2024-01-01,0.615768,,32.38
GLNG,,Energy,2022-06-01,2023-02-01,0.958904,,24.31
GLOP,,Unknown,2022-12-01,2023-01-02,1.040816,,8.0
GLOP,,Unknown,2023-03-01,2023-04-03,1.040816,,8.0
GLUE,,Health Care,2024-12-02,2025-01-01,2.039526,,15.38
GLUE,,Health Care,2026-02-02,,2.039526,,15.38
GLYC,,Unknown,2023-02-01,2023-04-03,1.767857,,310.0
GME,,Consumer Discretionary,2025-02-03,2025-03-03,1.2,,32.01
GNE,,Utilities,2024-02-01,2024-03-01,1.767977,,28.87
GNW,,Financials,2023-04-03,2023-05-01,0.608247,,6.24
GO,,Consumer Staples,2022-09-01,2022-12-01,0.547774,,33.37
GOGO,,Communication Services,2022-07-01,2022-09-01,0.646712,,16.78
GPOR,,Energy,2024-02-01,2024-04-01,0.922817,,131.04
GPRE,,Materials,2026-05-01,,3.717877,,16.89
GPS,,Unknown,2024-05-01,2024-10-01,1.003604,,22.24
GRAL,,Health Care,2025-07-01,2026-03-02,2.25,,87.88
GRBK,,Industrials,2023-05-01,2023-06-01,0.970918,,47.44
GRBK,,Industrials,2023-07-03,2024-02-01,0.970918,,47.44
GRND,,Information Technology,2024-08-01,2024-09-02,1.316415,,21.45
GRND,,Information Technology,2025-03-03,2025-04-01,1.316415,,21.45
GRND,,Information Technology,2025-06-02,2025-07-01,1.316415,,21.45
GRPN,,Industrials,2023-11-01,2023-12-01,1.576055,,26.25
GRPN,,Industrials,2024-03-01,2024-09-02,1.576055,,26.25
GRPN,,Industrials,2025-09-01,2025-11-03,1.576055,,26.25
GRRR,,Information Technology,2025-02-03,2025-03-03,2.412955,,16.86
GRRR,,Information Technology,2025-04-01,2025-07-01,2.412955,,16.86
GRRR,,Information Technology,2025-10-01,2026-01-01,2.412955,,16.86
GSAT,,Communication Services,2023-01-02,2023-02-01,2.2718,,64.16
GSAT,,Communication Services,2026-03-02,2026-04-01,2.2718,,64.16
GSAT,,Communication Services,2026-05-01,,2.2718,,64.16
GSHD,,Financials,2023-11-01,2024-03-01,1.174414,,120.68
GSHD,,Financials,2025-05-01,2025-06-02,1.174414,,120.68
GSIT,,Information Technology,2025-12-01,2026-01-01,2.547945,,7.77
GSIT,,Information Technology,2026-04-01,2026-05-01,2.547945,,7.77
GTE,,Energy,2022-06-01,2022-09-01,0.812396,,13.1
GTE,,Energy,2022-10-03,2022-11-01,0.812396,,13.1
GTE,,Energy,2022-12-01,2023-01-02,0.812396,,13.1
GTHX,,Unknown,2024-10-01,2024-11-01,4.442748,,7.13
HA,,Unknown,2024-10-01,2024-11-01,1.761453,,17.48
HAE,,Health Care,2022-12-01,2023-03-01,0.76605,,77.3
HALO,,Health Care,2023-02-01,2023-03-01,0.774789,,56.74
HARP,,Unknown,2024-03-01,2024-05-01,2.422388,,22.93
HBM,,Materials,2024-06-03,2024-08-01,2.46375,,27.71
HBM,,Materials,2026-03-02,2026-05-01,2.46375,,27.71
HCC,,Energy,2022-06-01,2022-09-01,1.159915,,70.91
HCC,,Energy,2022-12-01,2023-01-02,1.159915,,70.91
HCC,,Energy,2024-06-03,2024-07-01,1.159915,,70.91
HCCI,,Unknown,2023-11-01,2023-12-01,0.73868,,45.31
HCI,,Financials,2024-01-01,2024-02-01,1.151231,,114.51
HCI,,Financials,2024-05-01,2024-07-01,1.151231,,114.51
HDSN,,Materials,2022-07-01,2022-09-01,1.479452,,10.86
HDSN,,Materials,2022-10-03,2022-11-01,1.479452,,10.86
HDSN,,Materials,2023-01-02,2023-02-01,1.479452,,10.86
HEES,,Unknown,2025-06-02,2025-08-01,1.180697,,95.46
HIBB,,Unknown,2023-04-03,2023-05-01,0.90623,,87.21
HIBB,,Unknown,2024-06-03,2024-09-02,0.90623,,87.21
HIMS,,Health Care,2023-04-03,2023-08-01,1.658273,,59.12
HIMS,,Health Care,2024-07-01,2025-06-02,1.658273,,59.12
HIMS,,Health Care,2025-07-01,2025-12-01,1.658273,,59.12
HIPO,,Financials,2025-02-03,2025-03-03,1.764092,,26.48
HL,,Materials,2026-01-01,,2.064957,,17.93
HLIT,,Information Technology,2023-05-01,2023-06-01,0.986047,,17.08
HLIT,,Information Technology,2023-07-03,2023-08-01,0.986047,,17.08
HLX,,Energy,2022-12-01,2023-06-01,0.576677,,9.87
HLX,,Energy,2023-07-03,2024-01-01,0.576677,,9.87
HNRG,,Utilities,2023-10-02,2023-12-01,1.583717,,16.82
HNRG,,Utilities,2025-05-01,2025-08-01,1.583717,,16.82
HNRG,,Utilities,2025-09-01,2025-10-01,1.583717,,16.82
HNST,,Consumer Discretionary,2025-01-01,2025-03-03,1.429577,,6.9
HOLO,,Information Technology,2023-10-02,2023-11-01,4.005102,,78480.0
HOOD,,Financials,2024-05-01,2024-06-03,3.998596,,106.77
HOOD,,Financials,2024-07-01,2024-08-01,3.998596,,106.77
HOOD,,Financials,2024-09-02,2025-10-01,3.998596,,106.77
HOUS,,Unknown,2025-11-03,2025-12-01,2.746736,,14.35
HOUS,,Unknown,2026-01-01,2026-03-02,2.746736,,14.35
HOV,,Industrials,2023-07-03,2023-11-01,2.1088,,206.3
HOV,,Industrials,2024-02-01,2024-05-01,2.1088,,206.3
HOV,,Industrials,2024-09-02,2024-12-02,2.1088,,206.3
HP,,Energy,2022-09-01,2022-11-01,0.714957,,47.47
HP,,Energy,2022-12-01,2023-03-01,0.714957,,47.47
HPK,,Energy,2022-06-01,2022-09-01,2.186813,,29.0
HPK,,Energy,2022-10-03,2022-11-01,2.186813,,29.0
HRB,,Consumer Discretionary,2022-09-01,2023-03-01,0.683341,,36.68
HRMY,,Health Care,2022-08-01,2022-09-01,0.630468,,54.05
HRMY,,Health Care,2023-02-01,2023-03-01,0.630468,,54.05
HROW,,Health Care,2023-05-01,2023-10-02,1.646724,,27.87
HROW,,Health Care,2024-10-01,2025-06-02,1.646724,,27.87
HRTG,,Financials,2024-01-01,2024-02-01,1.568696,,29.54
HRTG,,Financials,2024-11-01,2024-12-02,1.568696,,29.54
HRTG,,Financials,2025-06-02,2025-09-01,1.568696,,29.54
HRTG,,Financials,2026-02-02,2026-03-02,1.568696,,29.54
HSAI,,Consumer Discretionary,2025-02-03,2025-11-03,2.478134,,23.86
HSAI,,Consumer Discretionary,2025-12-01,2026-01-01,2.478134,,23.86
HTZ,,Consumer Discretionary,2025-06-02,2025-08-01,1.103448,,7.32
HUBS,,Information Technology,2023-11-01,2023-12-01,0.725459,,483.37
HUMA,,Health Care,2024-07-01,2024-08-01,1.776119,,5.58
HUMA,,Health Care,2024-09-02,2024-12-02,1.776119,,5.58
HURN,,Industrials,2022-11-01,2022-12-01,0.535137,,70.34
HURN,,Industrials,2023-01-02,2023-02-01,0.535137,,70.34
HURN,,Industrials,2023-04-03,2023-05-01,0.535137,,70.34
HUSA,,Unknown,2022-06-01,2022-09-01,1.204444,,49.6
HUSA,,Unknown,2022-10-03,2022-11-01,1.204444,,49.6
HUT,,Financials,2023-12-01,2024-02-01,2.537687,,47.41
HUT,,Financials,2025-02-03,2025-04-01,2.537687,,47.41
HUT,,Financials,2026-02-02,,2.537687,,47.41
HWKN,,Industrials,2024-08-01,2024-09-02,0.895391,,88.42
HY,,Industrials,2024-03-01,2024-04-01,1.146985,,68.36
HYMC,,Materials,2025-11-03,2026-02-02,3.981043,,10.51
HZNP,,Unknown,2023-11-01,2023-12-01,0.829538,,115.7
IAG,,Materials,2024-10-01,2024-11-01,2.575428,,22.99
IAG,,Materials,2025-03-03,2025-04-01,2.575428,,22.99
IAG,,Materials,2026-01-01,2026-05-01,2.575428,,22.99
IAS,,Communication Services,2023-08-01,2023-10-02,1.427718,,20.32
IBKR,,Financials,2025-01-01,2025-02-03,1.300782,,47.83
IBP,,Industrials,2024-06-03,2024-07-01,1.278719,,243.39
IBRX,,Health Care,2024-06-03,2024-10-01,1.827586,,7.38
IBRX,,Health Care,2026-05-01,,1.827586,,7.38
ICL,,Materials,2022-07-01,2022-08-01,0.635581,,11.4
IDCC,,Financials,2023-10-02,2023-11-01,1.135339,,215.05
IDCC,,Financials,2023-12-01,2024-02-01,1.135339,,215.05
IDCC,,Financials,2025-04-01,2025-06-02,1.135339,,215.05
IDR,,Materials,2025-12-01,2026-04-01,2.444908,,41.27
IDYA,,Health Care,2023-06-01,2023-07-03,1.333513,,43.31
IDYA,,Health Care,2023-09-01,2023-11-01,1.333513,,43.31
IDYA,,Health Care,2024-01-01,2024-06-03,1.333513,,43.31
IE,,Materials,2026-02-02,2026-04-01,2.226962,,18.91
IESC,,Consumer Discretionary,2024-02-01,2024-03-01,1.403167,,203.38
IESC,,Consumer Discretionary,2024-04-01,2025-03-03,1.403167,,203.38
IGMS,,Unknown,2024-11-01,2024-12-02,3.126214,,17.0
IGT,,Unknown,2023-10-02,2023-11-01,1.012125,,31.53
IMGN,,Unknown,2023-07-03,2024-02-01,2.551648,,16.16
IMGO,,Unknown,2023-02-01,2023-03-01,1.113529,,35.93
IMMX,,Health Care,2026-02-02,2026-03-02,3.358289,,8.15
IMMX,,Health Care,2026-04-01,,3.358289,,8.15
IMNM,,Health Care,2024-03-01,2024-08-01,2.041209,,22.14
IMNM,,Health Care,2024-09-02,2024-10-01,2.041209,,22.14
IMNM,,Health Care,2026-04-01,2026-05-01,2.041209,,22.14
IMO,,Energy,2022-07-01,2022-11-01,0.582207,,56.2
IMO,,Energy,2023-01-02,2023-02-01,0.582207,,56.2
IMRX,,Health Care,2025-11-03,2026-01-01,2.163636,,5.22
IMRX,,Health Care,2026-02-02,2026-04-01,2.163636,,5.22
IMTE,,Information Technology,2022-07-01,2022-08-01,1.008929,,90.0
IMVT,,Health Care,2023-01-02,2024-05-01,1.46129,,38.15
IMXI,,Industrials,2022-11-01,2023-01-02,0.770764,,26.65
INBX,,Health Care,2023-07-03,2023-08-01,3.762643,,58.39
INBX,,Health Care,2025-12-01,2026-02-02,3.762643,,58.39
INBX,,Health Care,2026-03-02,,3.762643,,58.39
INDO,,Energy,2022-06-01,2022-09-01,0.997817,,9.15
INDO,,Energy,2022-10-03,2022-11-01,0.997817,,9.15
INDV,,Health Care,2025-10-01,2025-12-01,2.431633,,33.63
INDV,,Health Care,2026-01-01,2026-05-01,2.431633,,33.63
INFA,,Unknown,2024-05-01,2024-06-03,1.311849,,35.51
INKT,,Health Care,2025-09-01,2025-10-01,1.282821,,18.71
INOD,,Information Technology,2023-07-03,2023-09-01,2.502768,,75.94
INOD,,Information Technology,2023-10-02,2023-11-01,2.502768,,75.94
INOD,,Information Technology,2024-01-01,2024-02-01,2.502768,,75.94
INOD,,Information Technology,2024-10-01,2024-11-01,2.502768,,75.94
INOD,,Information Technology,2024-12-02,2025-04-01,2.502768,,75.94
INOD,,Information Technology,2025-06-02,2025-12-01,2.502768,,75.94
INSM,,Health Care,2024-08-01,2025-06-02,2.132661,,77.69
INSW,,Industrials,2022-10-03,2023-07-03,0.643003,,40.27
INTA,,Information Technology,2023-04-03,2023-10-02,0.931932,,61.59
INTA,,Information Technology,2023-12-01,2024-01-01,0.931932,,61.59
INTA,,Information Technology,2025-05-01,2025-06-02,0.931932,,61.59
INTR,,Financials,2024-03-01,2024-04-01,2.441176,,5.85
INTR,,Financials,2024-05-01,2024-06-03,2.441176,,5.85
INTT,,Industrials,2023-06-01,2023-09-01,2.380653,,26.91
IONQ,,Information Technology,2023-07-03,2024-05-01,2.83871,,64.26
IONQ,,Information Technology,2025-01-01,2025-07-01,2.83871,,64.26
IONQ,,Information Technology,2025-08-01,2025-12-01,2.83871,,64.26
IONS,,Health Care,2022-11-01,2022-12-01,0.417981,,42.27
IOT,,Information Technology,2023-06-01,2023-07-03,0.923317,,30.85
IOT,,Information Technology,2023-08-01,2024-04-01,0.923317,,30.85
IOVA,,Health Care,2024-04-01,2024-06-03,1.745714,,9.61
IOVA,,Health Care,2024-10-01,2024-12-02,1.745714,,9.61
IPAR,,Materials,2023-05-01,2023-07-03,0.845096,,150.32
IPAR,,Materials,2023-09-01,2023-10-02,0.845096,,150.32
IPI,,Materials,2022-06-01,2022-09-01,0.693625,,53.4
IPI,,Materials,2022-10-03,2022-11-01,0.693625,,53.4
IRDM,,Communication Services,2023-05-01,2023-07-03,0.621286,,62.76
IREN,,Financials,2024-02-01,2024-03-01,4.365443,,35.09
IREN,,Financials,2024-04-01,2024-05-01,4.365443,,35.09
IREN,,Financials,2024-10-01,2025-01-01,4.365443,,35.09
IREN,,Financials,2025-02-03,2025-03-03,4.365443,,35.09
IREN,,Financials,2025-10-01,2025-12-01,4.365443,,35.09
IREN,,Financials,2026-01-01,2026-04-01,4.365443,,35.09
IREN,,Financials,2026-05-01,,4.365443,,35.09
IRON,,Health Care,2024-02-01,2024-05-01,0.904537,,52.47
IRON,,Health Care,2025-05-01,2025-06-02,0.904537,,52.47
IRT,,Financials,2022-06-01,2022-07-01,0.611209,,27.31
IRTC,,Health Care,2022-06-01,2022-12-01,1.370376,,169.79
IRTC,,Health Care,2025-10-01,2025-11-03,1.370376,,169.79
IRWD,,Health Care,2026-03-02,2026-04-01,1.985591,,5.18
ISEE,,Unknown,2022-06-01,2022-08-01,2.655904,,39.63
ISEE,,Unknown,2023-02-01,2023-03-01,2.655904,,39.63
ISEE,,Unknown,2023-05-01,2023-09-01,2.655904,,39.63
ISSC,,Information Technology,2025-08-01,2025-10-01,2.204173,,21.5
ISSC,,Information Technology,2026-04-01,,2.204173,,21.5
ITCI,,Unknown,2022-08-01,2022-10-03,0.724785,,54.21
JAKK,,Consumer Discretionary,2022-09-01,2022-10-03,0.662614,,21.88
JAKK,,Consumer Discretionary,2023-06-01,2023-07-03,0.662614,,21.88
JANX,,Health Care,2024-05-01,2024-11-01,4.731441,,52.5
JANX,,Health Care,2024-12-02,2025-03-03,4.731441,,52.5
JBL,,Information Technology,2023-08-01,2023-09-01,0.735098,,122.55
JBL,,Information Technology,2023-10-02,2023-11-01,0.735098,,122.55
JBL,,Information Technology,2023-12-01,2024-01-01,0.735098,,122.55
JOBY,,Consumer Discretionary,2025-09-01,2025-12-01,2.193613,,16.0
JSPR,,Health Care,2024-12-02,2025-01-01,2.388214,,22.02
JXN,,Financials,2024-06-03,2024-11-01,1.285525,,86.37
KBH,,Industrials,2023-09-01,2023-10-02,0.838186,,54.3
KD,,Information Technology,2024-07-01,2024-09-02,0.970499,,26.05
KDNY,,Unknown,2022-10-03,2022-12-01,0.850379,,39.08
KDNY,,Unknown,2023-02-01,2023-04-03,0.850379,,39.08
KDNY,,Unknown,2023-08-01,2023-10-02,0.850379,,39.08
KGC,,Materials,2025-03-03,2025-04-01,2.506481,,37.87
KGC,,Materials,2025-06-02,2025-07-01,2.506481,,37.87
KGC,,Materials,2026-01-01,2026-04-01,2.506481,,37.87
KINS,,Financials,2025-04-01,2025-06-02,1.344564,,15.31
KINS,,Financials,2025-07-01,2025-09-01,1.344564,,15.31
KLXE,,Energy,2023-01-02,2023-02-01,3.717949,,14.72
KNSL,,Financials,2022-11-01,2022-12-01,0.503001,,245.38
KOD,,Health Care,2025-09-01,2025-10-01,3.103989,,28.81
KOD,,Health Care,2025-11-03,2026-01-01,3.103989,,28.81
KOD,,Health Care,2026-02-02,2026-03-02,3.103989,,28.81
KOS,,Energy,2022-06-01,2022-11-01,0.707424,,7.82
KOS,,Energy,2022-12-01,2023-02-01,0.707424,,7.82
KOS,,Energy,2023-03-01,2023-04-03,0.707424,,7.82
KRMN,,Consumer Discretionary,2026-03-02,2026-04-01,2.623667,,108.71
KROS,,Health Care,2023-07-03,2023-08-01,0.888206,,49.15
KRTX,,Unknown,2022-10-03,2023-05-01,0.785508,,191.96
KRTX,,Unknown,2023-06-01,2023-07-03,0.785508,,191.96
KRUS,,Consumer Discretionary,2022-09-01,2022-12-01,0.737078,,65.87
KRUS,,Consumer Discretionary,2023-06-01,2023-07-03,0.737078,,65.87
KRYS,,Health Care,2022-12-01,2023-01-02,0.857826,,120.48
KRYS,,Health Care,2023-07-03,2023-08-01,0.857826,,120.48
KTOS,,Consumer Discretionary,2023-12-01,2024-02-01,3.433294,,111.32
KTOS,,Consumer Discretionary,2025-09-01,2026-02-02,3.433294,,111.32
KTOS,,Consumer Discretionary,2026-03-02,2026-04-01,3.433294,,111.32
KULR,,Information Technology,2025-01-01,2025-02-03,1.865288,,5.93
KULR,,Information Technology,2025-04-01,2025-10-01,1.865288,,5.93
KURA,,Health Care,2024-05-01,2024-06-03,1.548303,,19.52
KURA,,Health Care,2024-07-01,2024-10-01,1.548303,,19.52
KURA,,Health Care,2024-11-01,2024-12-02,1.548303,,19.52
KYMR,,Health Care,2023-06-01,2023-07-03,2.002649,,90.68
KYMR,,Health Care,2024-09-02,2025-01-01,2.002649,,90.68
KYMR,,Health Care,2026-04-01,2026-05-01,2.002649,,90.68
KYTX,,Health Care,2026-02-02,2026-04-01,2.714286,,7.8
KYTX,,Health Care,2026-05-01,,2.714286,,7.8
KZR,,Health Care,2022-06-01,2022-07-01,1.105802,,123.4
LAC,,Materials,2022-06-01,2022-09-01,0.691735,,22.72
LAES,,Information Technology,2025-02-03,2025-03-03,3.708791,,8.57
LANC,,Unknown,2023-06-01,2023-07-03,0.703106,,210.01
LAND,,Financials,2022-06-01,2022-07-01,0.622108,,37.86
LAR,,Materials,2026-03-02,,1.948113,,6.25
LASR,,Information Technology,2025-10-01,2025-11-03,3.465164,,43.58
LASR,,Information Technology,2025-12-01,2026-04-01,3.465164,,43.58
LB,,Financials,2025-08-01,2025-09-01,1.242947,,67.58
LBPH,,Unknown,2024-03-01,2024-07-01,4.882353,,32.0
LBPH,,Unknown,2024-08-01,2024-10-01,4.882353,,32.0
LBPH,,Unknown,2024-11-01,2024-12-02,4.882353,,32.0
LBRT,,Energy,2022-12-01,2023-02-01,0.560976,,16.0
LC,,Financials,2024-12-02,2025-01-01,1.269537,,14.23
LEU,,Materials,2025-04-01,2025-05-01,2.048191,,210.63
LEU,,Materials,2025-07-01,2025-09-01,2.048191,,210.63
LEU,,Materials,2025-10-01,2026-05-01,2.048191,,210.63
LFMD,,Health Care,2024-02-01,2024-03-01,1.213849,,10.87
LFMD,,Health Care,2024-06-03,2024-08-01,1.213849,,10.87
LFMD,,Health Care,2025-09-01,2025-10-01,1.213849,,10.87
LFVN,,Health Care,2025-03-03,2025-04-01,2.131004,,21.51
LGVN,,Health Care,2022-06-01,2022-07-01,0.636226,,108.4
LIF,,Information Technology,2025-11-03,2025-12-01,1.379163,,105.73
LITE,,Information Technology,2025-11-03,2025-12-01,3.722972,,332.45
LITE,,Information Technology,2026-01-01,2026-04-01,3.722972,,332.45
LLYVA,,Communication Services,2025-06-02,2025-09-01,1.147492,,78.77
LLYVK,,Communication Services,2025-06-02,2025-10-01,1.131874,,85.68
LMB,,Consumer Discretionary,2023-08-01,2023-09-01,1.18651,,139.39
LMB,,Consumer Discretionary,2023-10-02,2023-12-01,1.18651,,139.39
LMB,,Consumer Discretionary,2024-04-01,2024-08-01,1.18651,,139.39
LMB,,Consumer Discretionary,2025-01-01,2025-02-03,1.18651,,139.39
LMB,,Consumer Discretionary,2025-04-01,2025-05-01,1.18651,,139.39
LMB,,Consumer Discretionary,2025-07-01,2025-09-01,1.18651,,139.39
LMND,,Financials,2025-01-01,2025-03-03,2.008854,,54.37
LMND,,Financials,2025-04-01,2025-05-01,2.008854,,54.37
LMND,,Financials,2025-06-02,2025-07-01,2.008854,,54.37
LMND,,Financials,2025-09-01,2025-12-01,2.008854,,54.37
LNG,,Utilities,2022-06-01,2022-07-01,0.641908,,170.43
LNG,,Utilities,2022-09-01,2023-02-01,0.641908,,170.43
LNSR,,Health Care,2025-08-01,2025-09-01,1.345588,,12.76
LNTH,,Health Care,2022-06-01,2023-03-01,1.008237,,48.76
LOAR,,Consumer Discretionary,2025-06-02,2025-07-01,0.856311,,95.6
LPG,,Industrials,2023-04-03,2023-05-01,1.376073,,44.29
LPG,,Industrials,2023-09-01,2023-10-02,1.376073,,44.29
LPG,,Industrials,2023-11-01,2024-03-01,1.376073,,44.29
LPLA,,Financials,2022-12-01,2023-01-02,0.579099,,252.34
LPTH,,Information Technology,2025-11-03,2026-01-01,3.333333,,9.49
LPTH,,Information Technology,2026-02-02,,3.333333,,9.49
LQDA,,Health Care,2022-10-03,2022-11-01,1.447183,,34.75
LQDA,,Health Care,2023-07-03,2023-08-01,1.447183,,34.75
LQDA,,Health Care,2024-05-01,2024-06-03,1.447183,,34.75
LQDA,,Health Care,2025-10-01,2025-11-03,1.447183,,34.75
LQDA,,Health Care,2026-01-01,2026-03-02,1.447183,,34.75
LRN,,Consumer Discretionary,2023-12-01,2024-01-01,1.236332,,153.39
LRN,,Consumer Discretionary,2025-04-01,2025-08-01,1.236332,,153.39
LSCC,,Information Technology,2023-05-01,2023-06-01,0.914074,,90.44
LTBR,,Materials,2024-12-02,2025-01-01,1.856874,,15.17
LTBR,,Materials,2025-03-03,2025-11-03,1.856874,,15.17
LTBR,,Materials,2025-12-01,2026-02-02,1.856874,,15.17
LTH,,Communication Services,2025-03-03,2025-07-01,0.996803,,31.23
LTHM,,Unknown,2022-07-01,2022-08-01,0.915047,,34.49
LUMN,,Communication Services,2024-10-01,2025-03-03,3.153846,,5.4
LUNR,,Industrials,2024-11-01,2025-05-01,1.629098,,12.83
LUNR,,Industrials,2025-07-01,2025-10-01,1.629098,,12.83
LWAY,,Consumer Staples,2024-06-03,2024-07-01,2.335,,20.01
LXU,,Materials,2022-06-01,2023-01-02,1.884956,,16.3
LXU,,Materials,2026-05-01,,1.884956,,16.3
LYRA,,Health Care,2024-04-01,2024-06-03,1.654472,,326.5
LYTS,,Industrials,2023-04-03,2023-05-01,1.507365,,15.32
MANH,,Information Technology,2023-12-01,2024-01-01,0.522905,,188.49
MANU,,Communication Services,2023-02-01,2023-04-03,1.129547,,24.0
MANU,,Communication Services,2023-05-01,2023-07-03,1.129547,,24.0
MANU,,Communication Services,2023-08-01,2023-09-01,1.129547,,24.0
MARA,,Financials,2024-01-01,2024-06-03,1.21598,,17.75
MARA,,Financials,2024-10-01,2024-11-01,1.21598,,17.75
MAX,,Industrials,2024-06-03,2024-07-01,1.172254,,18.79
MAXN,,Information Technology,2023-01-02,2023-02-01,1.308099,,2622.0
MAXN,,Information Technology,2023-03-01,2023-04-03,1.308099,,2622.0
MAXN,,Information Technology,2023-05-01,2023-09-01,1.308099,,2622.0
MAXR,,Unknown,2023-02-01,2023-04-03,0.717172,,52.7
MAXR,,Unknown,2023-06-01,2023-07-03,0.717172,,52.7
MAZE,,Health Care,2026-03-02,,2.700365,,30.38
MBC,,Consumer Discretionary,2024-05-01,2024-06-03,1.40613,,18.84
MBX,,Health Care,2026-02-02,,2.107961,,28.5
MCRB,,Health Care,2023-06-01,2023-07-03,0.667712,,106.4
MCY,,Financials,2024-09-02,2024-11-01,1.283706,,63.35
MDB,,Information Technology,2023-11-01,2024-01-01,1.269442,,335.31
MDGL,,Health Care,2023-02-01,2024-01-01,0.793001,,120.4
MDWD,,Health Care,2024-10-01,2024-11-01,1.184783,,20.1
MDXG,,Health Care,2023-09-01,2023-10-02,1.405405,,8.9
MDXG,,Health Care,2023-11-01,2024-03-01,1.405405,,8.9
MEDP,,Industrials,2024-04-01,2024-05-01,1.221573,,403.26
METC,,Energy,2022-06-01,2022-09-01,1.775985,,33.97
METC,,Energy,2024-03-01,2024-05-01,1.775985,,33.97
METC,,Energy,2024-06-03,2024-07-01,1.775985,,33.97
METC,,Energy,2025-11-03,2026-01-01,1.775985,,33.97
MGI,,Unknown,2022-11-01,2023-01-02,0.80446,,10.52
MGNI,,Information Technology,2023-09-01,2023-10-02,0.893216,,15.07
MGNX,,Health Care,2024-03-01,2024-05-01,2.173448,,14.82
MGNX,,Health Care,2024-06-03,2024-07-01,2.173448,,14.82
MGPI,,Industrials,2022-08-01,2022-12-01,0.605892,,100.85
MGY,,Energy,2022-06-01,2022-10-03,0.547382,,23.35
MHO,,Industrials,2023-08-01,2024-04-01,1.331674,,131.18
MIME,,Unknown,2022-06-01,2022-07-01,0.577167,,79.71
MIND,,Industrials,2025-04-01,2025-05-01,1.880519,,11.09
MIND,,Industrials,2025-09-01,2025-10-01,1.880519,,11.09
