# T3 momentum_watchlist.csv — DEC-496 Pass 53 SCREENER-FIRST output
# Built: 2026-05-05 via Polygon /v2/aggs/grouped/locale/us/market/stocks/{date}
# Methodology: J-T 12-1 (lookback 252d, skip 21d, risk-adj OFF, tie-breakers vol-asc → ADV-desc)
# Window: 2020-01-01 to 2026-05-05 (77 monthly snapshots)
# Liquidity floor: $5M min daily dollar volume on D-21
# T1 exclusion: T1a + T1c PIT membership at each snapshot
# SCHEMA: Symbol, Company, Sector, added_date (first month rank ≤100), removed_date (first month rank >100), MomentumScore, MarketCapB (blank — not from grouped endpoint), LastPrice
# PIT FILTER: (added_date IS NULL OR added_date <= as_of) AND (removed_date IS NULL OR removed_date > as_of)
Symbol,Company,Sector,added_date,removed_date,MomentumScore,MarketCapB,LastPrice
OPRA,,,2023-06-01,2024-01-01,0.988095,,13.36
OPRA,,,2024-02-01,2024-03-01,0.988095,,13.36
OPRT,,,2025-04-01,2025-05-01,1.285714,,7.36
OPRT,,,2025-08-01,2025-09-01,1.285714,,7.36
OPRX,,,2025-11-03,2026-01-01,3.184369,,20.88
ORIC,,,2023-08-01,2023-09-01,1.650591,,13.46
ORIC,,,2023-11-01,2023-12-01,1.650591,,13.46
ORIC,,,2024-05-01,2024-06-03,1.650591,,13.46
ORKA,,,2026-05-01,,3.408325,,44.48
ORLA,,,2025-05-01,2025-11-03,1.565947,,10.7
ORN,,,2024-08-01,2024-09-02,1.557029,,9.64
OSCR,,,2024-01-01,2024-05-01,3.327835,,20.99
OSCR,,,2024-06-03,2024-12-02,3.327835,,20.99
OSG,,,2024-07-01,2024-09-02,1.091358,,8.47
OSH,,,2023-03-01,2023-04-03,1.0,,38.96
OSH,,,2023-05-01,2023-07-03,1.0,,38.96
OSS,,,2025-10-01,2025-11-03,2.234177,,7.67
OSS,,,2026-04-01,,2.234177,,7.67
OUST,,,2024-07-01,2024-08-01,2.961538,,37.08
OUST,,,2024-09-02,2024-10-01,2.961538,,37.08
OUST,,,2025-02-03,2025-03-03,2.961538,,37.08
OUST,,,2025-09-01,2026-01-01,2.961538,,37.08
OVV,,,2022-06-01,2022-11-01,0.671828,,55.07
PACB,,,2023-07-03,2023-10-02,1.261307,,13.5
PACS,,,2026-02-02,2026-03-02,2.186458,,30.59
PACS,,,2026-04-01,,2.186458,,30.59
PAHC,,,2026-05-01,,1.994997,,53.88
PAM,,,2023-03-01,2023-04-03,0.871083,,41.8
PAM,,,2023-08-01,2023-09-01,0.871083,,41.8
PARR,,,2022-12-01,2023-01-02,3.566759,,65.67
PARR,,,2023-03-01,2023-06-01,3.566759,,65.67
PARR,,,2023-10-02,2023-11-01,3.566759,,65.67
PARR,,,2026-01-01,2026-02-02,3.566759,,65.67
PARR,,,2026-05-01,,3.566759,,65.67
PAY,,,2024-05-01,2024-06-03,1.761671,,22.48
PAYO,,,2025-04-01,2025-05-01,1.034765,,9.95
PBF,,,2022-06-01,2023-05-01,2.142945,,51.23
PBF,,,2026-05-01,,2.142945,,51.23
PBFX,,,2022-12-01,2023-01-02,0.852041,,21.78
PBI,,,2024-09-02,2024-11-01,1.307506,,9.53
PBI,,,2025-03-03,2025-06-02,1.307506,,9.53
PBT,,,2022-07-01,2022-08-01,0.857367,,23.7
PBT,,,2022-09-01,2023-03-01,0.857367,,23.7
PBYI,,,2024-04-01,2024-05-01,1.634146,,6.48
PCT,,,2024-12-02,2025-03-03,1.493289,,14.86
PCT,,,2025-09-01,2025-10-01,1.493289,,14.86
PCVX,,,2022-12-01,2023-05-01,1.102785,,51.35
PCVX,,,2023-07-03,2023-09-01,1.102785,,51.35
PCVX,,,2023-10-02,2023-11-01,1.102785,,51.35
PDCE,,,2022-06-01,2022-07-01,0.688663,,69.86
PDEX,,,2025-08-01,2025-10-01,1.473417,,53.5
PDFS,,,2023-05-01,2023-06-01,0.943784,,42.53
PDFS,,,2023-07-03,2023-08-01,0.943784,,42.53
PDS,,,2022-06-01,2022-07-01,0.99911,,67.37
PDS,,,2022-09-01,2022-10-03,0.99911,,67.37
PDS,,,2022-12-01,2023-01-02,0.99911,,67.37
PDSB,,,2023-02-01,2023-03-01,1.194872,,8.56
PDSB,,,2023-07-03,2023-08-01,1.194872,,8.56
PDYN,,,2025-05-01,2025-12-01,2.73913,,8.6
PEN,,,2023-06-01,2023-09-01,1.397817,,327.35
PERI,,,2023-05-01,2023-07-03,0.795524,,35.3
PETQ,,,2023-12-01,2024-01-01,0.587522,,18.32
PFIX,,,2022-11-01,2023-03-01,0.619876,,107.09
PFIX,,,2023-12-01,2024-01-01,0.619876,,107.09
PGTI,,,2024-03-01,2024-04-01,1.008755,,41.3
PGY,,,2025-09-01,2026-01-01,1.800193,,29.01
PHAT,,,2024-12-02,2025-01-01,1.7552,,17.22
PHAT,,,2026-02-02,2026-03-02,1.7552,,17.22
PHR,,,2023-06-01,2023-07-03,0.694459,,31.5
PI,,,2022-11-01,2022-12-01,1.484654,,205.63
PI,,,2023-03-01,2023-07-03,1.484654,,205.63
PI,,,2024-08-01,2025-01-01,1.484654,,205.63
PKX,,,2023-09-01,2023-12-01,1.33605,,100.31
PL,,,2025-03-03,2025-04-01,4.892938,,25.87
PL,,,2025-08-01,2026-04-01,4.892938,,25.87
PLAB,,,2022-08-01,2022-10-03,0.614424,,23.28
PLRX,,,2023-03-01,2023-08-01,1.806789,,21.5
PLSE,,,2024-02-01,2024-03-01,2.925234,,12.6
PLTR,,,2023-09-01,2023-10-02,2.134271,,24.51
PLTR,,,2023-12-01,2024-06-03,2.134271,,24.51
PNT,,,2023-12-01,2024-02-01,1.053571,,13.8
PNTG,,,2024-09-02,2024-12-02,2.18721,,34.39
POET,,,2025-02-03,2025-03-03,3.892308,,6.36
POWL,,,2023-08-01,2023-12-01,1.883387,,179.35
POWL,,,2024-01-01,2024-03-01,1.883387,,179.35
POWL,,,2024-04-01,2024-09-02,1.883387,,179.35
POWL,,,2024-10-01,2025-03-03,1.883387,,179.35
POWL,,,2026-05-01,,1.883387,,179.35
PPIH,,,2025-10-01,2025-11-03,1.502051,,30.5
PPTA,,,2024-11-01,2024-12-02,3.064911,,33.19
PPTA,,,2025-02-03,2025-04-01,3.064911,,33.19
PPTA,,,2025-06-02,2025-08-01,3.064911,,33.19
PPTA,,,2025-12-01,2026-01-01,3.064911,,33.19
PPTA,,,2026-03-02,2026-04-01,3.064911,,33.19
PR,,,2023-10-02,2023-11-01,1.149842,,13.63
PRAX,,,2024-04-01,2025-02-03,3.395874,,294.04
PRAX,,,2026-02-02,2026-04-01,3.395874,,294.04
PRCH,,,2025-05-01,2025-07-01,3.667614,,16.43
PRCH,,,2025-08-01,2025-09-01,3.667614,,16.43
PRCH,,,2025-12-01,2026-01-01,3.667614,,16.43
PRCT,,,2023-01-02,2023-02-01,1.694699,,91.0
PRCT,,,2023-03-01,2023-04-03,1.694699,,91.0
PRCT,,,2024-10-01,2025-01-01,1.694699,,91.0
PRE,,,2025-12-01,2026-01-01,1.906667,,13.08
PRG,,,2023-07-03,2023-08-01,0.995592,,31.69
PRG,,,2023-09-01,2023-10-02,0.995592,,31.69
PRG,,,2023-11-01,2023-12-01,0.995592,,31.69
PRIM,,,2023-10-02,2023-11-01,1.480465,,83.17
PRIM,,,2025-01-01,2025-02-03,1.480465,,83.17
PRM,,,2024-11-01,2025-03-03,1.679245,,12.78
PRPH,,,2022-08-01,2022-09-01,0.873016,,129.8
PRTA,,,2023-02-01,2023-03-01,1.383846,,66.7
PRTA,,,2023-06-01,2023-10-02,1.383846,,66.7
PRTG,,,2025-06-02,2025-07-01,0.982695,,10.77
PRVA,,,2022-11-01,2022-12-01,0.435844,,34.13
PRVB,,,2023-01-02,2023-03-01,3.761431,,23.95
PRVB,,,2023-05-01,2023-06-01,3.761431,,23.95
PSIX,,,2026-04-01,2026-05-01,2.265299,,95.51
PSLV,,,2026-03-02,2026-04-01,2.253495,,34.91
PSNL,,,2025-03-03,2025-04-01,2.873333,,5.81
PSTG,,,2024-05-01,2024-06-03,1.303814,,52.55
PSTX,,,2025-01-01,2025-03-03,1.881459,,9.48
PTCT,,,2023-06-01,2023-07-03,0.734432,,52.64
PTEN,,,2022-06-01,2022-11-01,0.947608,,17.1
PTEN,,,2022-12-01,2023-02-01,0.947608,,17.1
PTGX,,,2023-05-01,2024-01-01,1.751142,,48.2
PTGX,,,2024-10-01,2025-01-01,1.751142,,48.2
PTIR,,,2025-12-01,2026-01-01,2.024624,,28.73
PTIR,,,2026-02-02,2026-03-02,2.024624,,28.73
PTON,,,2025-05-01,2025-08-01,1.187861,,7.57
PVLA,,,2026-03-02,,3.425758,,112.37
PXE,,,2022-07-01,2022-09-01,0.717976,,32.59
PXE,,,2022-10-03,2022-11-01,0.717976,,32.59
QBTS,,,2025-03-03,2025-07-01,3.011824,,23.75
QBTS,,,2026-02-02,2026-04-01,3.011824,,23.75
QFIN,,,2025-01-01,2025-07-01,1.247855,,44.53
QFIN,,,2025-08-01,2025-09-01,1.247855,,44.53
QID,,,2022-11-01,2022-12-01,0.482386,,130.45
QLD,,,2024-01-01,2024-02-01,1.005239,,34.45
QMCO,,,2025-01-01,2025-02-03,1.978404,,29.79
QMCO,,,2025-03-03,2025-04-01,1.978404,,29.79
QNST,,,2024-07-01,2024-08-01,1.229285,,19.64
QNST,,,2024-10-01,2024-11-01,1.229285,,19.64
QNTM,,,2026-01-01,2026-02-02,1.810345,,11.41
QS,,,2025-12-01,2026-01-01,2.155039,,16.28
QSG,,,2025-06-02,2025-09-01,3.442211,,8.84
QSG,,,2025-10-01,2025-11-03,3.442211,,8.84
QTRX,,,2023-10-02,2024-01-01,1.479249,,25.09
QTRX,,,2024-02-01,2024-03-01,1.479249,,25.09
QTRX,,,2024-04-01,2024-05-01,1.479249,,25.09
QTWO,,,2024-09-02,2024-12-02,1.366704,,104.49
QTWO,,,2025-01-01,2025-02-03,1.366704,,104.49
QUIK,,,2024-03-01,2024-04-01,1.543874,,15.37
QUIK,,,2024-06-03,2024-07-01,1.543874,,15.37
QURE,,,2025-02-03,2025-08-01,2.165829,,15.75
QURE,,,2025-09-01,2025-11-03,2.165829,,15.75
RAIL,,,2024-12-02,2025-01-01,4.917355,,14.32
RAPP,,,2026-04-01,2026-05-01,2.113402,,30.2
RAPT,,,2025-12-01,2026-01-01,4.120141,,57.96
RAPT,,,2026-02-02,2026-03-02,4.120141,,57.96
RAPT,,,2026-04-01,2026-05-01,4.120141,,57.96
RBLX,,,2025-06-02,2026-01-01,1.619038,,128.49
RBRK,,,2025-06-02,2025-11-03,1.757719,,87.53
RCAT,,,2025-05-01,2025-12-01,2.097561,,10.16
RCEL,,,2023-04-03,2023-05-01,2.116942,,20.79
RCEL,,,2023-09-01,2023-10-02,2.116942,,20.79
RCMT,,,2022-07-01,2022-09-01,4.779412,,23.58
RDDT,,,2025-04-01,2025-07-01,1.960362,,241.98
RDDT,,,2025-08-01,2025-12-01,1.960362,,241.98
RDNT,,,2024-10-01,2024-12-02,1.310644,,82.49
RDNT,,,2025-01-01,2025-02-03,1.310644,,82.49
RDW,,,2025-01-01,2025-02-03,1.226519,,16.12
RDW,,,2025-04-01,2025-09-01,1.226519,,16.12
REAL,,,2025-01-01,2025-04-01,2.532895,,10.74
REAL,,,2025-10-01,2025-12-01,2.532895,,10.74
RELL,,,2022-09-01,2022-10-03,1.012945,,24.88
RELL,,,2022-12-01,2023-02-01,1.012945,,24.88
RELY,,,2023-07-03,2023-09-01,1.276042,,21.85
RELY,,,2023-10-02,2024-02-01,1.276042,,21.85
REPL,,,2023-03-01,2023-04-03,0.676647,,28.0
RES,,,2022-06-01,2022-11-01,0.885593,,8.9
RES,,,2022-12-01,2023-02-01,0.885593,,8.9
RETA,,,2023-05-01,2023-09-01,2.042147,,92.39
REVG,,,2024-07-01,2024-10-01,1.112024,,28.28
RFP,,,2022-10-03,2023-01-02,0.587302,,22.0
RFP,,,2023-02-01,2023-03-01,0.587302,,22.0
RFP,,,2023-04-03,2023-05-01,0.587302,,22.0
RGLS,,,2025-07-01,2025-08-01,2.877451,,7.91
RGTI,,,2025-04-01,2025-05-01,4.863636,,9.03
RHLD,,,2026-04-01,,4.928934,,151.84
RIG,,,2023-03-01,2023-04-03,1.974249,,6.93
RIG,,,2023-08-01,2024-01-01,1.974249,,6.93
RIG,,,2026-05-01,,1.974249,,6.93
RIGL,,,2025-10-01,2025-11-03,2.088485,,50.96
RIGL,,,2026-01-01,2026-02-02,2.088485,,50.96
RIOT,,,2023-07-03,2023-08-01,1.780411,,17.6
RIOT,,,2023-09-01,2023-10-02,1.780411,,17.6
RIOT,,,2023-12-01,2024-03-01,1.780411,,17.6
RKLB,,,2024-12-02,2025-03-03,2.811075,,70.2
RKLB,,,2025-04-01,2025-07-01,2.811075,,70.2
RKLB,,,2025-10-01,2025-12-01,2.811075,,70.2
RKLB,,,2026-03-02,2026-05-01,2.811075,,70.2
RKLX,,,2026-04-01,2026-05-01,4.333994,,34.44
RKT,,,2024-10-01,2024-12-02,1.593151,,18.93
RLAY,,,2026-04-01,,2.0,,9.6
RLMD,,,2022-11-01,2022-12-01,0.444783,,33.23
RMBS,,,2023-05-01,2023-12-01,0.847354,,54.46
RNA,,,2024-06-03,2024-10-01,1.472881,,29.18
RNA,,,2025-01-01,2025-03-03,1.472881,,29.18
ROAD,,,2024-08-01,2024-09-02,1.292384,,101.14
ROAD,,,2025-01-01,2025-02-03,1.292384,,101.14
ROCC,,,2022-06-01,2022-09-01,2.67666,,34.34
ROIV,,,2023-04-03,2024-01-01,0.624031,,8.38
ROKU,,,2024-01-01,2024-02-01,1.625032,,102.98
ROM,,,2024-03-01,2024-04-01,1.101818,,57.8
ROOT,,,2024-04-01,2024-05-01,1.655188,,118.74
ROOT,,,2024-07-01,2024-09-02,1.655188,,118.74
ROOT,,,2024-10-01,2025-01-01,1.655188,,118.74
ROOT,,,2025-03-03,2025-04-01,1.655188,,118.74
ROOT,,,2025-05-01,2025-08-01,1.655188,,118.74
ROOT,,,2025-09-01,2025-10-01,1.655188,,118.74
ROVR,,,2024-01-01,2024-05-01,1.464126,,10.99
RPD,,,2023-12-01,2024-01-01,0.667024,,46.61
RRC,,,2022-06-01,2022-10-03,1.1321,,32.28
RSI,,,2024-07-01,2024-10-01,1.54529,,14.05
RSI,,,2024-11-01,2025-04-01,1.54529,,14.05
RUN,,,2026-04-01,2026-05-01,2.252912,,19.55
RVLV,,,2025-02-03,2025-03-03,1.290885,,34.18
RVNC,,,2022-11-01,2023-01-02,1.093471,,30.46
RVNC,,,2023-03-01,2023-08-01,1.093471,,30.46
RXDX,,,2022-09-01,2023-01-02,3.267311,,110.31
RXDX,,,2023-02-01,2023-06-01,3.267311,,110.31
RXRX,,,2024-04-01,2024-05-01,1.299065,,14.76
RXST,,,2023-09-01,2024-08-01,1.415087,,61.15
RYI,,,2022-06-01,2022-08-01,1.083502,,30.94
RYTM,,,2022-11-01,2023-08-01,1.241899,,40.13
RYTM,,,2024-04-01,2024-05-01,1.241899,,40.13
RYTM,,,2024-06-03,2024-09-02,1.241899,,40.13
SAIA,,,2023-10-02,2023-12-01,1.062783,,391.64
SANA,,,2024-04-01,2024-05-01,1.699681,,8.45
SARK,,,2022-12-01,2023-02-01,0.666667,,186.0
SATS,,,2024-12-02,2025-01-01,3.224418,,119.72
SATS,,,2025-04-01,2025-05-01,3.224418,,119.72
SATS,,,2025-11-03,2026-04-01,3.224418,,119.72
SAVA,,,2024-10-01,2024-11-01,1.379595,,28.81
SBET,,,2025-07-01,2025-08-01,1.513695,,20.93
SBET,,,2025-09-01,2025-10-01,1.513695,,20.93
SBOW,,,2022-06-01,2022-07-01,0.833333,,44.33
SBOW,,,2022-08-01,2022-11-01,0.833333,,44.33
SBR,,,2022-07-01,2022-08-01,0.685243,,86.79
SBR,,,2022-10-03,2022-11-01,0.685243,,86.79
SBR,,,2022-12-01,2023-01-02,0.685243,,86.79
SBR,,,2023-03-01,2023-04-03,0.685243,,86.79
SBS,,,2022-12-01,2023-01-02,0.785923,,10.6
SBSW,,,2026-01-01,2026-05-01,2.855172,,16.77
SD,,,2022-06-01,2022-11-01,0.834264,,19.7
SD,,,2023-01-02,2023-02-01,0.834264,,19.7
SDOW,,,2022-11-01,2022-12-01,0.450641,,167.52
SE,,,2024-12-02,2025-09-01,1.43817,,159.31
SEDG,,,2025-12-01,2026-01-01,3.121019,,51.76
SEDG,,,2026-05-01,,3.121019,,51.76
SEI,,,2025-11-03,2025-12-01,2.129349,,41.37
SEPN,,,2026-04-01,2026-05-01,3.767886,,29.99
SERA,,,2024-03-01,2024-04-01,0.991018,,6.65
SERV,,,2025-05-01,2025-07-01,1.553846,,6.64
SEZL,,,2025-03-03,2025-07-01,2.146106,,92.7
SEZL,,,2025-10-01,2025-11-03,2.146106,,92.7
SFM,,,2024-07-01,2024-11-01,1.150494,,169.76
SFM,,,2024-12-02,2025-07-01,1.150494,,169.76
SG,,,2024-05-01,2024-09-02,1.506234,,30.15
SG,,,2024-10-01,2025-04-01,1.506234,,30.15
SGFY,,,2022-11-01,2023-06-01,1.054619,,30.47
SGHC,,,2025-03-03,2025-05-01,2.251196,,13.59
SGHC,,,2025-07-01,2025-12-01,2.251196,,13.59
SGML,,,2022-10-03,2023-09-01,1.213415,,36.3
SGMT,,,2025-08-01,2025-11-03,1.758865,,7.78
SHC,,,2023-11-01,2023-12-01,1.254491,,15.06
SHLS,,,2023-02-01,2023-04-03,1.126789,,20.8
SHLS,,,2023-05-01,2023-06-01,1.126789,,20.8
SHNY,,,2025-06-02,2025-08-01,2.18086,,19.61
SHNY,,,2026-01-01,2026-05-01,2.18086,,19.61
SHOP,,,2023-09-01,2023-11-01,1.001227,,81.55
SHOP,,,2024-01-01,2024-02-01,1.001227,,81.55
SHOP,,,2024-03-01,2024-04-01,1.001227,,81.55
SIBN,,,2023-08-01,2023-09-01,0.961322,,27.89
SIGA,,,2022-07-01,2022-11-01,1.141949,,10.11
SIGA,,,2024-09-02,2024-10-01,1.141949,,10.11
SII,,,2026-04-01,2026-05-01,2.591412,,162.26
SILJ,,,2026-03-02,2026-04-01,2.54109,,38.35
SILK,,,2023-02-01,2023-04-03,0.694964,,53.51
SION,,,2026-04-01,,1.978583,,36.16
SITM,,,2022-06-01,2022-07-01,0.677745,,164.57
SIVR,,,2026-03-02,2026-04-01,2.418266,,103.3
SJI,,,2022-11-01,2022-12-01,0.475468,,33.08
SJT,,,2022-06-01,2022-11-01,0.669118,,11.35
SJT,,,2023-01-02,2023-03-01,0.669118,,11.35
SKE,,,2025-07-01,2025-09-01,2.51109,,36.41
SKE,,,2026-03-02,2026-05-01,2.51109,,36.41
SKYT,,,2026-03-02,,2.506494,,27.0
SKYW,,,2023-09-01,2024-07-01,1.47247,,74.99
SLCA,,,2022-10-03,2022-11-01,0.859085,,15.04
SLDP,,,2025-12-01,2026-01-01,3.241667,,5.09
SLDP,,,2026-03-02,2026-04-01,3.241667,,5.09
SLG,,,2024-05-01,2024-07-01,1.248583,,51.56
SLI,,,2026-03-02,2026-04-01,3.174603,,5.26
SLN,,,2024-04-01,2024-05-01,2.454545,,19.0
SLN,,,2024-08-01,2024-09-02,2.454545,,19.0
SLNO,,,2024-10-01,2024-11-01,1.372521,,49.04
SLV,,,2026-03-02,2026-04-01,2.41103,,98.34
SLVM,,,2023-01-02,2023-03-01,0.76398,,48.58
SLVP,,,2026-02-02,2026-04-01,2.512763,,46.79
SLVR,,,2026-02-02,2026-05-01,2.098927,,78.0
SM,,,2022-06-01,2022-11-01,0.809859,,46.26
SMCI,,,2022-10-03,2022-12-01,3.830379,,47.41
SMCI,,,2023-01-02,2024-04-01,3.830379,,47.41
SMFG,,,2023-11-01,2023-12-01,0.803922,,10.12
SMMT,,,2024-08-01,2024-09-02,2.299871,,25.64
SMMT,,,2025-02-03,2025-06-02,2.299871,,25.64
SMMT,,,2025-07-01,2025-08-01,2.299871,,25.64
SMR,,,2024-11-01,2024-12-02,1.957107,,35.16
SMR,,,2025-04-01,2025-06-02,1.957107,,35.16
SMR,,,2025-07-01,2025-11-03,1.957107,,35.16
SMTC,,,2024-11-01,2025-04-01,1.817199,,57.33
SMWB,,,2025-01-01,2025-02-03,1.408046,,12.57
SN,,,2024-09-02,2024-10-01,1.63354,,106.0
SN,,,2024-11-01,2024-12-02,1.63354,,106.0
SNCR,,,2024-11-01,2024-12-02,2.842593,,14.11
SNDX,,,2023-03-01,2023-04-03,0.733376,,27.37
SNSE,,,2026-04-01,2026-05-01,2.972841,,34.23
SOC,,,2025-04-01,2025-06-02,1.278893,,32.93
SOC,,,2025-07-01,2025-08-01,1.278893,,32.93
SOFI,,,2025-06-02,2025-07-01,1.631328,,27.55
SOFI,,,2025-08-01,2025-12-01,1.631328,,27.55
SOUN,,,2024-04-01,2024-06-03,1.608985,,15.68
SOUN,,,2024-12-02,2025-02-03,1.608985,,15.68
SOUN,,,2025-05-01,2025-08-01,1.608985,,15.68
SOUN,,,2025-09-01,2025-12-01,1.608985,,15.68
SOXL,,,2023-10-02,2023-12-01,2.777147,,46.61
SOXL,,,2024-01-01,2024-06-03,2.777147,,46.61
SOXL,,,2024-07-01,2024-09-02,2.777147,,46.61
SOXL,,,2026-04-01,,2.777147,,46.61
SPCB,,,2025-03-03,2025-04-01,2.907781,,13.56
SPHR,,,2026-04-01,,2.697022,,106.77
SPIR,,,2024-08-01,2024-09-02,1.024595,,10.8
SPLK,,,2023-12-01,2024-01-01,0.879423,,147.14
SPNT,,,2023-10-02,2023-11-01,1.410256,,11.28
SPOK,,,2023-09-01,2023-10-02,1.171117,,17.89
SPOK,,,2024-01-01,2024-02-01,1.171117,,17.89
SPOT,,,2023-11-01,2024-02-01,1.400273,,772.6
SPOT,,,2024-08-01,2024-10-01,1.400273,,772.6
SPOT,,,2025-01-01,2025-02-03,1.400273,,772.6
SPOT,,,2025-04-01,2025-07-01,1.400273,,772.6
SPOT,,,2025-08-01,2025-09-01,1.400273,,772.6
SPRB,,,2025-12-01,2026-02-02,2.352381,,110.0
SPRY,,,2024-10-01,2025-02-03,1.580817,,14.53
SPTN,,,2022-06-01,2022-08-01,0.766633,,34.52
SPXS,,,2022-11-01,2022-12-01,0.448613,,281.9
SPXU,,,2022-11-01,2022-12-01,0.452817,,428.0
SPYM,,,2026-01-01,2026-03-02,1.889546,,80.92
SQM,,,2022-06-01,2022-12-01,0.774571,,91.0
SQM,,,2023-01-02,2023-02-01,0.774571,,91.0
SQQQ,,,2022-11-01,2023-02-01,0.62887,,1170.75
SRAD,,,2025-05-01,2025-11-03,1.495215,,31.29
SRFM,,,2025-09-01,2025-10-01,2.96124,,5.11
SRPT,,,2023-02-01,2023-03-01,0.801126,,131.14
SRPT,,,2023-05-01,2023-06-01,0.801126,,131.14
SRRA,,,2022-06-01,2022-09-01,2.051083,,54.95
SRRK,,,2024-05-01,2024-07-01,2.984971,,34.47
SRRK,,,2024-12-02,2025-01-01,2.984971,,34.47
SRRK,,,2025-02-03,2025-11-03,2.984971,,34.47
SRS,,,2022-11-01,2022-12-01,0.507225,,83.44
SRTS,,,2022-10-03,2022-12-01,1.926209,,11.5
SRTY,,,2022-11-01,2022-12-01,0.61861,,288.76
SSD,,,2023-11-01,2023-12-01,0.779952,,149.16
SSL,,,2026-05-01,,2.570225,,12.71
SSNT,,,2024-02-01,2024-03-01,3.58457,,123.6
SSRM,,,2025-04-01,2026-03-02,1.858824,,21.87
STEM,,,2025-12-01,2026-01-01,2.002667,,22.52
STEP,,,2024-12-02,2025-01-01,1.447536,,61.58
STKL,,,2022-12-01,2023-01-02,0.866667,,8.68
STKL,,,2023-02-01,2023-03-01,0.866667,,8.68
STNE,,,2024-03-01,2024-04-01,1.092486,,18.1
STNG,,,2022-08-01,2023-06-01,1.516508,,55.64
STOK,,,2024-08-01,2024-10-01,2.365779,,32.85
STOK,,,2024-11-01,2024-12-02,2.365779,,32.85
STOK,,,2025-12-01,,2.365779,,32.85
STRA,,,2023-03-01,2023-04-03,0.856943,,92.94
STRL,,,2023-07-03,2024-01-01,2.891026,,455.25
STRL,,,2024-02-01,2024-09-02,2.891026,,455.25
STRL,,,2024-12-02,2025-01-01,2.891026,,455.25
STRL,,,2026-04-01,2026-05-01,2.891026,,455.25
STRT,,,2025-08-01,2025-09-01,1.358717,,61.02
STTK,,,2024-06-03,2024-07-01,2.8223,,10.97
STVN,,,2023-08-01,2023-09-01,0.927517,,28.72
STVN,,,2023-12-01,2024-01-01,0.927517,,28.72
SU,,,2022-08-01,2022-11-01,0.666507,,34.83
SUPV,,,2024-05-01,2024-08-01,1.256135,,14.71
SUPV,,,2024-10-01,2025-08-01,1.256135,,14.71
SVIX,,,2023-07-03,2024-06-03,1.340725,,43.28
SVM,,,2026-02-02,2026-05-01,2.179177,,13.13
SWCH,,,2022-08-01,2022-09-01,0.636496,,33.63
SWIM,,,2025-03-03,2025-04-01,1.592982,,7.39
SWIR,,,2022-10-03,2023-03-01,1.081353,,28.91
SY,,,2025-09-01,2025-10-01,4.56044,,5.06
SYM,,,2023-07-03,2024-04-01,2.625415,,87.3
SYM,,,2025-09-01,2025-10-01,2.625415,,87.3
SYM,,,2026-01-01,2026-02-02,2.625415,,87.3
SYRE,,,2024-12-02,2025-01-01,2.348195,,47.31
SYRE,,,2026-05-01,,2.348195,,47.31
TA,,,2023-04-03,2023-07-03,1.264359,,86.34
TAL,,,2023-02-01,2023-06-01,1.268817,,12.66
TAL,,,2023-11-01,2024-01-01,1.268817,,12.66
TAL,,,2024-06-03,2024-07-01,1.268817,,12.66
TALO,,,2022-12-01,2023-03-01,0.768555,,18.11
TARS,,,2024-04-01,2024-06-03,1.452484,,50.84
TARS,,,2024-12-02,2025-02-03,1.452484,,50.84
TAST,,,2024-01-01,2024-04-01,3.968254,,9.39
TATT,,,2025-05-01,2025-06-02,1.352397,,27.97
TBRG,,,2025-04-01,2025-05-01,1.386296,,24.03
TBRG,,,2025-07-01,2025-08-01,1.386296,,24.03
TBT,,,2022-11-01,2023-03-01,0.806559,,32.5
TCDA,,,2022-06-01,2022-07-01,1.113333,,9.51
TCDA,,,2022-08-01,2022-09-01,1.113333,,9.51
TCDA,,,2022-11-01,2022-12-01,1.113333,,9.51
TCMD,,,2023-08-01,2023-09-01,0.902954,,13.53
TCMD,,,2023-11-01,2023-12-01,0.902954,,13.53
TCOM,,,2023-05-01,2023-06-01,0.743602,,36.11
TCRX,,,2024-08-01,2024-09-02,1.957346,,6.24
TDS,,,2023-12-01,2024-01-01,0.97065,,37.6
TDS,,,2024-06-03,2024-09-02,0.97065,,37.6
TDS,,,2025-03-03,2025-07-01,0.97065,,37.6
TDUP,,,2025-07-01,2025-09-01,1.916279,,6.27
TDUP,,,2025-12-01,2026-03-02,1.916279,,6.27
TDW,,,2022-07-01,2023-06-01,1.171525,,102.8
TDW,,,2023-07-03,2024-01-01,1.171525,,102.8
TDW,,,2024-07-01,2024-08-01,1.171525,,102.8
TE,,,2026-04-01,,3.571429,,5.76
TECK,,,2022-07-01,2022-08-01,0.877879,,43.21
TECL,,,2023-10-02,2023-11-01,1.280543,,80.64
TECL,,,2024-01-01,2024-06-03,1.280543,,80.64
TEM,,,2025-07-01,2025-08-01,1.390058,,65.87
TERN,,,2023-08-01,2023-09-01,3.982669,,28.75
TERN,,,2026-01-01,2026-02-02,3.982669,,28.75
TEVA,,,2024-07-01,2024-09-02,0.899533,,16.26
TGB,,,2026-02-02,2026-05-01,2.407407,,8.28
TGH,,,2023-12-01,2024-01-01,0.61266,,49.17
TGLS,,,2023-05-01,2023-10-02,1.0026,,46.22
TGTX,,,2023-05-01,2023-07-03,1.494362,,42.03
TGTX,,,2023-08-01,2023-10-02,1.494362,,42.03
