date,level,event,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,z_score,today_dispersion,action,new_stop,note
2025-04-08,5.0,,,,,VEEV,vix_crisis_52.3,,,,tighten_stop,224.364,
2025-04-08,5.0,,,,,RXST,vix_crisis_52.3,,,,tighten_stop,17.020500000000002,
2025-04-08,5.0,,,,,LLY,vix_crisis_52.3,,,,tighten_stop,759.9165,
2025-04-08,5.0,,,,,ACHC,vix_crisis_52.3,,,,tighten_stop,27.741000000000003,
2025-04-08,5.0,,,,,SWK,vix_crisis_52.3,,,,tighten_stop,62.23350000000001,
2025-04-08,5.0,,,,,MTCH,vix_crisis_52.3,,,,tighten_stop,29.242500000000003,
2025-04-08,5.0,,,,,XLY,vix_crisis_52.3,,,,tighten_stop,94.83075,
2025-04-08,5.0,,,,,ARRY,vix_crisis_52.3,,,,tighten_stop,4.5465,
2025-04-08,5.0,,,,,WDAY,vix_crisis_52.3,,,,tighten_stop,226.086,
2025-04-08,5.0,,,,,OUT,vix_crisis_52.3,,,,tighten_stop,14.605500000000001,
2025-04-08,5.0,,,,,CGEM,vix_crisis_52.3,,,,tighten_stop,7.612500000000001,
2025-04-08,5.0,,,,,PRTA,vix_crisis_52.3,,,,tighten_stop,11.382,
2025-04-08,5.0,,,,,OMF,vix_crisis_52.3,,,,tighten_stop,43.081500000000005,
2025-04-08,5.0,,,,,CAT,vix_crisis_52.3,,,,tighten_stop,294.063,
2025-04-08,5.0,,,,,GEN,vix_crisis_52.3,,,,tighten_stop,24.895500000000002,
2025-04-08,5.0,,,,,CAPR,vix_crisis_52.3,,,,tighten_stop,9.513000000000002,
2025-04-08,1.0,,,,,BTU,overnight_gap_up_17.8pct,12.145,,,,,
2025-04-08,5.0,,,,,BTU,vix_crisis_52.3,,,,,,co-fired with exit; not applied (position already closing)
2025-04-08,5.0,,,,,UHS,vix_crisis_52.3,,,,tighten_stop,180.2535,
2025-04-08,5.0,,,,,FE,vix_crisis_52.3,,,,tighten_stop,40.645500000000006,
2025-04-08,5.0,,,,,COGT,vix_crisis_52.3,,,,tighten_stop,4.809,
2025-04-08,5.0,,,,,DXCM,vix_crisis_52.3,,,,tighten_stop,58.5485,
2025-04-08,5.0,,,,,RPD,vix_crisis_52.3,,,,tighten_stop,24.433500000000002,
2025-04-08,5.0,,,,,EYPT,vix_crisis_52.3,,,,tighten_stop,4.8405000000000005,
2025-04-08,5.0,,,,,CHRD,vix_crisis_52.3,,,,tighten_stop,81.719,
2025-04-08,5.0,,,,,QCOM,vix_crisis_52.3,,,,tighten_stop,123.234,
2025-04-08,5.0,,,,,MRNA,vix_crisis_52.3,,,,tighten_stop,24.358,
2025-04-08,5.0,,,,,VTRS,vix_crisis_52.3,,,,tighten_stop,7.919835,
2025-04-08,5.0,,,,,LEN,vix_crisis_52.3,,,,tighten_stop,114.52392000000002,
2025-04-08,5.0,,,,,SW,vix_crisis_52.3,,,,tighten_stop,38.858039999999995,
2025-04-08,5.0,,,,,ADPT,vix_crisis_52.3,,,,tighten_stop,7.71058,
2025-04-08,5.0,,,,,DUOL,vix_crisis_52.3,,,,tighten_stop,303.27809499999995,
2025-04-08,5.0,,,,,OLLI,vix_crisis_52.3,,,,tighten_stop,106.051825,
2025-04-08,5.0,,,,,HOLX,vix_crisis_52.3,,,,tighten_stop,59.06967,
2025-04-08,5.0,,,,,SPOT,vix_crisis_52.3,,,,tighten_stop,532.4854499999999,
2025-04-08,5.0,,,,,HSAI,vix_crisis_52.3,,,,tighten_stop,14.485885,
2025-04-08,5.0,,,,,INOD,vix_crisis_52.3,,,,tighten_stop,33.662015,
2025-04-08,5.0,,,,,AMSC,vix_crisis_52.3,,,,tighten_stop,17.005190000000002,
2025-04-08,5.0,,,,,ALGM,vix_crisis_52.3,,,,tighten_stop,20.917669999999998,
2025-04-08,5.0,,,,,CRS,vix_crisis_52.3,,,,tighten_stop,154.46848,
2025-04-08,6.0,halt_resumed,-3.6611,100000.0,-266109.69,,,,,,,,
2025-04-09,6.0,halt_triggered,-3.6067,100000.0,-260666.2,,,,,,,,
2025-04-10,5.0,,,,,VEEV,vix_crisis_40.7,,,,tighten_stop,219.8595,
2025-04-10,5.0,,,,,FE,vix_crisis_40.7,,,,tighten_stop,40.225500000000004,
2025-04-10,5.0,,,,,DXCM,vix_crisis_40.7,,,,tighten_stop,63.498,
2025-04-10,5.0,,,,,EXPD,vix_crisis_40.7,,,,tighten_stop,104.4335,
2025-04-10,5.0,,,,,XLB,vix_crisis_40.7,,,,tighten_stop,38.743425,
2025-04-10,5.0,,,,,BTU,vix_crisis_40.7,,,,tighten_stop,12.873000000000001,
2025-04-10,5.0,,,,,C,vix_crisis_40.7,,,,tighten_stop,60.9425,
2025-04-10,5.0,,,,,TMDX,vix_crisis_40.7,,,,tighten_stop,70.386355,
2025-04-10,5.0,,,,,SFM,vix_crisis_40.7,,,,tighten_stop,143.59877,
2025-04-10,5.0,,,,,ROL,vix_crisis_40.7,,,,tighten_stop,50.237995,
2025-04-10,1.0,,,,,KMX,overnight_gap_down_13.2pct,69.485,,,,,
2025-04-10,5.0,,,,,KMX,vix_crisis_40.7,,,,,,co-fired with exit; not applied (position already closing)
2025-04-10,5.0,,,,,ORLA,vix_crisis_40.7,,,,tighten_stop,8.829205,
2025-04-10,5.0,,,,,CPRT,vix_crisis_40.7,,,,tighten_stop,55.0943,
2025-04-10,5.0,,,,,FTNT,vix_crisis_40.7,,,,tighten_stop,92.78251,
2025-04-10,5.0,,,,,CBOE,vix_crisis_40.7,,,,tighten_stop,194.65576,
2025-04-10,5.0,,,,,CTAS,vix_crisis_40.7,,,,tighten_stop,194.31138499999997,
2025-04-10,5.0,,,,,BRO,vix_crisis_40.7,,,,tighten_stop,110.99078,
2025-04-10,5.0,,,,,LNTH,vix_crisis_40.7,,,,tighten_stop,93.13914,
2025-04-10,5.0,,,,,PODD,vix_crisis_40.7,,,,tighten_stop,251.20156500000002,
2025-04-10,5.0,,,,,PEG,vix_crisis_40.7,,,,tighten_stop,77.28079,
2025-04-10,5.0,,,,,TMUS,vix_crisis_40.7,,,,tighten_stop,243.80591,
2025-04-10,5.0,,,,,NFLX,vix_crisis_40.7,,,,tighten_stop,88.79384,
2025-04-10,5.0,,,,,EQT,vix_crisis_40.7,,,,tighten_stop,46.564725,
2025-04-10,5.0,,,,,PGR,vix_crisis_40.7,,,,tighten_stop,257.61739,
2025-04-10,5.0,,,,,UNFI,vix_crisis_40.7,,,,tighten_stop,23.613675,
2025-04-10,5.0,,,,,NN,vix_crisis_40.7,,,,tighten_stop,11.446265,
2025-04-10,5.0,,,,,STNE,vix_crisis_40.7,,,,tighten_stop,10.340084999999998,
2025-04-10,5.0,,,,,YUMC,vix_crisis_40.7,,,,tighten_stop,44.064325,
2025-04-10,5.0,,,,,GILD,vix_crisis_40.7,,,,tighten_stop,99.769095,
2025-04-10,5.0,,,,,GD,vix_crisis_40.7,,,,tighten_stop,256.17054,
2025-04-10,5.0,,,,,JCI,vix_crisis_40.7,,,,tighten_stop,72.998855,
2025-04-10,5.0,,,,,NTRA,vix_crisis_40.7,,,,tighten_stop,139.553195,
2025-04-10,5.0,,,,,AVXL,vix_crisis_40.7,,,,tighten_stop,8.10749,
2025-04-10,5.0,,,,,WMB,vix_crisis_40.7,,,,tighten_stop,52.76109999999999,
2025-04-10,5.0,,,,,BK,vix_crisis_40.7,,,,tighten_stop,74.018965,
2025-04-10,5.0,,,,,ONTO,vix_crisis_40.7,,,,tighten_stop,118.12974499999999,
2025-04-10,5.0,,,,,ABT,vix_crisis_40.7,,,,tighten_stop,119.893705,
2025-04-10,5.0,,,,,STZ,vix_crisis_40.7,,,,tighten_stop,167.885615,
2025-04-10,5.0,,,,,AFL,vix_crisis_40.7,,,,tighten_stop,99.82524,
2025-04-10,5.0,,,,,NVDA,vix_crisis_40.7,,,,tighten_stop,104.36909,
2025-04-10,5.0,,,,,CMPO,vix_crisis_40.7,,,,tighten_stop,9.767615000000001,
2025-04-10,5.0,,,,,RCAT,vix_crisis_40.7,,,,tighten_stop,6.31731,
2025-04-10,5.0,,,,,GOGO,vix_crisis_40.7,,,,tighten_stop,7.10752,
2025-04-10,5.0,,,,,CMCSA,vix_crisis_40.7,,,,tighten_stop,33.128114999999994,
2025-04-10,5.0,,,,,ZETA,vix_crisis_40.7,,,,tighten_stop,11.909389999999998,
2025-04-10,5.0,,,,,LMT,vix_crisis_40.7,,,,tighten_stop,437.86725499999994,
2025-04-10,5.0,,,,,OII,vix_crisis_40.7,,,,tighten_stop,16.442125,
2025-04-10,5.0,,,,,FIS,vix_crisis_40.7,,,,tighten_stop,68.36979,
2025-04-10,5.0,,,,,AMH,vix_crisis_40.7,,,,tighten_stop,33.16355,
2025-04-10,5.0,,,,,CPB,vix_crisis_40.7,,,,tighten_stop,36.17771,
2025-04-10,5.0,,,,,THC,vix_crisis_40.7,,,,tighten_stop,123.22810999999999,
2025-04-10,5.0,,,,,INDV,vix_crisis_40.7,,,,tighten_stop,9.004574999999999,
2025-04-10,5.0,,,,,AZN,vix_crisis_40.7,,,,tighten_stop,62.745219999999996,
2025-04-10,5.0,,,,,VICI,vix_crisis_40.7,,,,tighten_stop,29.196824999999997,
2025-04-10,5.0,,,,,VET,vix_crisis_40.7,,,,tighten_stop,6.040575,
2025-04-10,5.0,,,,,JNJ,vix_crisis_40.7,,,,tighten_stop,143.02259499999997,
2025-04-10,5.0,,,,,DHI,vix_crisis_40.7,,,,tighten_stop,113.67899499999999,
2025-04-10,5.0,,,,,HD,vix_crisis_40.7,,,,tighten_stop,335.949925,
2025-04-10,5.0,,,,,BIIB,vix_crisis_40.7,,,,tighten_stop,112.02637499999999,
2025-04-10,5.0,,,,,PSA,vix_crisis_40.7,,,,tighten_stop,267.90094999999997,
2025-04-10,5.0,,,,,WES,vix_crisis_40.7,,,,tighten_stop,34.14433,
2025-04-15,1.0,,,,,IE,overnight_gap_up_13.9pct,5.75,,,,,
2025-04-25,1.0,,,,,SPHR,overnight_gap_up_12.1pct,29.685,,,,,
2025-05-06,1.0,,,,,ARRY,overnight_gap_up_12.6pct,5.55,,,,,
2025-05-07,1.0,,,,,LNTH,overnight_gap_down_14.3pct,89.9,,,,,
2025-05-12,1.0,,,,,SWK,overnight_gap_up_12.5pct,70.5,,,,,
2025-05-14,1.0,,,,,GLBE,overnight_gap_down_22.3pct,32.92,,,,,
2025-05-14,1.0,,,,,GRAL,overnight_gap_down_12.8pct,37.402,,,,,
2025-05-29,1.0,,,,,VEEV,overnight_gap_up_14.5pct,268.59,,,,,
2025-06-10,6.0,halt_triggered,-4.646,100000.0,-364602.02,,,,,,,,
2025-06-11,1.0,,,,,AMSC,overnight_gap_down_17.0pct,28.6,,,,,
2025-06-11,6.0,halt_resumed,-4.6539,100000.0,-365390.3,,,,,,,,
2025-06-12,6.0,halt_triggered,-4.6539,100000.0,-365390.3,,,,,,,,
2025-06-13,6.0,halt_resumed,-4.6963,100000.0,-369629.73,,,,,,,,
2025-06-16,6.0,halt_triggered,-4.7064,100000.0,-370638.53,,,,,,,,
2025-06-17,6.0,halt_resumed,-4.7435,100000.0,-374353.79,,,,,,,,
2025-06-18,6.0,halt_triggered,-4.6514,100000.0,-365139.5,,,,,,,,
2025-06-20,6.0,halt_resumed,-4.5916,100000.0,-359159.09,,,,,,,,
2025-06-23,1.0,,,,,QUBT,overnight_gap_down_15.8pct,15.895,,,,,
2025-06-23,6.0,halt_triggered,-4.5361,100000.0,-353610.04,,,,,,,,
2025-06-24,6.0,halt_resumed,-4.5821,100000.0,-358208.63,,,,,,,,
2025-06-25,6.0,halt_triggered,-4.5879,100000.0,-358793.5,,,,,,,,
2025-06-26,6.0,halt_resumed,-4.598,100000.0,-359802.34,,,,,,,,
2025-06-27,1.0,,,,,CRMD,overnight_gap_down_14.0pct,12.86,,,,,
2025-06-27,6.0,halt_triggered,-4.5277,100000.0,-352769.04,,,,,,,,
2025-06-30,6.0,halt_resumed,-4.5282,100000.0,-352820.06,,,,,,,,
2025-07-01,6.0,halt_triggered,-4.5233,100000.0,-352326.89,,,,,,,,
2025-07-02,6.0,halt_resumed,-4.5832,100000.0,-358322.81,,,,,,,,
2025-07-03,6.0,halt_triggered,-4.6019,100000.0,-360191.68,,,,,,,,
2025-07-07,6.0,halt_resumed,-4.6076,100000.0,-360759.7,,,,,,,,
2025-07-08,6.0,halt_triggered,-4.6295,100000.0,-362947.6,,,,,,,,
2025-07-09,6.0,halt_resumed,-4.6796,100000.0,-367960.73,,,,,,,,
2025-07-10,6.0,halt_triggered,-4.6834,100000.0,-368344.31,,,,,,,,
2025-07-11,6.0,halt_resumed,-4.6856,100000.0,-368561.31,,,,,,,,
2025-07-14,6.0,halt_triggered,-4.6564,100000.0,-365644.28,,,,,,,,
2025-07-15,6.0,halt_resumed,-4.6558,100000.0,-365576.13,,,,,,,,
2025-07-16,6.0,halt_triggered,-4.676,100000.0,-367599.39,,,,,,,,
2025-07-17,6.0,halt_resumed,-4.7078,100000.0,-370779.89,,,,,,,,
2025-07-18,6.0,halt_triggered,-4.7016,100000.0,-370158.44,,,,,,,,
2025-07-21,6.0,halt_resumed,-4.7499,100000.0,-374986.25,,,,,,,,
2025-07-22,6.0,halt_triggered,-4.7849,100000.0,-378487.82,,,,,,,,
2025-07-23,6.0,halt_resumed,-4.7642,100000.0,-376419.99,,,,,,,,
2025-07-24,6.0,halt_triggered,-4.721,100000.0,-372096.3,,,,,,,,
2025-07-25,6.0,halt_resumed,-4.7444,100000.0,-374437.16,,,,,,,,
2025-07-28,6.0,halt_triggered,-4.7476,100000.0,-374763.93,,,,,,,,
2025-07-29,6.0,halt_resumed,-4.771,100000.0,-377098.09,,,,,,,,
2025-07-30,6.0,halt_triggered,-4.7488,100000.0,-374876.77,,,,,,,,
2025-07-31,1.0,,,,,TMDX,overnight_gap_up_14.8pct,123.61,,,,,
2025-07-31,1.0,,,,,FORM,overnight_gap_down_24.0pct,26.15,,,,,
2025-07-31,6.0,halt_resumed,-4.7067,100000.0,-370667.14,,,,,,,,
2025-08-01,6.0,halt_triggered,-4.7489,100000.0,-374887.01,,,,,,,,
2025-08-04,6.0,halt_resumed,-4.699,100000.0,-369900.02,,,,,,,,
2025-08-04,,dispersion_cb_triggered_dec128,,,,,,,4.1995,0.059446,,,
2025-08-05,1.0,,,,,DOCN,overnight_gap_up_14.7pct,30.99,,,,,
2025-08-05,6.0,halt_triggered,-4.6965,100000.0,-369649.91,,,,,,,,
2025-08-06,6.0,halt_resumed,-4.6612,100000.0,-366117.2,,,,,,,,
2025-08-07,1.0,,,,,FTNT,overnight_gap_down_23.1pct,74.3,,,,,
2025-08-07,1.0,,,,,SYM,overnight_gap_down_20.5pct,50.03,,,,,
2025-08-07,1.0,,,,,MAX,overnight_gap_up_17.9pct,12.2,,,,,
2025-08-07,1.0,,,,,DUOL,overnight_gap_up_29.8pct,446.0,,,,,
2025-08-07,6.0,halt_triggered,-4.5645,100000.0,-356446.52,,,,,,,,
2025-08-08,6.0,halt_resumed,-4.5615,100000.0,-356150.66,,,,,,,,
2025-08-11,6.0,halt_triggered,-4.5238,100000.0,-352384.19,,,,,,,,
2025-08-12,6.0,halt_resumed,-4.5387,100000.0,-353869.57,,,,,,,,
2025-08-13,6.0,halt_triggered,-4.4959,100000.0,-349585.3,,,,,,,,
2025-08-14,6.0,halt_resumed,-4.4124,100000.0,-341242.67,,,,,,,,
2025-08-15,1.0,,,,,AMAT,overnight_gap_down_13.6pct,162.7,,,,,
2025-08-15,6.0,halt_triggered,-4.4497,100000.0,-344969.82,,,,,,,,
2025-08-18,6.0,halt_resumed,-4.4717,100000.0,-347167.1,,,,,,,,
2025-08-19,6.0,halt_triggered,-4.4737,100000.0,-347366.38,,,,,,,,
2025-08-20,6.0,halt_resumed,-4.3924,100000.0,-339238.2,,,,,,,,
2025-08-21,6.0,halt_triggered,-4.4125,100000.0,-341254.04,,,,,,,,
2025-08-22,6.0,halt_resumed,-4.4151,100000.0,-341507.89,,,,,,,,
2025-08-25,6.0,halt_triggered,-4.4151,100000.0,-341507.89,,,,,,,,
2025-08-26,6.0,halt_resumed,-4.4353,100000.0,-343533.43,,,,,,,,
2025-08-27,6.0,halt_triggered,-4.4354,100000.0,-343541.48,,,,,,,,
2025-08-28,6.0,halt_resumed,-4.4354,100000.0,-343541.48,,,,,,,,
2025-08-29,1.0,,,,,MRVL,overnight_gap_down_16.4pct,64.53,,,,,
2025-08-29,6.0,halt_triggered,-4.4588,100000.0,-345880.58,,,,,,,,
2025-09-02,6.0,halt_resumed,-4.4693,100000.0,-346932.69,,,,,,,,
2025-09-03,6.0,halt_triggered,-4.4587,100000.0,-345869.51,,,,,,,,
2025-09-04,6.0,halt_resumed,-4.4547,100000.0,-345472.87,,,,,,,,
2025-09-05,6.0,halt_triggered,-4.4619,100000.0,-346191.6,,,,,,,,
2025-09-08,6.0,halt_resumed,-4.4763,100000.0,-347626.96,,,,,,,,
2025-09-09,6.0,halt_triggered,-4.4882,100000.0,-348822.48,,,,,,,,
2025-09-10,6.0,halt_resumed,-4.5169,100000.0,-351689.02,,,,,,,,
2025-09-11,6.0,halt_triggered,-4.4995,100000.0,-349954.36,,,,,,,,
2025-09-12,6.0,halt_resumed,-4.5197,100000.0,-351970.38,,,,,,,,
2025-09-15,6.0,halt_triggered,-4.5491,100000.0,-354909.2,,,,,,,,
2025-09-16,6.0,halt_resumed,-4.5736,100000.0,-357359.14,,,,,,,,
2025-09-17,6.0,halt_triggered,-4.5867,100000.0,-358674.14,,,,,,,,
2025-09-18,6.0,halt_resumed,-4.637,100000.0,-363698.5,,,,,,,,
2025-09-18,,dispersion_cb_triggered_dec128,,,,,,,5.1902,0.06136,,,
2025-09-19,6.0,halt_triggered,-4.6566,100000.0,-365662.81,,,,,,,,
2025-09-22,6.0,halt_resumed,-4.6419,100000.0,-364189.35,,,,,,,,
2025-09-23,6.0,halt_triggered,-4.6621,100000.0,-366205.33,,,,,,,,
2025-09-24,6.0,halt_resumed,-4.68,100000.0,-367998.08,,,,,,,,
2025-09-25,1.0,,,,,KMX,overnight_gap_down_21.1pct,45.02,,,,,
2025-09-25,6.0,halt_triggered,-4.6577,100000.0,-365772.48,,,,,,,,
2025-09-26,6.0,halt_resumed,-4.6298,100000.0,-362980.58,,,,,,,,
2025-09-29,6.0,halt_triggered,-4.6547,100000.0,-365465.91,,,,,,,,
2025-09-30,6.0,halt_resumed,-4.6506,100000.0,-365064.73,,,,,,,,
2025-10-01,6.0,halt_triggered,-4.6406,100000.0,-364065.0,,,,,,,,
2025-10-02,6.0,halt_resumed,-4.6143,100000.0,-361426.05,,,,,,,,
2025-10-03,6.0,halt_triggered,-4.6361,100000.0,-363609.96,,,,,,,,
2025-10-06,6.0,halt_resumed,-4.6363,100000.0,-363633.35,,,,,,,,
2025-10-07,6.0,halt_triggered,-4.6739,100000.0,-367386.14,,,,,,,,
2025-10-08,6.0,halt_resumed,-4.6216,100000.0,-362157.21,,,,,,,,
2025-10-09,6.0,halt_triggered,-4.6071,100000.0,-360710.37,,,,,,,,
2025-10-10,6.0,halt_resumed,-4.6417,100000.0,-364165.99,,,,,,,,
2025-10-13,6.0,halt_triggered,-4.6485,100000.0,-364853.74,,,,,,,,
2025-10-14,6.0,halt_resumed,-4.6943,100000.0,-369430.58,,,,,,,,
2025-10-15,6.0,halt_triggered,-4.7144,100000.0,-371444.98,,,,,,,,
2025-10-16,6.0,halt_resumed,-4.717,100000.0,-371697.96,,,,,,,,
2025-10-17,6.0,halt_triggered,-4.689,100000.0,-368901.99,,,,,,,,
2025-10-20,1.0,,,,,SOC,overnight_gap_up_16.0pct,13.7,,,,,
2025-10-20,6.0,halt_resumed,-4.6363,100000.0,-363633.85,,,,,,,,
2025-10-21,6.0,halt_triggered,-4.5807,100000.0,-358073.31,,,,,,,,
2025-10-22,6.0,halt_resumed,-4.4792,100000.0,-347917.33,,,,,,,,
2025-10-23,6.0,halt_triggered,-4.4922,100000.0,-349222.22000000003,,,,,,,,
2025-10-24,6.0,halt_resumed,-4.5326,100000.0,-353262.25,,,,,,,,
2025-10-27,6.0,halt_triggered,-4.5326,100000.0,-353262.25,,,,,,,,
2025-10-28,6.0,halt_resumed,-4.5267,100000.0,-352667.39,,,,,,,,
2025-10-29,6.0,halt_triggered,-4.4957,100000.0,-349571.9,,,,,,,,
2025-10-30,1.0,,,,,MAX,overnight_gap_up_19.1pct,13.24,,,,,
2025-10-30,6.0,halt_resumed,-4.5386,100000.0,-353861.99,,,,,,,,
2025-10-31,1.0,,,,,DXCM,overnight_gap_down_13.2pct,59.19,,,,,
2025-10-31,6.0,halt_triggered,-4.5803,100000.0,-358028.81,,,,,,,,
2025-11-03,6.0,halt_resumed,-4.5489,100000.0,-354890.02,,,,,,,,
2025-11-04,1.0,,,,,VITL,overnight_gap_up_17.9pct,37.93,,,,,
2025-11-04,6.0,halt_triggered,-4.5555,100000.0,-355550.28,,,,,,,,
2025-11-05,6.0,halt_resumed,-4.5643,100000.0,-356429.58,,,,,,,,
2025-11-06,1.0,,,,,PLNT,overnight_gap_up_12.7pct,103.35,,,,,
2025-11-06,1.0,,,,,AMSC,overnight_gap_down_28.0pct,42.81,,,,,
2025-11-06,1.0,,,,,ELF,overnight_gap_down_24.1pct,89.44,,,,,
2025-11-06,6.0,halt_triggered,-4.6575,100000.0,-365754.62,,,,,,,,
2025-11-06,,dispersion_cb_triggered_dec128,,,,,,,3.7632,0.054035,,,
2025-11-07,1.0,,,,,FNKO,overnight_gap_up_12.6pct,3.4,,,,,
2025-11-07,6.0,halt_resumed,-4.558,100000.0,-355796.71,,,,,,,,
2025-11-10,1.0,,,,,COGT,overnight_gap_up_121.1pct,32.76,,,,,
2025-11-10,1.0,,,,,SOC,overnight_gap_up_29.8pct,6.93,,,,,
2025-11-10,6.0,halt_triggered,-4.7297,100000.0,-372972.23,,,,,,,,
2025-11-10,,dispersion_cb_triggered_dec128,,,,,,,6.4187,0.082058,,,
2025-11-11,6.0,halt_resumed,-4.7297,100000.0,-372969.1,,,,,,,,
2025-11-12,6.0,halt_triggered,-4.7659,100000.0,-376590.39,,,,,,,,
2025-11-13,6.0,halt_resumed,-4.5575,100000.0,-355745.53,,,,,,,,
2025-11-14,6.0,halt_triggered,-4.5752,100000.0,-357516.82,,,,,,,,
2025-11-17,6.0,halt_resumed,-4.5902,100000.0,-359015.84,,,,,,,,
2025-11-18,1.0,,,,,GRRR,overnight_gap_up_14.3pct,14.43,,,,,
2025-11-18,6.0,halt_triggered,-4.5861,100000.0,-358605.15,,,,,,,,
2025-11-19,1.0,,,,,AGIO,overnight_gap_down_48.8pct,23.29,,,,,
2025-11-19,6.0,halt_resumed,-4.5515,100000.0,-355147.42,,,,,,,,
2025-11-20,6.0,halt_triggered,-4.6149,100000.0,-361487.97000000003,,,,,,,,
2025-11-21,6.0,halt_resumed,-4.6292,100000.0,-362919.07,,,,,,,,
2025-11-24,6.0,halt_triggered,-4.5823,100000.0,-358232.81,,,,,,,,
2025-11-25,6.0,halt_resumed,-4.5408,100000.0,-354084.33,,,,,,,,
2025-11-26,6.0,halt_triggered,-4.5282,100000.0,-352820.82,,,,,,,,
2025-11-28,6.0,halt_resumed,-4.4865,100000.0,-348653.97,,,,,,,,
2025-12-01,6.0,halt_triggered,-4.5067,100000.0,-350671.57,,,,,,,,
2025-12-02,6.0,halt_resumed,-4.4679,100000.0,-346790.84,,,,,,,,
2025-12-03,1.0,,,,,PSTG,overnight_gap_down_16.8pct,78.8,,,,,
2025-12-03,6.0,halt_triggered,-4.4768,100000.0,-347681.44,,,,,,,,
2025-12-03,,dispersion_cb_triggered_dec128,,,,,,,10.0,0.241419,,,
2025-12-04,6.0,halt_resumed,-4.5129,100000.0,-351294.71,,,,,,,,
2025-12-05,6.0,halt_triggered,-4.4972,100000.0,-349715.32,,,,,,,,
2025-12-08,6.0,halt_resumed,-4.53,100000.0,-353004.06,,,,,,,,
2025-12-09,6.0,halt_triggered,-4.5575,100000.0,-355751.92,,,,,,,,
2025-12-10,6.0,halt_resumed,-4.5614,100000.0,-356142.62,,,,,,,,
2025-12-11,6.0,halt_triggered,-4.5595,100000.0,-355945.51,,,,,,,,
2025-12-12,6.0,halt_resumed,-4.5802,100000.0,-358018.21,,,,,,,,
2025-12-15,6.0,halt_triggered,-4.5698,100000.0,-356981.82,,,,,,,,
2025-12-16,6.0,halt_resumed,-4.5754,100000.0,-357543.86,,,,,,,,
2025-12-17,6.0,halt_triggered,-4.4901,100000.0,-349014.1,,,,,,,,
2025-12-18,1.0,,,,,SOC,overnight_gap_up_52.5pct,8.05,,,,,
2025-12-18,6.0,halt_resumed,-4.4939,100000.0,-349387.96,,,,,,,,
2025-12-19,6.0,halt_triggered,-4.5245,100000.0,-352450.51,,,,,,,,
2025-12-22,6.0,halt_resumed,-4.5309,100000.0,-353087.21,,,,,,,,
2025-12-23,6.0,halt_triggered,-4.5318,100000.0,-353176.96,,,,,,,,
2025-12-24,6.0,halt_resumed,-4.5392,100000.0,-353924.7,,,,,,,,
2025-12-26,6.0,halt_triggered,-4.5398,100000.0,-353981.68,,,,,,,,
2025-12-29,6.0,halt_resumed,-4.5215,100000.0,-352152.36,,,,,,,,
2025-12-30,6.0,halt_triggered,-4.5229,100000.0,-352286.09,,,,,,,,
2025-12-31,6.0,halt_resumed,-4.5136,100000.0,-351358.77,,,,,,,,
2026-01-02,6.0,halt_triggered,-4.5108,100000.0,-351084.97,,,,,,,,
2026-01-05,6.0,halt_resumed,-4.5528,100000.0,-355275.11,,,,,,,,
2026-01-06,6.0,halt_triggered,-4.6057,100000.0,-360565.65,,,,,,,,
2026-01-07,6.0,halt_resumed,-4.6275,100000.0,-362748.17,,,,,,,,
2026-01-08,1.0,,,,,CRMD,overnight_gap_down_21.8pct,8.735,,,,,
2026-01-08,6.0,halt_triggered,-4.6994,100000.0,-369937.26,,,,,,,,
2026-01-09,1.0,,,,,VST,overnight_gap_up_15.8pct,174.33,,,,,
2026-01-09,6.0,halt_resumed,-4.7026,100000.0,-370263.99,,,,,,,,
2026-01-12,6.0,halt_triggered,-4.6828,100000.0,-368275.81,,,,,,,,
2026-01-13,6.0,halt_resumed,-4.6889,100000.0,-368891.81,,,,,,,,
2026-01-14,6.0,halt_triggered,-4.7107,100000.0,-371070.55,,,,,,,,
2026-01-15,6.0,halt_resumed,-4.7209,100000.0,-372085.74,,,,,,,,
2026-01-16,6.0,halt_triggered,-4.736,100000.0,-373597.23,,,,,,,,
2026-01-20,6.0,halt_resumed,-4.8034,100000.0,-380343.6,,,,,,,,
2026-01-21,6.0,halt_triggered,-4.8236,100000.0,-382358.05,,,,,,,,
2026-01-22,1.0,,,,,CORT,overnight_gap_up_14.3pct,41.505,,,,,
2026-01-22,6.0,halt_resumed,-4.7536,100000.0,-375363.52,,,,,,,,
2026-01-23,6.0,halt_triggered,-4.7501,100000.0,-375008.09,,,,,,,,
2026-01-26,1.0,,,,,RVMD,overnight_gap_down_20.5pct,93.5,,,,,
2026-01-26,6.0,halt_resumed,-4.6003,100000.0,-360030.95,,,,,,,,
2026-01-27,6.0,halt_triggered,-4.6039,100000.0,-360394.38,,,,,,,,
2026-01-28,6.0,halt_resumed,-4.6161,100000.0,-361613.61,,,,,,,,
2026-01-29,6.0,halt_triggered,-4.6088,100000.0,-360878.49,,,,,,,,
2026-01-30,1.0,,,,,CORT,overnight_gap_down_16.2pct,37.39,,,,,
2026-01-30,6.0,halt_resumed,-4.4756,100000.0,-347557.02,,,,,,,,
2026-02-02,6.0,halt_triggered,-4.5094,100000.0,-350936.08,,,,,,,,
2026-02-02,,dispersion_cb_triggered_dec128,,,,,,,5.4625,0.068114,,,
