strategy,exit_method,confidence_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
smc_choch_reversal,multi_tier_partial,HIGH,5,0.2,-5.02388,-25.119400000000002
smc_choch_reversal,multi_tier_partial,VERY_HIGH,1,1.0,2.9701,2.9701
smc_choch_reversal,next_pivot_target,HIGH,5,0.6,-9.47402,-47.370099999999994
smc_choch_reversal,next_pivot_target,VERY_HIGH,1,1.0,6.6717,6.6717
smc_choch_reversal,r_multiple_2r,HIGH,5,0.4,-2.3989800000000003,-11.994900000000001
smc_choch_reversal,r_multiple_2r,VERY_HIGH,1,1.0,4.4478,4.4478
smc_choch_reversal,r_multiple_3r,HIGH,5,0.4,-2.10452,-10.5226
smc_choch_reversal,r_multiple_3r,VERY_HIGH,1,0.0,-2.2239,-2.2239
smc_choch_reversal,regime_flip,HIGH,5,0.6,0.6479600000000001,3.2398000000000007
smc_choch_reversal,regime_flip,VERY_HIGH,1,1.0,2.4323,2.4323
smc_choch_reversal,reverse_signal,HIGH,5,0.2,-5.1656,-25.828000000000003
smc_choch_reversal,reverse_signal,VERY_HIGH,1,1.0,2.2385,2.2385
smc_choch_reversal,smc_mitigation_zone,HIGH,5,0.2,-5.1656,-25.828000000000003
smc_choch_reversal,smc_mitigation_zone,VERY_HIGH,1,1.0,2.2385,2.2385
smc_choch_reversal,time_stop_10d,HIGH,5,0.6,-2.5769599999999997,-12.884799999999998
smc_choch_reversal,time_stop_10d,VERY_HIGH,1,1.0,4.4705,4.4705
smc_choch_reversal,time_stop_20d,HIGH,5,0.6,0.6479600000000001,3.2398000000000007
smc_choch_reversal,time_stop_20d,VERY_HIGH,1,1.0,2.4323,2.4323
smc_choch_reversal,trailing_10pct,HIGH,5,0.6,14.004919999999998,70.02459999999999
smc_choch_reversal,trailing_10pct,VERY_HIGH,1,0.0,-1.5781,-1.5781
smc_choch_reversal,trailing_15pct,HIGH,5,0.6,11.287519999999999,56.437599999999996
smc_choch_reversal,trailing_15pct,VERY_HIGH,1,0.0,-4.8394,-4.8394
smc_choch_reversal,trailing_5pct,HIGH,5,0.6,6.2009799999999995,31.0049
smc_choch_reversal,trailing_5pct,VERY_HIGH,1,0.0,-1.8908,-1.8908
smc_inverse_fvg,atr_trail_1x,HIGH,5,0.2,-3.93228,-19.6614
smc_inverse_fvg,atr_trail_2x,HIGH,5,0.2,-6.03306,-30.1653
smc_inverse_fvg,atr_trail_mae_conditional,HIGH,5,0.2,-3.93228,-19.6614
smc_inverse_fvg,atr_trail_vix_conditional,HIGH,5,0.2,-2.9665000000000004,-14.832500000000001
smc_inverse_fvg,break_even_at_1r,HIGH,5,0.4,-3.57408,-17.8704
smc_inverse_fvg,breakeven_plus_trail,HIGH,5,0.6,3.9003,19.5015
smc_inverse_fvg,chandelier_3x,HIGH,5,0.2,-1.5653400000000004,-7.8267000000000015
smc_inverse_fvg,class_time_stop,HIGH,5,0.4,2.8602200000000004,14.301100000000002
smc_inverse_fvg,earnings_blackout,HIGH,5,0.4,-2.027120000000001,-10.135600000000004
smc_inverse_fvg,fixed_4r_2r,HIGH,5,0.2,-1.5592599999999996,-7.796299999999999
smc_inverse_fvg,hybrid_50pct_target,HIGH,5,0.6,10.456520000000001,52.2826
smc_inverse_fvg,ma_exit_ema9,HIGH,5,0.4,-3.4605000000000006,-17.302500000000002
smc_inverse_fvg,mfe_lockin_trail,HIGH,5,0.2,-3.93228,-19.6614
smc_inverse_fvg,multi_tier_partial,HIGH,5,0.4,-2.6880600000000006,-13.440300000000002
smc_inverse_fvg,next_pivot_target,HIGH,5,0.4,-3.5804999999999993,-17.902499999999996
smc_inverse_fvg,r_multiple_2r,HIGH,5,0.2,-0.47672000000000025,-2.3836000000000013
smc_inverse_fvg,r_multiple_3r,HIGH,5,0.2,2.2696000000000005,11.348000000000003
smc_inverse_fvg,regime_flip,HIGH,5,0.4,3.30724,16.5362
smc_inverse_fvg,reverse_signal,HIGH,5,0.2,-3.93228,-19.6614
smc_inverse_fvg,smc_mitigation_zone,HIGH,5,0.4,-1.7835800000000002,-8.917900000000001
smc_inverse_fvg,time_stop_10d,HIGH,5,0.4,1.51248,7.5624
smc_inverse_fvg,time_stop_20d,HIGH,5,0.4,3.30724,16.5362
smc_inverse_fvg,trailing_10pct,HIGH,5,0.2,-4.05858,-20.2929
smc_inverse_fvg,trailing_15pct,HIGH,5,0.0,-7.224200000000001,-36.121
smc_inverse_fvg,trailing_5pct,HIGH,5,0.2,-1.668,-8.34
smc_order_block_bounce,atr_trail_1x,HIGH,4,0.25,-0.1331,-0.5324
smc_order_block_bounce,atr_trail_1x,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,atr_trail_2x,HIGH,4,0.5,-0.350725,-1.4029
smc_order_block_bounce,atr_trail_2x,VERY_HIGH,3,0.0,-6.7203333333333335,-20.161
smc_order_block_bounce,atr_trail_mae_conditional,HIGH,4,0.25,-0.1331,-0.5324
smc_order_block_bounce,atr_trail_mae_conditional,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,atr_trail_vix_conditional,HIGH,4,0.75,0.323025,1.2921
smc_order_block_bounce,atr_trail_vix_conditional,VERY_HIGH,3,0.0,-3.0744333333333334,-9.2233
smc_order_block_bounce,break_even_at_1r,HIGH,4,0.0,-0.02175,-0.087
smc_order_block_bounce,break_even_at_1r,VERY_HIGH,3,0.0,-4.099266666666667,-12.2978
smc_order_block_bounce,breakeven_plus_trail,HIGH,4,0.25,0.0004,0.0016
smc_order_block_bounce,breakeven_plus_trail,VERY_HIGH,3,0.3333333333333333,4.872233333333333,14.6167
smc_order_block_bounce,chandelier_3x,HIGH,4,0.0,-0.39332500000000004,-1.5733000000000001
smc_order_block_bounce,chandelier_3x,VERY_HIGH,3,0.0,-0.9418333333333333,-2.8255
smc_order_block_bounce,class_time_stop,HIGH,4,0.5,-1.800275,-7.2011
smc_order_block_bounce,class_time_stop,VERY_HIGH,3,0.0,-8.305866666666667,-24.9176
smc_order_block_bounce,earnings_blackout,HIGH,4,0.25,-21.66465,-86.6586
smc_order_block_bounce,earnings_blackout,VERY_HIGH,3,0.3333333333333333,3.2574999999999967,9.77249999999999
smc_order_block_bounce,fixed_4r_2r,HIGH,4,0.25,-6.11515,-24.4606
smc_order_block_bounce,fixed_4r_2r,VERY_HIGH,3,0.0,-8.4066,-25.2198
smc_order_block_bounce,hybrid_50pct_target,HIGH,4,0.75,2.21115,8.8446
smc_order_block_bounce,hybrid_50pct_target,VERY_HIGH,3,0.0,-10.0,-30.0
smc_order_block_bounce,ma_exit_ema9,HIGH,4,0.25,-0.7213,-2.8852
smc_order_block_bounce,ma_exit_ema9,VERY_HIGH,3,0.0,-2.692466666666667,-8.0774
smc_order_block_bounce,mfe_lockin_trail,HIGH,4,0.25,-0.1331,-0.5324
