ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
AOS,williams_r_oversold,2024-07-01,long,80.082,trailing_10pct,1.0464,True,22,80.92,2024-07-23,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020395344771609102,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,25_100M,unknown,no_data
JCI,williams_r_oversold,2024-06-17,long,69.3114,trailing_10pct,-6.2752,False,49,64.962,2024-08-05,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021325496238713975,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
IFF,williams_r_oversold,2024-07-01,long,93.8203,trailing_10pct,1.2467,True,128,94.99,2024-11-06,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021043420240608908,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,williams_r_oversold,2025-05-12,long,137.7231,trailing_10pct,-3.9377,False,170,132.3,2025-10-29,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.027065902524703554,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,49,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,williams_r_oversold,2026-03-23,long,67.199,trailing_10pct,-2.3914,False,3,65.592,2026-03-26,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08403398860102085,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,8,unknown,normal_3_5,ge_500M,unknown,no_data
UUUU,williams_r_oversold,2026-03-19,long,17.9469,trailing_10pct,-5.9726,False,11,16.875,2026-03-30,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T3,no,0.0,0.09887501462648146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,12,unknown,normal_3_5,100_500M,unknown,no_data
ALMS,williams_r_oversold,2026-03-23,long,23.2417,trailing_10pct,1.9203,True,7,23.688,2026-03-30,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,T3,no,0.0,0.07490415933429997,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,8,unknown,normal_3_5,25_100M,unknown,no_data
VET,williams_r_oversold,2022-05-12,long,18.5732,trailing_5pct,3.3209,True,4,19.19,2022-05-16,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07653500743006052,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,49,unknown,no_data,25_100M,unknown,no_data
VET,williams_r_oversold,2022-09-07,long,23.5043,trailing_5pct,2.7429,True,9,24.149,2022-09-16,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.06510723569729794,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,25_100M,unknown,no_data
XLE,williams_r_oversold,2022-09-07,long,39.3544,trailing_5pct,-0.7017,False,9,39.0782,2022-09-16,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.031162970341308723,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,ge_500M,unknown,no_data
FOX,williams_r_oversold,2023-07-24,long,31.0658,trailing_5pct,0.5173,True,24,31.2265,2023-08-17,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.018348151343277816,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
AOS,williams_r_oversold,2024-07-01,long,80.082,trailing_5pct,9.1144,True,21,87.381,2024-07-22,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020395344771609102,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,25_100M,unknown,no_data
JCI,williams_r_oversold,2024-06-17,long,69.3114,trailing_5pct,-5.0,False,14,65.8458,2024-07-01,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021325496238713975,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
IFF,williams_r_oversold,2024-07-01,long,93.8203,trailing_5pct,0.4473,True,35,94.24,2024-08-05,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021043420240608908,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,williams_r_oversold,2025-05-12,long,137.7231,trailing_5pct,-0.6772,False,46,136.7905,2025-06-27,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.027065902524703554,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,49,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,williams_r_oversold,2026-03-23,long,67.199,trailing_5pct,2.5908,True,2,68.94,2026-03-25,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08403398860102085,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,8,unknown,normal_3_5,ge_500M,unknown,no_data
UUUU,williams_r_oversold,2026-03-19,long,17.9469,trailing_5pct,-5.0,False,1,17.0496,2026-03-20,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T3,no,0.0,0.09887501462648146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,12,unknown,normal_3_5,100_500M,unknown,no_data
ALMS,williams_r_oversold,2026-03-23,long,23.2417,trailing_5pct,-5.0,False,1,22.0796,2026-03-24,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,T3,no,0.0,0.07490415933429997,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,8,unknown,normal_3_5,25_100M,unknown,no_data
VET,williams_r_oversold,2022-05-12,long,18.5732,trailing_15pct,14.5037,True,32,21.267,2022-06-13,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07653500743006052,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,49,unknown,no_data,25_100M,unknown,no_data
VET,williams_r_oversold,2022-09-07,long,23.5043,trailing_15pct,-8.0721,False,15,21.607,2022-09-22,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.06510723569729794,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,25_100M,unknown,no_data
XLE,williams_r_oversold,2022-09-07,long,39.3544,trailing_15pct,-11.1542,False,19,34.9647,2022-09-26,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.031162970341308723,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,ge_500M,unknown,no_data
FOX,williams_r_oversold,2023-07-24,long,31.0658,trailing_15pct,-10.0635,False,72,27.9395,2023-10-04,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.018348151343277816,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
AOS,williams_r_oversold,2024-07-01,long,80.082,trailing_15pct,-2.3713,False,66,78.183,2024-09-05,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020395344771609102,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,25_100M,unknown,no_data
JCI,williams_r_oversold,2024-06-17,long,69.3114,trailing_15pct,11.1073,True,267,77.01,2025-03-11,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021325496238713975,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
IFF,williams_r_oversold,2024-07-01,long,93.8203,trailing_15pct,-3.9019,False,128,90.1595,2024-11-06,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021043420240608908,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,williams_r_oversold,2025-05-12,long,137.7231,trailing_15pct,-9.2745,False,172,124.95,2025-10-31,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.027065902524703554,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,49,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,williams_r_oversold,2026-03-23,long,67.199,trailing_15pct,-7.8141,False,4,61.948,2026-03-27,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08403398860102085,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,8,unknown,normal_3_5,ge_500M,unknown,no_data
UUUU,williams_r_oversold,2026-03-19,long,17.9469,trailing_15pct,17.2347,True,47,21.04,2026-05-05,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T3,no,0.0,0.09887501462648146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,12,unknown,normal_3_5,100_500M,unknown,no_data
ALMS,williams_r_oversold,2026-03-23,long,23.2417,trailing_15pct,-3.742,False,7,22.372,2026-03-30,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,T3,no,0.0,0.07490415933429997,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,8,unknown,normal_3_5,25_100M,unknown,no_data
VET,williams_r_oversold,2022-05-12,long,18.5732,atr_trail_1x,3.667,True,6,19.2543,2022-05-18,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07653500743006052,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,49,unknown,no_data,25_100M,unknown,no_data
VET,williams_r_oversold,2022-09-07,long,23.5043,atr_trail_1x,2.1999,True,9,24.0214,2022-09-16,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.06510723569729794,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,25_100M,unknown,no_data
XLE,williams_r_oversold,2022-09-07,long,39.3544,atr_trail_1x,1.27,True,6,39.8542,2022-09-13,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.031162970341308723,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,ge_500M,unknown,no_data
FOX,williams_r_oversold,2023-07-24,long,31.0658,atr_trail_1x,-0.6662,False,10,30.8588,2023-08-03,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.018348151343277816,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
AOS,williams_r_oversold,2024-07-01,long,80.082,atr_trail_1x,-0.782,False,4,79.4557,2024-07-05,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020395344771609102,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,25_100M,unknown,no_data
JCI,williams_r_oversold,2024-06-17,long,69.3114,atr_trail_1x,-2.1325,False,1,67.8333,2024-06-18,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021325496238713975,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
IFF,williams_r_oversold,2024-07-01,long,93.8203,atr_trail_1x,1.6066,True,9,95.3276,2024-07-10,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021043420240608908,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,williams_r_oversold,2025-05-12,long,137.7231,atr_trail_1x,-2.7066,False,1,133.9955,2025-05-13,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.027065902524703554,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,49,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,williams_r_oversold,2026-03-23,long,67.199,atr_trail_1x,-0.156,False,3,67.0942,2026-03-26,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08403398860102085,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,8,unknown,normal_3_5,ge_500M,unknown,no_data
UUUU,williams_r_oversold,2026-03-19,long,17.9469,atr_trail_1x,-4.8756,False,11,17.0719,2026-03-30,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T3,no,0.0,0.09887501462648146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,12,unknown,normal_3_5,100_500M,unknown,no_data
ALMS,williams_r_oversold,2026-03-23,long,23.2417,atr_trail_1x,5.838,True,4,24.5986,2026-03-27,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,T3,no,0.0,0.07490415933429997,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,8,unknown,normal_3_5,25_100M,unknown,no_data
VET,williams_r_oversold,2022-05-12,long,18.5732,atr_trail_2x,17.4811,True,32,21.82,2022-06-13,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07653500743006052,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,49,unknown,no_data,25_100M,unknown,no_data
VET,williams_r_oversold,2022-09-07,long,23.5043,atr_trail_2x,-6.1023,False,12,22.07,2022-09-19,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.06510723569729794,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,25_100M,unknown,no_data
XLE,williams_r_oversold,2022-09-07,long,39.3544,atr_trail_2x,-1.6135,False,9,38.7194,2022-09-16,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.031162970341308723,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,ge_500M,unknown,no_data
FOX,williams_r_oversold,2023-07-24,long,31.0658,atr_trail_2x,1.8655,True,21,31.6453,2023-08-14,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.018348151343277816,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
AOS,williams_r_oversold,2024-07-01,long,80.082,atr_trail_2x,10.0114,True,18,88.0993,2024-07-19,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020395344771609102,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,25_100M,unknown,no_data
JCI,williams_r_oversold,2024-06-17,long,69.3114,atr_trail_2x,-4.2651,False,9,66.3552,2024-06-26,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021325496238713975,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
IFF,williams_r_oversold,2024-07-01,long,93.8203,atr_trail_2x,1.8975,True,32,95.6005,2024-08-02,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021043420240608908,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,williams_r_oversold,2025-05-12,long,137.7231,atr_trail_2x,0.7493,True,45,138.7551,2025-06-26,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.027065902524703554,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,49,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,williams_r_oversold,2026-03-23,long,67.199,atr_trail_2x,-8.766,False,4,61.3083,2026-03-27,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08403398860102085,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,8,unknown,normal_3_5,ge_500M,unknown,no_data
UUUU,williams_r_oversold,2026-03-19,long,17.9469,atr_trail_2x,9.0283,True,41,19.5672,2026-04-29,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T3,no,0.0,0.09887501462648146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,12,unknown,normal_3_5,100_500M,unknown,no_data
ALMS,williams_r_oversold,2026-03-23,long,23.2417,atr_trail_2x,-1.5687,False,7,22.8771,2026-03-30,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,T3,no,0.0,0.07490415933429997,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,8,unknown,normal_3_5,25_100M,unknown,no_data
VET,williams_r_oversold,2022-05-12,long,18.5732,fixed_4r_2r,30.614,True,26,24.2592,2022-06-07,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07653500743006052,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,49,unknown,no_data,25_100M,unknown,no_data
VET,williams_r_oversold,2022-09-07,long,23.5043,fixed_4r_2r,-13.0372,False,16,20.44,2022-09-23,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.06510723569729794,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,25_100M,unknown,no_data
XLE,williams_r_oversold,2022-09-07,long,39.3544,fixed_4r_2r,-7.558,False,16,36.38,2022-09-23,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.031162970341308723,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,ge_500M,unknown,no_data
FOX,williams_r_oversold,2023-07-24,long,31.0658,fixed_4r_2r,-3.6696,False,39,29.9258,2023-09-01,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.018348151343277816,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
AOS,williams_r_oversold,2024-07-01,long,80.082,fixed_4r_2r,8.5637,True,11,86.94,2024-07-12,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020395344771609102,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,25_100M,unknown,no_data
JCI,williams_r_oversold,2024-06-17,long,69.3114,fixed_4r_2r,-4.2651,False,9,66.3552,2024-06-26,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021325496238713975,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
IFF,williams_r_oversold,2024-07-01,long,93.8203,fixed_4r_2r,8.4174,True,29,101.7175,2024-07-30,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021043420240608908,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,williams_r_oversold,2025-05-12,long,137.7231,fixed_4r_2r,-5.4132,False,170,130.2679,2025-10-29,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.027065902524703554,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,49,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,williams_r_oversold,2026-03-23,long,67.199,fixed_4r_2r,33.6136,True,28,89.787,2026-04-20,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08403398860102085,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,8,unknown,normal_3_5,ge_500M,unknown,no_data
UUUU,williams_r_oversold,2026-03-19,long,17.9469,fixed_4r_2r,17.2347,True,47,21.04,2026-05-05,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T3,no,0.0,0.09887501462648146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,12,unknown,normal_3_5,100_500M,unknown,no_data
ALMS,williams_r_oversold,2026-03-23,long,23.2417,fixed_4r_2r,12.4272,True,43,26.13,2026-05-05,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,T3,no,0.0,0.07490415933429997,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,8,unknown,normal_3_5,25_100M,unknown,no_data
VET,williams_r_oversold,2022-05-12,long,18.5732,next_pivot_target,3.9132,True,4,19.3,2022-05-16,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07653500743006052,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,49,unknown,no_data,25_100M,unknown,no_data
VET,williams_r_oversold,2022-09-07,long,23.5043,next_pivot_target,-13.0372,False,16,20.44,2022-09-23,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,loss,T3,no,0.0,0.06510723569729794,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,25_100M,unknown,no_data
XLE,williams_r_oversold,2022-09-07,long,39.3544,next_pivot_target,2.2801,True,2,40.2517,2022-09-09,neutral,Energy,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1ETF,no,0.0,0.031162970341308723,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,wed,23,unknown,no_data,ge_500M,unknown,no_data
FOX,williams_r_oversold,2023-07-24,long,31.0658,next_pivot_target,1.8699,True,7,31.6467,2023-07-31,neutral,Communication Services,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.018348151343277816,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,68,unknown,normal_3_5,25_100M,unknown,no_data
AOS,williams_r_oversold,2024-07-01,long,80.082,next_pivot_target,3.6594,True,9,83.0125,2024-07-10,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,win,T1a,no,0.0,0.020395344771609102,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,91,unknown,normal_3_5,25_100M,unknown,no_data
JCI,williams_r_oversold,2024-06-17,long,69.3114,next_pivot_target,1.2773,True,25,70.1967,2024-07-12,neutral,Industrials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021325496238713975,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,13,unknown,normal_3_5,100_500M,unknown,no_data
IFF,williams_r_oversold,2024-07-01,long,93.8203,next_pivot_target,2.8101,True,7,96.4567,2024-07-08,neutral,Materials,HIGH,unknown,mid_atr_1_2.5pct,long_ge_11d,loss,T1a,no,0.0,0.021043420240608908,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,mid_6_20,yes,mon,91,unknown,normal_3_5,100_500M,unknown,no_data
AWK,williams_r_oversold,2025-05-12,long,137.7231,next_pivot_target,7.358,True,100,147.8567,2025-08-20,neutral,Utilities,HIGH,unknown,high_atr_2.5_5pct,long_ge_11d,loss,T1a,no,0.0,0.027065902524703554,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,low_1_5,yes,mon,49,unknown,normal_3_5,100_500M,unknown,no_data
RKLB,williams_r_oversold,2026-03-23,long,67.199,next_pivot_target,7.1593,True,2,72.01,2026-03-25,neutral,Industrials,HIGH,unknown,crisis_atr_ge_5pct,short_le_3d,loss,T3,no,0.0,0.08403398860102085,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,mon,8,unknown,normal_3_5,ge_500M,unknown,no_data
UUUU,williams_r_oversold,2026-03-19,long,17.9469,next_pivot_target,6.8335,True,6,19.1733,2026-03-25,neutral,Materials,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,loss,T3,no,0.0,0.09887501462648146,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,no,thu,12,unknown,normal_3_5,100_500M,unknown,no_data
ALMS,williams_r_oversold,2026-03-23,long,23.2417,next_pivot_target,9.9175,True,3,25.5467,2026-03-26,neutral,Health Care,HIGH,unknown,crisis_atr_ge_5pct,medium_4_10d,win,T3,no,0.0,0.07490415933429997,q4_ge_10pct,q4_ge_10pct,no,no,no_data,low_1_5,yes,mon,8,unknown,normal_3_5,25_100M,unknown,no_data
VET,williams_r_oversold,2022-05-12,long,18.5732,ma_exit_ema9,2.944,True,1,19.12,2022-05-13,neutral,Energy,HIGH,unknown,crisis_atr_ge_5pct,long_ge_11d,win,unknown,no,0.0,0.07653500743006052,q4_ge_10pct,q4_ge_10pct,no,no,no_data,mid_6_20,no,thu,49,unknown,no_data,25_100M,unknown,no_data
