strategy,ticker,entry_date,entry_price,exit_price,exit_date,exit_reason,pnl_pct,win,hold_days,hold_bars_actual,regime,strategy_count,tech_signals,agent_score,confidence_tier,phase
hull_ma_plus_rsi,GLD,2023-01-02,171.32000732421875,170.52000427246094,2023-01-05,max_hold,-0.467,False,3,3,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-02,171.32000732421875,174.10000610351562,2023-01-09,max_hold,1.6227,True,5,5,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-02,171.32000732421875,177.05420732421874,2023-01-13,take_profit,3.3471,True,10,9,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-02,171.32000732421875,177.05420732421874,2023-01-13,take_profit,3.3471,True,15,9,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-02,171.32000732421875,177.05420732421874,2023-01-13,take_profit,3.3471,True,20,9,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
supertrend_plus_macd,NVDA,2023-01-02,14.835344825073602,14.249963760375977,2023-01-05,max_hold,-3.9459,False,3,3,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,NVDA,2023-01-02,14.835344825073602,15.611526489257812,2023-01-09,max_hold,5.232,True,5,5,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,NVDA,2023-01-02,14.835344825073602,17.0142448250736,2023-01-17,take_profit,14.6872,True,10,10,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,NVDA,2023-01-02,14.835344825073602,17.0142448250736,2023-01-17,take_profit,14.6872,True,15,10,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,NVDA,2023-01-02,14.835344825073602,17.0142448250736,2023-01-17,take_profit,14.6872,True,20,10,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,TLT,2023-01-02,89.82401706729621,90.77320861816406,2023-01-05,max_hold,1.0567,True,3,3,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,TLT,2023-01-02,89.82401706729621,92.93531799316406,2023-01-09,max_hold,3.4638,True,5,5,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,TLT,2023-01-02,89.82401706729621,94.3234170672962,2023-01-12,take_profit,5.0091,True,10,8,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,TLT,2023-01-02,89.82401706729621,94.3234170672962,2023-01-12,take_profit,5.0091,True,15,8,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
supertrend_plus_macd,TLT,2023-01-02,89.82401706729621,94.3234170672962,2023-01-12,take_profit,5.0091,True,20,8,rate_rising_2022_2023|strong_bull_2023,1,8,,,phase_1a
